Dependency=Geometry Building Type	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Dependency=HVAC System Cooling Type	Option=None	Option=Fan Coil Heating And Cooling	Option=Fan Coil Cooling Only	Option=Boiler Baseboards Heating Only	Option=Fan Coil Heating Only	Option=PTAC Heating And Cooling	Count	Weight
Multi-Family with 2 - 4 Units	1980s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	43	449536.9343
Multi-Family with 2 - 4 Units	1980s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	8	54017.41425
Multi-Family with 2 - 4 Units	1980s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	1980s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	1980s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	64	573315.2865
Multi-Family with 2 - 4 Units	1980s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	1	9005.897813
Multi-Family with 2 - 4 Units	1980s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	43	449536.9343
Multi-Family with 2 - 4 Units	1980s	None	Both Shared	None	0	0.5	0	0	0	0.5	8	54017.41425
Multi-Family with 2 - 4 Units	1980s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	0	0
Multi-Family with 2 - 4 Units	1980s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	0	0
Multi-Family with 2 - 4 Units	1980s	Electricity	Neither Shared	None	1	0	0	0	0	0	64	573315.2865
Multi-Family with 2 - 4 Units	1980s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	1	9005.897813
Multi-Family with 2 - 4 Units	1980s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	43	449536.9343
Multi-Family with 2 - 4 Units	1980s	None	Neither Shared	None	1	0	0	0	0	0	8	54017.41425
Multi-Family with 2 - 4 Units	1980s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	0	0
Multi-Family with 2 - 4 Units	1980s	Propane	Neither Shared	None	1	0	0	0	0	0	0	0
Multi-Family with 2 - 4 Units	1980s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	64	573315.2865
Multi-Family with 2 - 4 Units	1980s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	1	9005.897813
Multi-Family with 2 - 4 Units	1980s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	43	449536.9343
Multi-Family with 2 - 4 Units	1980s	None	Only Cooling Shared	None	0	0	1	0	0	0	8	54017.41425
Multi-Family with 2 - 4 Units	1980s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	0	0
Multi-Family with 2 - 4 Units	1980s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	0	0
Multi-Family with 2 - 4 Units	1980s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	64	573315.2865
Multi-Family with 2 - 4 Units	1980s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	1	9005.897813
Multi-Family with 2 - 4 Units	1980s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	43	449536.9343
Multi-Family with 2 - 4 Units	1980s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	8	54017.41425
Multi-Family with 2 - 4 Units	1980s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	1980s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	1990s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Both Shared	Central	0	0.5	0	0	0	0.5	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	1	53483.17588
Multi-Family with 2 - 4 Units	1990s	Electricity	Neither Shared	Central	1	0	0	0	0	0	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Neither Shared	Central	1	0	0	0	0	0	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Neither Shared	Central	1	0	0	0	0	0	1	53483.17588
Multi-Family with 2 - 4 Units	1990s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Only Cooling Shared	Central	0	0	1	0	0	0	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	1	53483.17588
Multi-Family with 2 - 4 Units	1990s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	1	53483.17588
Multi-Family with 2 - 4 Units	1990s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Both Shared	Room	0	0.5	0	0	0	0.5	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	1	53483.17588
Multi-Family with 2 - 4 Units	1990s	Electricity	Neither Shared	Room	1	0	0	0	0	0	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Neither Shared	Room	1	0	0	0	0	0	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Neither Shared	Room	1	0	0	0	0	0	1	53483.17588
Multi-Family with 2 - 4 Units	1990s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Only Cooling Shared	Room	0	0	1	0	0	0	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	1	53483.17588
Multi-Family with 2 - 4 Units	1990s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	1	53483.17588
Multi-Family with 2 - 4 Units	1990s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Both Shared	None	0	0.5	0	0	0	0.5	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	1	53483.17588
Multi-Family with 2 - 4 Units	1990s	Electricity	Neither Shared	None	1	0	0	0	0	0	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Neither Shared	None	1	0	0	0	0	0	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Neither Shared	None	1	0	0	0	0	0	1	53483.17588
Multi-Family with 2 - 4 Units	1990s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Only Cooling Shared	None	0	0	1	0	0	0	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	1	53483.17588
Multi-Family with 2 - 4 Units	1990s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	46	397623.9506
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	1	11578.19645
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	24	261588.055
Multi-Family with 2 - 4 Units	1990s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	7	45157.41633
Multi-Family with 2 - 4 Units	1990s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	1990s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	1	53483.17588
Multi-Family with 2 - 4 Units	2000s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Both Shared	Central	0	0.5	0	0	0	0.5	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	2	15471.10222
Multi-Family with 2 - 4 Units	2000s	Electricity	Neither Shared	Central	1	0	0	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Neither Shared	Central	1	0	0	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Neither Shared	Central	1	0	0	0	0	0	2	15471.10222
Multi-Family with 2 - 4 Units	2000s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Only Cooling Shared	Central	0	0	1	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	2	15471.10222
Multi-Family with 2 - 4 Units	2000s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	2	15471.10222
Multi-Family with 2 - 4 Units	2000s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Both Shared	Room	0	0.5	0	0	0	0.5	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	2	15471.10222
Multi-Family with 2 - 4 Units	2000s	Electricity	Neither Shared	Room	1	0	0	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Neither Shared	Room	1	0	0	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Neither Shared	Room	1	0	0	0	0	0	2	15471.10222
Multi-Family with 2 - 4 Units	2000s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Only Cooling Shared	Room	0	0	1	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	2	15471.10222
Multi-Family with 2 - 4 Units	2000s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	2	15471.10222
Multi-Family with 2 - 4 Units	2000s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Both Shared	None	0	0.5	0	0	0	0.5	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	2	15471.10222
Multi-Family with 2 - 4 Units	2000s	Electricity	Neither Shared	None	1	0	0	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Neither Shared	None	1	0	0	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Neither Shared	None	1	0	0	0	0	0	2	15471.10222
Multi-Family with 2 - 4 Units	2000s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Only Cooling Shared	None	0	0	1	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	2	15471.10222
Multi-Family with 2 - 4 Units	2000s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	29	243555.6484
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	1	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	8	63536.23712
Multi-Family with 2 - 4 Units	2000s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	6	39616.70741
Multi-Family with 2 - 4 Units	2000s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	2000s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	2	15471.10222
Multi-Family with 2 - 4 Units	2010s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	29	243555.6484
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	1	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	8	63536.23712
Multi-Family with 2 - 4 Units	2010s	None	Both Shared	Central	0	0.5	0	0	0	0.5	6	39616.70741
Multi-Family with 2 - 4 Units	2010s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	0	0
Multi-Family with 2 - 4 Units	2010s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	2	15471.10222
Multi-Family with 2 - 4 Units	2010s	Electricity	Neither Shared	Central	1	0	0	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2010s	None	Neither Shared	Central	1	0	0	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2010s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	0	0
Multi-Family with 2 - 4 Units	2010s	Propane	Neither Shared	Central	1	0	0	0	0	0	2	15471.10222
Multi-Family with 2 - 4 Units	2010s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2010s	None	Only Cooling Shared	Central	0	0	1	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2010s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	0	0
Multi-Family with 2 - 4 Units	2010s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	2	15471.10222
Multi-Family with 2 - 4 Units	2010s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	29	243555.6484
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	1	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	8	63536.23712
Multi-Family with 2 - 4 Units	2010s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	6	39616.70741
Multi-Family with 2 - 4 Units	2010s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	2010s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	2	15471.10222
Multi-Family with 2 - 4 Units	2010s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	29	243555.6484
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	1	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	8	63536.23712
Multi-Family with 2 - 4 Units	2010s	None	Both Shared	Room	0	0.5	0	0	0	0.5	6	39616.70741
Multi-Family with 2 - 4 Units	2010s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	0	0
Multi-Family with 2 - 4 Units	2010s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	2	15471.10222
Multi-Family with 2 - 4 Units	2010s	Electricity	Neither Shared	Room	1	0	0	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2010s	None	Neither Shared	Room	1	0	0	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2010s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	0	0
Multi-Family with 2 - 4 Units	2010s	Propane	Neither Shared	Room	1	0	0	0	0	0	2	15471.10222
Multi-Family with 2 - 4 Units	2010s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2010s	None	Only Cooling Shared	Room	0	0	1	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2010s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	0	0
Multi-Family with 2 - 4 Units	2010s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	2	15471.10222
Multi-Family with 2 - 4 Units	2010s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	29	243555.6484
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	1	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	8	63536.23712
Multi-Family with 2 - 4 Units	2010s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	6	39616.70741
Multi-Family with 2 - 4 Units	2010s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	0	0
Multi-Family with 2 - 4 Units	2010s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	2	15471.10222
Multi-Family with 2 - 4 Units	2010s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	29	243555.6484
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	1	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	8	63536.23712
Multi-Family with 2 - 4 Units	2010s	None	Both Shared	None	0	0.5	0	0	0	0.5	6	39616.70741
Multi-Family with 2 - 4 Units	2010s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	0	0
Multi-Family with 2 - 4 Units	2010s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	2	15471.10222
Multi-Family with 2 - 4 Units	2010s	Electricity	Neither Shared	None	1	0	0	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2010s	None	Neither Shared	None	1	0	0	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2010s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	0	0
Multi-Family with 2 - 4 Units	2010s	Propane	Neither Shared	None	1	0	0	0	0	0	2	15471.10222
Multi-Family with 2 - 4 Units	2010s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	29	243555.6484
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	1	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	8	63536.23712
Multi-Family with 2 - 4 Units	2010s	None	Only Cooling Shared	None	0	0	1	0	0	0	6	39616.70741
Multi-Family with 2 - 4 Units	2010s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	0	0
