Building,Usage Level,Corridor,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Solar Hot Water,Ceiling Fan,Dehumidifier,Refrigeration Schedule,Lighting,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Loads,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Pool Schedule,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,PV,ASHRAE IECC Climate Zone 2004,County,Location,AHS Region,State,Location Region,Census Division,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units HL,Geometry Foundation Type,Geometry Wall Type,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Has Rear Units MF,Geometry Building Horizontal Location MF,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Garage,Bedrooms,Occupants,Vacancy Status,Orientation,Window Areas,Neighbors,Insulation Unfinished Attic,Insulation Finished Roof,Radiant Barrier,Roof Material Unfinished Attic,Roof Material Finished Roof,Insulation Slab,Insulation Crawlspace,Insulation Unfinished Basement,Insulation Finished Basement,Insulation Pier Beam,Insulation Interzonal Floor,Insulation Wall,Windows,Water Heater,Hot Water Distribution,HVAC System Is Shared,HVAC System Shared Electricity,HVAC System Shared Natural Gas,HVAC System Shared Propane,HVAC System Shared Fuel Oil,HVAC System Shared Other Fuel,HVAC System Shared None,HVAC System Is Heat Pump,HVAC System Heat Pump,HVAC System Heating Electricity,HVAC System Heating Natural Gas,HVAC System Heating Propane,HVAC System Heating Fuel Oil,HVAC System Heating Other Fuel,HVAC System Heating None,HVAC System Cooling,HVAC System Cooling Type,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Cooling Setpoint Offset Period,Heating Setpoint Offset Period,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,Ducts,Infiltration,Geometry Perimeter Footprint Ratio
138,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour20,Hour17,None,4A,"PA, Bucks County",PA_Philadelphia.Intl.AP.724080,"CBSA Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PA,CR07,Middle Atlantic,Northeast,PJM,Mixed-Humid,"PA, 03002",Single-Family Attached,1990s,1980-99,Single-Family Attached,Natural Gas,<5,Unheated Basement,Masonry,1000-1499,0-1499,2,None,None,No,None,10,None,2 Car,5,2,Occupied,South,F30 B30 L30 R30,27,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Ceiling R-13,None,None,Uninsulated,"CMU, 6-in Hollow, R-11",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Boiler, 80% AFUE",None,None,None,None,None,None,68F,70F,Yes,No,6F,0F,None,Night -1h,EF 17.6,"Gas, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"20% Leakage, Uninsulated",20 ACH50,0.13
139,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour15,Hour13,None,4A,"NC, Wake County",NC_Raleigh-Durham.Intl.AP.723060,Non-CBSA South Atlantic,NC,CR09,South Atlantic,South,None,Mixed-Humid,"NC, 01202",Single-Family Attached,1980s,1980-99,Single-Family Attached,Electricity,<5,Crawl,Masonry,1500-1999,1500-2499,3,None,None,No,None,5,None,None,2,2,Occupied,North,F15 B15 L15 R15,27,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Uninsulated, Vented",None,None,None,Uninsulated,"CMU, 6-in Hollow, R-11",2+ Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 10",Central,68F,72F,Yes,No,12F,0F,None,Night -2h,EF 17.6,None,None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",None,None,None,None,None,None,"20% Leakage, Uninsulated",15 ACH50,0.13
140,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour22,Hour16,None,2A,"FL, Palm Beach County",FL_West.Palm.Beach.Intl.AP.722030,"CBSA Miami-Fort Lauderdale-West Palm Beach, FL",FL,CR09,South Atlantic,South,None,Hot-Humid,"FL, 09907",Single-Family Attached,1980s,1980-99,Single-Family Attached,Electricity,<5,Slab,Masonry,1500-1999,1500-2499,1,None,None,No,None,8,None,None,3,4,Occupied,West,F9 B9 L9 R9,12,"Ceiling R-13, Vented",None,No,"Asphalt Shingles, Medium",None,Uninsulated,None,None,None,None,R-13,"CMU, 6-in Hollow, R-11",2+ Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 13",Central,65F,65F,Yes,No,3F,0F,None,Night +3h,EF 17.6,"Gas, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",None,"EF 12, National Average",None,None,None,None,"30% Leakage, R-4",25 ACH50,0.13
141,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,Standard Efficiency,None,National Average,100% LED,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour7,Hour12,None,4A,"PA, Philadelphia County",PA_Philadelphia.Intl.AP.724080,"CBSA Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PA,CR07,Middle Atlantic,Northeast,PJM,Mixed-Humid,"PA, 03201",Single-Family Attached,1950s,1940-59,Single-Family Attached,Natural Gas,<5,Heated Basement,Masonry,750-999,0-1499,1,None,None,No,None,6,None,None,2,2,Occupied,Northeast,F9 B9 L9 R9,4,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Uninsulated,None,Uninsulated,"CMU, 6-in Hollow, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Boiler, 80% AFUE",None,None,None,None,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,65F,60F,No,No,0F,0F,None,None,EF 17.6,"Gas, 120% Usage",None,Yes,"Standard, 120% Usage","Electric, 120% Usage",None,None,None,None,None,None,In Finished Space,20 ACH50,0.13
142,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,None,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour21,Hour16,None,3B,"CA, Riverside County",CA_Long.Beach-Daugherty.Field.722970,"CBSA Riverside-San Bernardino-Ontario, CA",CA,CR11,Pacific,West,CAISO,Hot-Dry,"CA, 06502",Single-Family Attached,1970s,1960-79,Single-Family Attached,Natural Gas,<5,Slab,WoodStud,1000-1499,0-1499,2,None,None,No,None,6,None,None,2,5,Vacant,South,F9 B9 L9 R9,12,"Ceiling R-13, Vented",None,No,"Asphalt Shingles, Medium",None,Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 92.5% AFUE",None,None,None,None,"FIXME Room AC, EER 9.8, 20% Conditioned",Room,78F,60F,Yes,Yes,12F,5F,Day Setup +4h,Night -3h,EF 17.6,"Gas, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",None,None,None,None,None,None,"20% Leakage, R-4",15 ACH50,0.13
143,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,None,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,4A,"PA, Philadelphia County",PA_Philadelphia.Intl.AP.724080,"CBSA Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PA,CR07,Middle Atlantic,Northeast,PJM,Mixed-Humid,"PA, 03208",Single-Family Attached,1940s,1940-59,Single-Family Attached,Natural Gas,<5,Heated Basement,WoodStud,1000-1499,0-1499,2,None,None,No,None,24,None,None,2,1,Occupied,North,F18 B18 L18 R18,27,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Uninsulated,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 10",Central,70F,70F,No,Yes,0F,5F,Day Setup and Night Setback +4h,None,EF 17.6,"Gas, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",EF 15.9,None,None,None,None,None,In Finished Space,20 ACH50,0.13
144,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour4,Hour19,None,4A,"MD, Baltimore city",MD_Baltimore-Washington.Intl.AP.724060,Non-CBSA South Atlantic,MD,CR08,South Atlantic,South,PJM,Mixed-Humid,"MD, 00804",Single-Family Attached,<1940,<1940,Single-Family Attached,Natural Gas,<5,Heated Basement,Masonry,500-749,0-1499,3,None,None,No,None,7,None,None,2,2,Occupied,Southwest,F18 B18 L18 R18,27,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Uninsulated,None,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated",1 Pane,Gas Tankless,"Uninsulated, TrunkBranch, Copper",Only Heating Shared,None,None,None,None,None,None,No,None,None,"Gas Boiler, 80% AFUE",None,None,None,None,"AC, SEER 13",Central,70F,70F,Yes,Yes,6F,5F,Day and Night Setup -3h,Night -2h,EF 17.6,"Electric, 100% Usage","318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,In Finished Space,25 ACH50,0.13
145,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,None,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour1,Hour17,None,3C,"CA, San Francisco County",CA_San.Francisco.Intl.AP.724940,"CBSA San Francisco-Oakland-Hayward, CA",CA,CR11,Pacific,West,None,Marine,"CA, 07506",Single-Family Attached,<1940,<1940,Single-Family Attached,Natural Gas,<5,Unheated Basement,Masonry,1500-1999,1500-2499,3,None,None,No,None,12,None,None,3,1,Occupied,Southwest,F15 B15 L15 R15,4,"Ceiling R-19, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Uninsulated,None,None,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,None,None,60F,65F,No,No,0F,0F,None,None,EF 17.6,"Gas, 120% Usage","290 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Gas, 120% Usage",None,None,Electric,None,None,None,"30% Leakage, Uninsulated",25 ACH50,0.13
146,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour8,Hour14,None,5A,"IL, DuPage County",IL_Chicago-OHare.Intl.AP.725300,"CBSA Chicago-Naperville-Elgin, IL-IN-WI",IL,CR04,East North Central,Midwest,PJM,Cold,"IL, 03208",Single-Family Attached,1980s,1980-99,Single-Family Attached,Natural Gas,<5,Heated Basement,WoodStud,1500-1999,1500-2499,2,None,None,No,None,7,None,2 Car,3,1,Occupied,South,F18 B18 L18 R18,7,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Wall R-10,None,R-13,"Wood Stud, R-11",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 92.5% AFUE",None,None,None,None,"AC, SEER 10",Central,65F,67F,Yes,No,3F,0F,None,Night -4h,EF 10.5,"Gas, 80% Usage",None,Yes,"Standard, 80% Usage","Gas, 80% Usage",None,None,None,None,None,None,In Finished Space,5 ACH50,0.13
147,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,100%,None,None,Gas Grill,None,National Average,None,"Year-Round, 3 days/wk",None,Hour12,Hour21,None,2A,"FL, Martin County",FL_West.Palm.Beach.Intl.AP.722030,Non-CBSA South Atlantic,FL,CR09,South Atlantic,South,None,Hot-Humid,"FL, 08500",Single-Family Attached,1980s,1980-99,Single-Family Attached,Electricity,<5,Slab,Masonry,500-749,0-1499,2,None,None,No,None,60,None,None,1,3,Occupied,North,F18 B18 L18 R18,7,"Ceiling R-19, Vented",None,No,"Asphalt Shingles, Medium",None,"2ft R5 Perimeter, R5 Gap",None,None,None,None,Uninsulated,"CMU, 6-in Hollow, R-11",1 Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 10",Central,72F,70F,No,No,0F,0F,None,None,EF 17.6,"Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"10% Leakage, R-4",30 ACH50,0.13
148,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour15,Hour15,None,4A,"VA, Virginia Beach city",VA_Norfolk.Intl.AP.723080,Non-CBSA South Atlantic,VA,CR08,South Atlantic,South,PJM,Mixed-Humid,"VA, 51167",Single-Family Attached,1980s,1980-99,Single-Family Attached,Electricity,<5,Crawl,WoodStud,1000-1499,0-1499,2,None,None,No,None,8,None,None,2,2,Occupied,South,F9 B9 L9 R9,27,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Ceiling R-19, Vented",None,None,None,Uninsulated,"Wood Stud, R-11",2+ Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 10",Central,68F,75F,Yes,No,3F,0F,None,Day,EF 17.6,"Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"20% Leakage, Uninsulated",50 ACH50,0.13
149,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% LED,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour7,Hour19,None,4A,"MD, Montgomery County",VA_Sterling-Washington.Dulles.Intl.AP.724030,"CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",MD,CR08,South Atlantic,South,PJM,Mixed-Humid,"MD, 01006",Single-Family Attached,1980s,1980-99,Single-Family Attached,Electricity,<5,Unheated Basement,Masonry,1000-1499,0-1499,2,None,None,No,None,16,None,2 Car,2,2,Occupied,North,F15 B15 L15 R15,27,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Ceiling R-19,None,None,Uninsulated,"CMU, 6-in Hollow, R-19",2+ Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 8",Central,70F,68F,No,Yes,0F,2F,Day Setup and Night Setback +2h,None,EF 17.6,"Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"30% Leakage, Uninsulated",20 ACH50,0.13
150,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour16,Hour9,None,4A,"PA, Philadelphia County",PA_Philadelphia.Intl.AP.724080,"CBSA Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PA,CR07,Middle Atlantic,Northeast,PJM,Mixed-Humid,"PA, 03203",Single-Family Attached,<1940,<1940,Single-Family Attached,Natural Gas,<5,Heated Basement,WoodStud,1000-1499,0-1499,1,None,None,No,None,12,None,None,3,1,Occupied,South,F30 B30 L30 R30,12,"Ceiling R-19, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Uninsulated,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Boiler, 80% AFUE",None,None,None,None,"FIXME Room AC, EER 8.5, 20% Conditioned",Room,72F,65F,No,Yes,0F,5F,Night Setback -2h,None,EF 15.9,"Gas, 80% Usage",None,None,None,None,None,None,None,None,None,None,In Finished Space,15 ACH50,0.13
151,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour2,Hour15,None,6A,"WI, Dane County",WI_Madison-Dane.County.Rgnl.AP.726410,Non-CBSA East North Central,WI,CR02,East North Central,Midwest,MISO,Cold,"WI, 00102",Single-Family Attached,2000s,2000-09,Single-Family Attached,Natural Gas,<5,Heated Basement,WoodStud,1000-1499,0-1499,2,None,None,No,None,5,None,None,3,2,Occupied,North,F9 B9 L9 R9,7,"Ceiling R-49, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Wall R-10,None,R-30,"Wood Stud, R-19",2+ Pane,Gas Standard,"Uninsulated, HomeRun, PEX",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 96% AFUE",None,None,None,None,"AC, SEER 13",Central,68F,68F,Yes,No,6F,0F,None,Night -3h,EF 17.6,"Gas, 120% Usage",None,Yes,"Standard, 120% Usage","Electric, 120% Usage",None,"EF 12, National Average",None,None,None,None,In Finished Space,15 ACH50,0.13
152,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour17,Hour18,None,5A,"NH, Rockingham County",MA_Boston-Logan.Intl.AP.725090,"CBSA Boston-Cambridge-Newton, MA-NH",NH,CR03,New England,Northeast,NEISO,Cold,"NH, 01000",Single-Family Attached,1980s,1980-99,Single-Family Attached,Natural Gas,<5,Unheated Basement,WoodStud,1500-1999,1500-2499,2,None,None,No,None,8,None,None,3,1,Occupied,North,F12 B12 L12 R12,7,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Ceiling R-19,None,None,Uninsulated,"Wood Stud, R-19",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Boiler, 72% AFUE",None,None,None,None,None,None,78F,67F,No,No,0F,0F,None,None,EF 15.9,"Gas, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"20% Leakage, Uninsulated",25 ACH50,0.13
153,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,None,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour3,Hour14,None,5A,"PA, Berks County",PA_Allentown-Lehigh.Valley.Intl.AP.725170,Non-CBSA Middle Atlantic,PA,CR07,Middle Atlantic,Northeast,PJM,Cold,"PA, 02703",Single-Family Attached,<1940,<1940,Single-Family Attached,Fuel Oil,<5,Unheated Basement,Masonry,1000-1499,0-1499,2,None,None,No,None,8,None,None,2,1,Occupied,North,F12 B12 L12 R12,27,"Uninsulated, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Uninsulated,None,None,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated",1 Pane,FIXME Oil Indirect,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,None,None,"Oil Boiler, 80% AFUE",None,None,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,60F,70F,Yes,No,3F,0F,None,Day and Night,EF 17.6,"Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,None,None,Has Pool,None,1.0 HP Pump,"20% Leakage, Uninsulated",40 ACH50,0.13
154,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,None,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour22,Hour12,None,6A,"WI, Waukesha County",WI_Milwaukee-Mitchell.Intl.AP.726400,Non-CBSA East North Central,WI,CR02,East North Central,Midwest,MISO,Cold,"WI, 70301",Single-Family Attached,1990s,1980-99,Single-Family Attached,Natural Gas,<5,Heated Basement,Masonry,1000-1499,0-1499,2,None,None,No,None,16,None,None,2,3,Occupied,North,F9 B9 L9 R9,27,"Ceiling R-49, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Wall R-5,None,R-19,"CMU, 6-in Hollow, R-19",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 92.5% AFUE",None,None,None,None,"AC, SEER 15",Central,70F,67F,No,No,0F,0F,None,None,EF 15.9,"Gas, 120% Usage","290 Rated kWh, 120% Usage",None,None,None,EF 10.5,"EF 12, National Average",None,None,None,None,In Finished Space,10 ACH50,0.13
155,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour0,Hour15,None,4A,"MD, Washington County",VA_Sterling-Washington.Dulles.Intl.AP.724030,Non-CBSA South Atlantic,MD,CR08,South Atlantic,South,PJM,Mixed-Humid,"MD, 00200",Single-Family Attached,2000s,2000-09,Single-Family Attached,Electricity,<5,Unheated Basement,WoodStud,1500-1999,1500-2499,2,None,None,No,None,7,None,2 Car,2,2,Occupied,Southeast,F12 B12 L12 R12,27,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Ceiling R-19,None,None,R-19,"Wood Stud, R-11",2+ Pane,Electric Standard,"Uninsulated, HomeRun, PEX",Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 10, 6.2 HSPF",None,None,None,None,None,None,None,Central,70F,70F,No,No,0F,0F,None,None,EF 15.9,"Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",None,None,None,None,None,None,"30% Leakage, R-6",15 ACH50,0.13
156,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour1,Hour17,None,4A,"VA, Prince William County",VA_Sterling-Washington.Dulles.Intl.AP.724030,"CBSA Washington-Arlington-Alexandria, DC-VA-MD-WV",VA,CR08,South Atlantic,South,PJM,Mixed-Humid,"VA, 51245",Single-Family Attached,1980s,1980-99,Single-Family Attached,Electricity,<5,Crawl,Masonry,1500-1999,1500-2499,2,None,None,No,None,144,None,2 Car,2,1,Occupied,Southwest,F9 B9 L9 R9,12,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Ceiling R-19, Vented",None,None,None,Uninsulated,"CMU, 6-in Hollow, R-11",2+ Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 8",Central,80F,68F,No,Yes,0F,5F,Day and Night Setup +2h,None,EF 15.9,"Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"10% Leakage, Uninsulated",15 ACH50,0.13
157,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,Standard Efficiency,None,National Average,100% LED,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour22,Hour18,None,5A,"MI, Macomb County",MI_Detroit.Metro.AP.725370,"CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,Midwest,MISO,Cold,"MI, 03004",Single-Family Attached,1990s,1980-99,Single-Family Attached,Natural Gas,<5,Unheated Basement,WoodStud,1000-1499,0-1499,2,None,None,No,None,8,None,1 Car,3,1,Occupied,West,F15 B15 L15 R15,7,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Ceiling R-13,None,None,Uninsulated,"Wood Stud, R-15",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 8",Central,70F,62F,No,Yes,0F,2F,Day Setup +4h,None,EF 15.9,"Gas, 80% Usage","290 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",None,None,None,None,None,None,"10% Leakage, Uninsulated",4 ACH50,0.13
