Building,Location Weather Year,Usage Level,Geometry Building Type ACS,Location,Location Region,Location Weather Filename,Vintage ACS,Vintage,Heating Fuel,Geometry Building Type RECS,Geometry Building Number Units HL,Geometry Foundation Type,Geometry Wall Type,Geometry House Size,Geometry Stories,Geometry Building Number Units MF,Geometry Building Number Units SFA,Geometry Garage,Bedrooms,Corridor,Geometry Unit Stories SF,Geometry Unit Stories MF,Occupants,Orientation,Eaves,Door Area,Window Areas,Overhangs,Neighbors,Insulation Unfinished Attic,Insulation Finished Roof,Radiant Barrier Unfinished Attic,Roof Material,Insulation Slab,Insulation Crawlspace,Insulation Unfinished Basement,Insulation Finished Basement,Insulation Pier Beam,Insulation Interzonal Floor,Insulation Wall,Interior Shading,Windows,Doors,Water Heater,Hot Water Fixtures,Hot Water Distribution,Solar Hot Water,HVAC System Is Shared,HVAC System Shared Electricity,HVAC System Shared Natural Gas,HVAC System Shared Propane,HVAC System Shared Fuel Oil,HVAC System Shared Other Fuel,HVAC System Shared None,HVAC System Is Heat Pump,HVAC System Heat Pump,HVAC System Heating Electricity,HVAC System Heating Natural Gas,HVAC System Heating Propane,HVAC System Heating Fuel Oil,HVAC System Heating Other Fuel,HVAC System Heating None,HVAC System Cooling,HVAC System Cooling Type,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Cooling Setpoint Offset Period,Heating Setpoint Offset Period,Ceiling Fan,Dehumidifier,Refrigerator,Refrigeration Schedule,Cooking Range,Cooking Range Schedule,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Lighting,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Loads,Plug Loads Schedule,Electric Vehicle,Misc Extra Refrigerator,Misc Freezer,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,Misc Pool Schedule,Misc Well Pump,Ducts,Infiltration,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,PV,Days Shifted,Geometry Perimeter Footprint Ratio
535,TMY3,High,Single-Family Attached,FL_Orlando.Intl.AP.722050,CR09,USA_FL_Orlando.Intl.AP.722050_TMY3.epw,2000-09s,2000s,Electricity,Single-Family Attached,<5,Slab,WoodStud,1500-2499,2,None,8,2 Car,3,Double-Loaded Interior,2,N/a,2,East,2 ft,20 ft^2,F15 B15 L15 R15,None,27,"Ceiling R-19, Vented",None,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,R-13,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Electric Standard,200% Usage,"Uninsulated, HomeRun, PEX",None,Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 10",Central,76F,80F,Yes,Yes,12F,2F,Night Setback,Night,National Average,None,EF 10.5,National Average,"Electric, 120% Usage",National Average,"318 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Electric, 120% Usage",100% CFL,100% Usage,100% Usage,No Exterior Use,200%,National Average,None,None,None,None,None,None,None,None,None,None,National Average,None,"20% Leakage, R-8",8 ACH50,"Year-Round, 3 days/wk",None,Hour0,Hour11,None,Day188,0.13
536,TMY3,Medium,Single-Family Detached,FL_Orlando.Intl.AP.722050,CR09,USA_FL_Orlando.Intl.AP.722050_TMY3.epw,1980-99s,1990s,Electricity,Single-Family Detached,<5,Slab,WoodStud,3500+,2,None,None,2 Car,4,Double-Loaded Interior,2,N/a,2,North,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-19, Vented",None,None,"Asphalt Shingles, Medium","2ft R5 Perimeter, R5 Gap",None,None,None,None,Uninsulated,"Wood Stud, R-19","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Electric Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 13",Central,72F,75F,No,No,0F,0F,None,None,National Average,None,EF 15.9,National Average,"Electric, 100% Usage",National Average,"318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,None,None,None,None,None,None,None,None,None,National Average,None,"20% Leakage, R-4",6 ACH50,"Year-Round, 3 days/wk",None,Hour20,Hour19,None,Day12,0.13
537,TMY3,High,Single-Family Detached,PA_Philadelphia.Intl.AP.724080,CR07,USA_PA_Philadelphia.Intl.AP.724080_TMY3.epw,2000-09s,2000s,Natural Gas,Single-Family Detached,<5,Heated Basement,WoodStud,2500-3499,1,None,None,2 Car,3,Double-Loaded Interior,2,N/a,2,Southeast,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-30, Vented",None,None,"Asphalt Shingles, Medium",None,None,None,Wall R-10,None,R-19,"Wood Stud, R-19","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,200% Usage,"Uninsulated, HomeRun, PEX",None,Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 10",Central,70F,76F,Yes,No,6F,0F,None,Night,National Average,None,EF 10.5,National Average,"Gas, 120% Usage",National Average,"290 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Gas, 120% Usage",100% CFL,100% Usage,100% Usage,No Exterior Use,200%,National Average,None,"EF 6.9, Average Installed","EF 12, Average Installed",None,None,None,None,None,None,None,National Average,None,In Finished Space,6 ACH50,"Year-Round, 3 days/wk",None,Hour4,Hour16,None,Day261,0.13
538,TMY3,Medium,Single-Family Attached,MD_Baltimore-Washington.Intl.AP.724060,CR08,USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3.epw,1960-79s,1960s,Natural Gas,Single-Family Attached,<5,Heated Basement,Masonry,0-1499,1,None,8,None,2,Double-Loaded Interior,1,N/a,4,East,2 ft,20 ft^2,F15 B15 L15 R15,None,12,"Ceiling R-19, Vented",None,None,"Asphalt Shingles, Medium",None,None,None,Uninsulated,None,Uninsulated,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Electric Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Wall/Floor Furnace, 68% AFUE",None,None,None,None,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,70F,75F,No,No,0F,0F,None,None,National Average,None,EF 15.9,National Average,"Gas, 100% Usage",National Average,"290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,None,None,None,None,None,None,None,None,None,National Average,None,In Finished Space,15 ACH50,"Year-Round, 3 days/wk",None,Hour6,Hour18,None,Day177,0.13
539,TMY3,Low,5 to 9 Unit,WI_Milwaukee-Mitchell.Intl.AP.726400,CR02,USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3.epw,1980-99s,1990s,Natural Gas,Multi-Family with 5+ Units,5 to 9 Units low,Unheated Basement,WoodStud,0-1499,3,6,None,None,2,Double-Loaded Interior,N/a,1,1,South,2 ft,20 ft^2,F15 B15 L15 R15,None,27,"Ceiling R-30, Vented",Uninsulated,None,"Asphalt Shingles, Medium",None,None,Ceiling R-19,None,None,R-19,"Wood Stud, R-19","Summer = 0.7, Winter = 0.7",2+ Pane,Fiberglass,Gas Standard,50% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 13",Central,68F,70F,No,No,0F,0F,None,None,National Average,None,EF 15.9,National Average,"Electric, 80% Usage",National Average,"290 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,50%,National Average,None,"EF 6.9, Average Installed",None,None,Gas Grill,None,None,None,None,None,National Average,None,"30% Leakage, Uninsulated",8 ACH50,"Year-Round, 3 days/wk",None,Hour3,Hour13,None,Day170,0.13
540,TMY3,Medium,Mobile Home,CA_Barstow.Daggett.AP.723815,CR11,USA_CA_Barstow.Daggett.AP.723815_TMY3.epw,1960-79s,1960s,Natural Gas,Mobile Home,<5,Slab,WoodStud,0-1499,1,None,None,None,4,Double-Loaded Interior,1,N/a,4,East,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-30, Vented",None,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,None,None,72F,72F,Yes,No,6F,0F,None,Day,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% CFL,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, Average Installed","EF 12, Average Installed",None,None,None,None,None,None,None,National Average,None,"20% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour19,Hour12,None,Day120,0.13
541,TMY3,High,Single-Family Attached,PA_Philadelphia.Intl.AP.724080,CR07,USA_PA_Philadelphia.Intl.AP.724080_TMY3.epw,1940-59s,1940s,Natural Gas,Single-Family Attached,<5,Unheated Basement,Masonry,0-1499,1,None,10,None,2,Double-Loaded Interior,1,N/a,2,Northwest,2 ft,20 ft^2,F15 B15 L15 R15,None,27,"Ceiling R-19, Vented",None,None,"Asphalt Shingles, Medium",None,None,Uninsulated,None,None,Uninsulated,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,200% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Boiler, 80% AFUE",None,None,None,None,"FIXME Room AC, EER 8.5, 20% Conditioned",Room,72F,75F,Yes,No,3F,0F,None,Night,National Average,None,EF 15.9,National Average,"Gas, 120% Usage",National Average,"290 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Gas, 120% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,National Average,None,None,"EF 12, Average Installed",None,None,None,None,None,None,None,National Average,Typical Efficiency,"20% Leakage, Uninsulated",20 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour17,None,Day257,0.13
542,TMY3,High,Single-Family Detached,AR_Little.Rock-Adams.Field.723403,CR09,USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw,1960-79s,1970s,Natural Gas,Single-Family Detached,<5,Slab,WoodStud,1500-2499,1,None,None,2 Car,3,Double-Loaded Interior,2,N/a,2,South,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-30, Vented",None,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-7","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Electric Standard,200% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 92.5% AFUE",None,None,None,None,"AC, SEER 10",Central,72F,78F,No,No,0F,0F,None,None,National Average,None,EF 10.5,National Average,"Gas, 120% Usage",National Average,"290 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Electric, 120% Usage",100% CFL,100% Usage,100% Usage,No Exterior Use,200%,National Average,None,None,"EF 12, Average Installed",None,None,None,Electric,None,None,None,National Average,None,"20% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour3,Hour10,None,Day357,0.13
543,TMY3,Medium,Mobile Home,TN_Memphis.Intl.AP.723340,CR08,USA_TN_Memphis.Intl.AP.723340_TMY3.epw,1980-99s,1990s,Electricity,Mobile Home,<5,Crawl,WoodStud,0-1499,1,None,None,None,2,Double-Loaded Interior,1,N/a,2,North,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-30, Vented",None,None,"Asphalt Shingles, Medium",None,"Wall R-10, Unvented",None,None,None,R-19,"Wood Stud, R-15","Summer = 0.7, Winter = 0.7",2+ Pane,Fiberglass,Electric Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,Central,65F,70F,No,No,0F,0F,None,None,National Average,None,EF 15.9,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, Average Installed",None,None,None,None,None,None,None,None,National Average,None,"20% Leakage, Uninsulated",10 ACH50,"Year-Round, 3 days/wk",None,Hour21,Hour14,None,Day342,0.13
544,TMY3,Medium,Single-Family Detached,FL_Tallahassee.Rgnl.AP.722140,CR09,USA_FL_Tallahassee.Rgnl.AP.722140_TMY3.epw,2000-09s,2000s,Electricity,Single-Family Detached,<5,Slab,WoodStud,1500-2499,1,None,None,None,3,Double-Loaded Interior,1,N/a,2,South,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-30, Vented",None,None,"Asphalt Shingles, Medium",2ft R5 Exterior,None,None,None,None,R-13,"Wood Stud, R-19","Summer = 0.7, Winter = 0.7",2+ Pane,Fiberglass,Electric Standard,100% Usage,"Uninsulated, HomeRun, PEX",None,Neither Shared,None,None,None,None,None,None,No,None,Electric Baseboard,None,None,None,None,None,"AC, SEER 10",Central,72F,75F,No,Yes,0F,5F,Night Setback,None,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, Average Installed","EF 12, Average Installed",None,None,None,None,None,None,None,National Average,Typical Efficiency,"10% Leakage, R-8",8 ACH50,"Year-Round, 3 days/wk",None,Hour5,Hour9,None,Day190,0.13
545,TMY3,High,Single-Family Detached,NE_Omaha-Eppley.Airfield.725500,CR08,USA_NE_Omaha-Eppley.Airfield.725500_TMY3.epw,1960-79s,1970s,Natural Gas,Single-Family Detached,<5,Heated Basement,Masonry,1500-2499,1,None,None,2 Car,3,Double-Loaded Interior,1,N/a,6,North,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-13, Vented",None,None,"Asphalt Shingles, Medium",None,None,None,Uninsulated,None,Uninsulated,"CMU, 6-in Hollow, R-7","Summer = 0.7, Winter = 0.7",2+ Pane,Fiberglass,Electric Standard,200% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 92.5% AFUE",None,None,None,None,"AC, SEER 13",Central,68F,70F,No,No,0F,0F,None,None,National Average,None,EF 15.9,National Average,"Electric, 120% Usage",National Average,"290 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,National Average,None,None,"EF 12, Average Installed",None,None,None,Electric,None,None,None,National Average,None,In Finished Space,15 ACH50,"Year-Round, 3 days/wk",None,Hour2,Hour15,None,Day19,0.13
546,TMY3,Medium,Single-Family Detached,FL_Orlando.Intl.AP.722050,CR09,USA_FL_Orlando.Intl.AP.722050_TMY3.epw,2000-09s,2000s,Electricity,Single-Family Detached,<5,Slab,Masonry,2500-3499,1,None,None,1 Car,3,Double-Loaded Interior,2,N/a,2,West,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-30, Vented",None,None,"Asphalt Shingles, Medium",2ft R5 Exterior,None,None,None,None,R-13,"CMU, 6-in Hollow, R-19","Summer = 0.7, Winter = 0.7",2+ Pane,Fiberglass,Electric Standard,100% Usage,"Uninsulated, HomeRun, PEX",None,Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 15",Central,70F,70F,Yes,No,3F,0F,None,Day,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,None,"EF 12, Average Installed",None,None,None,None,None,None,None,National Average,None,"20% Leakage, R-8",7 ACH50,"Year-Round, 3 days/wk",None,Hour21,Hour14,None,Day205,0.13
547,TMY3,Medium,Single-Family Attached,CA_Sacramento.Exec.AP.724830,CR11,USA_CA_Sacramento.Exec.AP.724830_TMY3.epw,1960-79s,1960s,Natural Gas,Single-Family Attached,<5,Slab,WoodStud,0-1499,1,None,8,None,2,Double-Loaded Interior,1,N/a,1,East,2 ft,20 ft^2,F15 B15 L15 R15,None,27,"Ceiling R-30, Vented",None,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.7",2+ Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 92.5% AFUE",None,None,None,None,"AC, SEER 13",Central,67F,72F,No,Yes,0F,5F,Day Setup,None,National Average,None,EF 15.9,National Average,"Gas, 100% Usage",National Average,"318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,None,None,None,None,None,None,None,None,None,National Average,None,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour8,Hour17,None,Day64,0.13
548,TMY3,High,Single-Family Detached,IL_Chicago-OHare.Intl.AP.725300,CR04,USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.epw,<1940,<1940,Natural Gas,Single-Family Detached,<5,Slab,Masonry,1500-2499,2,None,None,2 Car,3,Double-Loaded Interior,1,N/a,5,West,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-19, Vented",None,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,200% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,68F,70F,Yes,Yes,3F,2F,Day Setup,Day and Night,National Average,None,EF 15.9,National Average,"Gas, 120% Usage",National Average,"318 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Gas, 120% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,National Average,None,None,"EF 12, Average Installed",None,None,None,None,None,None,None,National Average,None,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour12,Hour17,None,Day239,0.13
549,TMY3,Low,Single-Family Detached,IL_Chicago-OHare.Intl.AP.725300,CR04,USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.epw,1980-99s,1990s,Natural Gas,Single-Family Detached,<5,Heated Basement,WoodStud,1500-2499,1,None,None,2 Car,3,Double-Loaded Interior,1,N/a,1,South,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-38, Vented",None,None,"Asphalt Shingles, Medium",None,None,None,Wall R-10,None,R-19,"Wood Stud, R-15","Summer = 0.7, Winter = 0.7",2+ Pane,Fiberglass,Gas Standard,50% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 10",Central,68F,75F,No,No,0F,0F,None,None,National Average,None,EF 15.9,National Average,"Gas, 80% Usage",National Average,"290 Rated kWh, 80% Usage",Yes,"Standard, 80% Usage","Electric, 80% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,50%,National Average,None,None,None,None,None,None,None,None,None,None,National Average,Typical Efficiency,In Finished Space,7 ACH50,"Year-Round, 3 days/wk",None,Hour6,Hour10,None,Day358,0.13
550,TMY3,High,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,Masonry,0-1499,3,24,None,None,3,Double-Loaded Interior,N/a,1,3,South,2 ft,20 ft^2,F15 B15 L15 R15,None,12,"Ceiling R-19, Vented",R-38,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"CMU, 6-in Hollow, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Electric Tankless,200% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 10, 6.2 HSPF",None,None,None,None,None,None,None,Central,75F,70F,Yes,No,12F,0F,None,Day and Night,National Average,None,EF 15.9,National Average,"Propane, 120% Usage",National Average,"318 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,National Average,None,None,None,None,None,None,None,None,None,None,National Average,Typical Efficiency,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour17,Hour15,None,Day360,0.13
551,TMY3,Medium,Single-Family Detached,OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880,CR06,USA_OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880_TMY3.epw,1960-79s,1970s,Electricity,Single-Family Detached,<5,Crawl,WoodStud,1500-2499,1,None,None,2 Car,3,Double-Loaded Interior,2,N/a,2,North,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-49, Vented",None,None,"Asphalt Shingles, Medium",None,"Uninsulated, Vented",None,None,None,Uninsulated,"Wood Stud, R-7","Summer = 0.7, Winter = 0.7",2+ Pane,Fiberglass,Electric Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,70F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 15.9,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% CFL,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,None,None,None,None,None,None,None,None,None,National Average,None,"20% Leakage, Uninsulated",15 ACH50,"Year-Round, 3 days/wk",None,Hour21,Hour17,None,Day214,0.13
552,TMY3,Medium,20 to 49 Unit,PA_Philadelphia.Intl.AP.724080,CR07,USA_PA_Philadelphia.Intl.AP.724080_TMY3.epw,1960-79s,1970s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Unheated Basement,Masonry,0-1499,1,36,None,None,3,Double-Loaded Interior,N/a,1,2,North,2 ft,20 ft^2,F15 B15 L15 R15,None,7,"Ceiling R-38, Vented",R-30,None,"Asphalt Shingles, Medium",None,None,Uninsulated,None,None,Uninsulated,"CMU, 6-in Hollow, R-7","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Electric Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,Electric Baseboard,None,None,None,None,None,"AC, SEER 10",Central,70F,75F,Yes,No,12F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"318 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,None,None,None,None,None,None,None,None,None,National Average,None,"10% Leakage, Uninsulated",15 ACH50,"Year-Round, 3 days/wk",None,Hour21,Hour10,None,Day108,0.13
553,TMY3,High,Single-Family Attached,IL_Chicago-OHare.Intl.AP.725300,CR04,USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.epw,1980-99s,1980s,Natural Gas,Single-Family Attached,<5,Unheated Basement,WoodStud,1500-2499,1,None,6,None,2,Double-Loaded Interior,1,N/a,3,South,2 ft,20 ft^2,F15 B15 L15 R15,None,12,"Ceiling R-38, Vented",None,None,"Asphalt Shingles, Medium",None,None,Uninsulated,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",2+ Pane,Fiberglass,Gas Standard,200% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 10",Central,72F,70F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 120% Usage",National Average,"318 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,National Average,None,None,"EF 12, Average Installed",None,None,None,None,None,None,None,National Average,None,"20% Leakage, Uninsulated",10 ACH50,"Year-Round, 3 days/wk",None,Hour20,Hour0,None,Day218,0.13
554,TMY3,Medium,Single-Family Detached,NC_Wilmington.Intl.AP.723013,CR09,USA_NC_Wilmington.Intl.AP.723013_TMY3.epw,1980-99s,1990s,Electricity,Single-Family Detached,<5,Crawl,WoodStud,1500-2499,2,None,None,2 Car,2,Double-Loaded Interior,1,N/a,2,North,2 ft,20 ft^2,F15 B15 L15 R15,None,Left/Right at 15ft,"Ceiling R-30, Vented",None,None,"Asphalt Shingles, Medium",None,"Ceiling R-13, Vented",None,None,None,R-13,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",2+ Pane,Fiberglass,Electric Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 8",Central,70F,70F,No,Yes,0F,2F,Night Setup,None,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% LED,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, Average Installed",None,None,None,None,None,None,None,None,National Average,None,"20% Leakage, Uninsulated",10 ACH50,"Year-Round, 3 days/wk",None,Hour2,Hour12,None,Day53,0.13
