Building,Usage Level,Corridor,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Solar Hot Water,Ceiling Fan,Dehumidifier,Refrigeration Schedule,Lighting,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Loads,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Pool Schedule,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,PV,ASHRAE IECC Climate Zone 2004,County,Location,AHS Region,State,Location Region,Census Division,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units HL,Geometry Foundation Type,Geometry Wall Type,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Has Rear Units MF,Geometry Building Horizontal Location MF,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Garage,Bedrooms,Occupants,Vacancy Status,Orientation,Window Areas,Neighbors,Insulation Unfinished Attic,Insulation Finished Roof,Radiant Barrier,Roof Material Unfinished Attic,Roof Material Finished Roof,Insulation Slab,Insulation Crawlspace,Insulation Unfinished Basement,Insulation Finished Basement,Insulation Pier Beam,Insulation Interzonal Floor,Insulation Wall,Windows,Water Heater,Hot Water Distribution,HVAC System Is Shared,HVAC System Shared Electricity,HVAC System Shared Natural Gas,HVAC System Shared Propane,HVAC System Shared Fuel Oil,HVAC System Shared Other Fuel,HVAC System Shared None,HVAC System Is Heat Pump,HVAC System Heat Pump,HVAC System Heating Electricity,HVAC System Heating Natural Gas,HVAC System Heating Propane,HVAC System Heating Fuel Oil,HVAC System Heating Other Fuel,HVAC System Heating None,HVAC System Cooling,HVAC System Cooling Type,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Cooling Setpoint Offset Period,Heating Setpoint Offset Period,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,Ducts,Infiltration,Geometry Perimeter Footprint Ratio
1822,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour2,Hour20,None,4C,"OR, Washington County",OR_Portland.Intl.AP.726980,Non-CBSA Pacific,OR,CR06,Pacific,West,None,Marine,"OR, 01323",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,<5,Crawl,WoodStud,1500-1999,1500-2499,1,None,None,No,None,None,None,2 Car,3,2,Occupied,West,F15 B15 L15 R15,Left/Right at 15ft,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Uninsulated, Vented",None,None,None,Uninsulated,"Wood Stud, R-7",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 60% AFUE",None,None,None,None,"AC, SEER 10",Central,75F,67F,Yes,Yes,3F,9F,Day and Night Setup -1h,Night +5h,EF 17.6,"Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",EF 15.9,None,None,None,None,None,"30% Leakage, Uninsulated",25 ACH50,0.13
1823,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,None,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour6,Hour14,None,3A,"NC, Onslow County",NC_Wilmington.Intl.AP.723013,Non-CBSA South Atlantic,NC,CR09,South Atlantic,South,None,Hot-Humid,"NC, 04500",Single-Family Detached,1990s,1980-99,Single-Family Detached,Electricity,<5,Crawl,Masonry,1500-1999,1500-2499,1,None,None,No,None,None,None,2 Car,3,3,Occupied,West,F18 B18 L18 R18,Left/Right at 15ft,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Ceiling R-19, Vented",None,None,None,Uninsulated,"CMU, 6-in Hollow, R-15",2+ Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,Electric Furnace,None,None,None,None,None,"AC, SEER 10",Central,70F,78F,No,No,0F,0F,None,None,EF 15.9,"Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",None,None,None,None,None,None,"30% Leakage, Uninsulated",20 ACH50,0.13
1824,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour13,Hour9,None,5A,"PA, Dauphin County",PA_Harrisburg-Capital.City.AP.725118,Non-CBSA Middle Atlantic,PA,CR07,Middle Atlantic,Northeast,PJM,Cold,"PA, 02401",Single-Family Detached,1950s,1940-59,Single-Family Detached,Fuel Oil,<5,Unheated Basement,WoodStud,1000-1499,0-1499,2,None,None,No,None,None,None,None,3,2,Occupied,West,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-19, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Uninsulated,None,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Oil Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,None,None,"Oil Wall/Floor Furnace, 68% AFUE",None,None,None,None,80F,75F,Yes,No,3F,0F,None,Day -5h,EF 17.6,"Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",EF 15.9,None,None,None,None,None,"30% Leakage, Uninsulated",40 ACH50,0.13
1825,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,None,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour2,Hour13,None,5A,"IL, Cook County",IL_Chicago-OHare.Intl.AP.725300,"CBSA Chicago-Naperville-Elgin, IL-IN-WI",IL,CR04,East North Central,Midwest,PJM,Cold,"IL, 03408",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,<5,Heated Basement,WoodStud,750-999,0-1499,1,None,None,No,None,None,None,None,2,4,Occupied,West,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Uninsulated,None,Uninsulated,"Wood Stud, Uninsulated",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 8",Central,68F,72F,No,No,0F,0F,None,None,EF 17.6,"Gas, 80% Usage","290 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",None,None,None,None,None,None,In Finished Space,25 ACH50,0.13
1826,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,None,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour13,Hour7,None,4A,"PA, Bucks County",PA_Philadelphia.Intl.AP.724080,"CBSA Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PA,CR07,Middle Atlantic,Northeast,PJM,Mixed-Humid,"PA, 03001",Single-Family Detached,<1940,<1940,Single-Family Detached,Fuel Oil,<5,Unheated Basement,WoodStud,2000-2499,1500-2499,1,None,None,No,None,None,None,None,3,4,Occupied,North,F9 B9 L9 R9,Left/Right at 15ft,"Ceiling R-7, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Uninsulated,None,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Oil Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,None,None,"Oil Furnace, 80% AFUE",None,None,"AC, SEER 13",Central,62F,80F,Yes,Yes,3F,2F,Night Setback -4h,Night +5h,EF 15.9,"Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"30% Leakage, Uninsulated",20 ACH50,0.13
1827,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour2,Hour18,None,5A,"CT, New Haven County",CT_Bridgeport-Sikorsky.Mem.AP.725040,Non-CBSA New England,CT,CR03,New England,Northeast,NEISO,Cold,"CT, 00902",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,<5,Unheated Basement,WoodStud,2000-2499,1500-2499,1,None,None,No,None,None,None,None,4,3,Occupied,West,F9 B9 L9 R9,Left/Right at 15ft,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Uninsulated,None,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Boiler, 80% AFUE",None,None,None,None,"FIXME Room AC, EER 10.7, 20% Conditioned",Room,70F,75F,No,Yes,0F,5F,Night Setback -3h,None,EF 17.6,"Electric, 120% Usage","290 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",None,None,None,None,None,None,"20% Leakage, Uninsulated",15 ACH50,0.13
1828,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour19,Hour12,None,6A,"WI, Dane County",WI_Madison-Dane.County.Rgnl.AP.726410,Non-CBSA East North Central,WI,CR02,East North Central,Midwest,MISO,Cold,"WI, 00103",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,<5,Unheated Basement,Masonry,2000-2499,1500-2499,1,None,None,No,None,None,None,1 Car,3,3,Occupied,Northwest,F9 B9 L9 R9,Left/Right at 15ft,"Ceiling R-49, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Ceiling R-19,None,None,Uninsulated,"CMU, 6-in Hollow, R-19",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 10",Central,68F,68F,No,Yes,0F,5F,Night Setback +3h,None,EF 17.6,"Electric, 120% Usage","318 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Gas, 120% Usage",None,"EF 12, National Average",None,Has Pool,Gas,1.0 HP Pump,"20% Leakage, Uninsulated",15 ACH50,0.13
1829,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour3,Hour11,None,5B,"NV, Washoe County",NV_Reno-Tahoe.Intl.AP.724880,Non-CBSA Mountain,NV,CR10,Mountain,West,None,Cold,"NV, 00101",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,<5,Slab,Masonry,1500-1999,1500-2499,1,None,None,No,None,None,None,None,3,2,Occupied,Southeast,F15 B15 L15 R15,Left/Right at 15ft,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,Uninsulated,None,None,None,None,Uninsulated,"CMU, 6-in Hollow, R-19",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,Yes,None,None,None,None,None,None,None,None,Central,67F,78F,Yes,Yes,6F,2F,Day and Night Setup -5h,Night +3h,EF 17.6,"Gas, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",EF 10.5,"EF 12, National Average",None,None,None,None,"30% Leakage, R-4",5 ACH50,0.13
1830,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour3,Hour8,None,4C,"WA, King County",WA_Seattle-Tacoma.Intl.AP.727930,"CBSA Seattle-Tacoma-Bellevue, WA",WA,CR06,Pacific,West,None,Marine,"WA, 11613",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,<5,Unheated Basement,WoodStud,2500-2999,2500-3999,1,None,None,No,None,None,None,3 Car,4,4,Occupied,Northwest,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,Ceiling R-19,None,None,R-19,"Wood Stud, R-11",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,None,None,68F,67F,Yes,No,6F,0F,None,Night,EF 15.9,"Gas, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",None,"EF 12, National Average",None,None,None,None,"10% Leakage, Uninsulated",15 ACH50,0.13
1831,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour18,Hour17,None,5B,"CO, Douglas County",CO_Colorado.Springs-Peterson.Field.724660,Non-CBSA Mountain,CO,CR05,Mountain,West,None,Cold,"CO, 00822",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,<5,Heated Basement,Masonry,2500-2999,2500-3999,2,None,None,No,None,None,None,2 Car,4,2,Occupied,South,F9 B9 L9 R9,Left/Right at 15ft,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Wall R-15,None,R-30,"CMU, 6-in Hollow, R-19",2+ Pane,Gas Standard,"Uninsulated, HomeRun, PEX",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Boiler, 80% AFUE",None,None,None,None,None,None,70F,75F,Yes,Yes,12F,2F,Day Setup -5h,Day +2h,EF 15.9,"Gas, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",None,None,None,None,None,None,In Finished Space,5 ACH50,0.13
1832,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,200%,None,None,Gas Grill,None,National Average,None,"Year-Round, 3 days/wk",None,Hour19,Hour7,None,3A,"SC, Lancaster County",NC_Charlotte-Douglas.Intl.AP.723140,Non-CBSA South Atlantic,SC,CR09,South Atlantic,South,None,Mixed-Humid,"SC, 00700",Single-Family Detached,1970s,1960-79,Single-Family Detached,Electricity,<5,Crawl,Masonry,2000-2499,1500-2499,1,None,None,No,None,None,None,None,4,2,Occupied,Southwest,F18 B18 L18 R18,Left/Right at 15ft,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Uninsulated, Vented",None,None,None,Uninsulated,"CMU, 6-in Hollow, Uninsulated",1 Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,Central,72F,75F,Yes,No,12F,0F,None,Day +2h,EF 17.6,"Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",EF 10.5,None,None,None,None,None,"30% Leakage, Uninsulated",30 ACH50,0.13
1833,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour22,Hour21,None,5A,"PA, Huntingdon County",PA_Williamsport.Rgnl.AP.725140,Non-CBSA Middle Atlantic,PA,CR07,Middle Atlantic,Northeast,PJM,Cold,"PA, 02200",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,<5,Crawl,Masonry,1000-1499,0-1499,1,None,None,No,None,None,None,None,1,2,Occupied,East,F15 B15 L15 R15,Left/Right at 15ft,"Ceiling R-19, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Uninsulated, Vented",None,None,None,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"FIXME Room AC, EER 8.5, 20% Conditioned",Room,72F,70F,No,No,0F,0F,None,None,EF 17.6,"Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",None,"EF 12, National Average",Electric,None,None,None,"30% Leakage, Uninsulated",7 ACH50,0.13
1834,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,None,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour21,Hour14,None,3B,"CA, San Joaquin County",CA_Sacramento.Exec.AP.724830,Non-CBSA Pacific,CA,CR11,Pacific,West,CAISO,Hot-Dry,"CA, 07703",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,<5,Slab,Masonry,3000-3999,2500-3999,2,None,None,No,None,None,None,1 Car,4,6,Occupied,Southwest,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,2ft R5 Exterior,None,None,None,None,R-19,"CMU, 6-in Hollow, R-19",2+ Pane,Gas Standard,"Uninsulated, HomeRun, PEX",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 92.5% AFUE",None,None,None,None,"AC, SEER 15",Central,75F,76F,Yes,No,3F,0F,None,Day,EF 10.5,"Electric, 120% Usage",None,Yes,"Standard, 120% Usage","Electric, 120% Usage",None,None,None,None,None,None,"20% Leakage, R-8",5 ACH50,0.13
1835,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,None,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour22,Hour12,None,4A,"NJ, Monmouth County",NJ_Newark.Intl.AP.725020,"CBSA New York-Newark-Jersey City, NY-NJ-PA",NJ,CR07,Middle Atlantic,Northeast,PJM,Mixed-Humid,"NJ, 01101",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,<5,Crawl,WoodStud,4000+,4000+,2,None,None,No,None,None,None,None,4,2,Occupied,East,F6 B6 L6 R6,Left/Right at 15ft,"Ceiling R-7, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Uninsulated, Vented",None,None,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,None,None,67F,72F,Yes,No,6F,0F,None,Day and Night +4h,EF 17.6,"Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",None,"EF 12, National Average",None,None,None,None,"20% Leakage, Uninsulated",5 ACH50,0.13
1836,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour19,Hour13,None,5B,"NV, Elko County",NV_Elko.Muni.AP.725825,Non-CBSA Mountain,NV,CR10,Mountain,West,None,Cold,"NV, 00300",Mobile Home,1980s,1980-99,Mobile Home,Electricity,<5,Slab,WoodStud,1000-1499,0-1499,1,None,None,No,None,None,None,None,2,2,Occupied,North,F9 B9 L9 R9,Left/Right at 15ft,"Ceiling R-19, Vented",None,No,"Asphalt Shingles, Medium",None,Uninsulated,None,None,None,None,R-13,"Wood Stud, R-11",2+ Pane,Electric Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 10, 6.2 HSPF",None,None,None,None,None,None,None,Central,68F,72F,No,Yes,0F,2F,Night Setup -5h,None,EF 17.6,"Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,"20% Leakage, R-4",15 ACH50,0.13
1837,Medium,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,100% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour0,Hour11,None,5A,"PA, Armstrong County",PA_Pittsburgh.Intl.AP.725200,Non-CBSA Middle Atlantic,PA,CR07,Middle Atlantic,Northeast,PJM,Cold,"PA, 01900",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,<5,Heated Basement,WoodStud,2000-2499,1500-2499,2,None,None,No,None,None,None,2 Car,4,2,Occupied,South,F15 B15 L15 R15,Left/Right at 15ft,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Uninsulated,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Boiler, 80% AFUE",None,None,None,None,None,None,67F,78F,Yes,No,6F,0F,None,Day and Night +1h,EF 17.6,"Gas, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",None,None,None,None,None,None,In Finished Space,25 ACH50,0.13
1838,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour22,Hour20,None,2A,"TX, Galveston County",TX_Houston-Bush.Intercontinental.AP.722430,"CBSA Houston-The Woodlands-Sugar Land, TX",TX,CR09,West South Central,South,ERCOT,Hot-Humid,"TX, 04701",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,<5,Slab,WoodStud,1500-1999,1500-2499,2,None,None,No,None,None,None,None,3,2,Vacant,Southeast,F9 B9 L9 R9,Left/Right at 15ft,"Ceiling R-30, Vented",None,No,"Asphalt Shingles, Medium",None,Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, Uninsulated",1 Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 8",Central,78F,72F,Yes,Yes,3F,2F,Day Setup and Night Setback +4h,Night -4h,EF 17.6,"Gas, 120% Usage",None,Yes,"Standard, 120% Usage","Gas, 120% Usage",EF 10.5,None,None,None,None,None,"20% Leakage, R-4",50 ACH50,0.13
1839,High,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,200% Usage,None,Standard Efficiency,None,National Average,100% CFL,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour3,Hour15,None,3A,"GA, Gwinnett County",GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190,"CBSA Atlanta-Sandy Springs-Roswell, GA",GA,CR09,South Atlantic,South,None,Mixed-Humid,"GA, 04002",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,<5,Heated Basement,Masonry,2500-2999,2500-3999,2,None,None,No,None,None,None,2 Car,4,1,Occupied,North,F18 B18 L18 R18,Left/Right at 15ft,"Ceiling R-38, Vented",None,No,"Asphalt Shingles, Medium",None,None,None,None,Wall R-15,None,R-13,"CMU, 6-in Hollow, R-11",2+ Pane,Gas Standard,"Uninsulated, HomeRun, PEX",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 80% AFUE",None,None,None,None,"AC, SEER 13",Central,68F,70F,No,No,0F,0F,None,None,EF 17.6,"Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",None,"EF 12, National Average",None,None,None,None,In Finished Space,10 ACH50,0.13
1840,Low,Double-Loaded Interior,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.7",Fiberglass,50% Usage,None,Standard Efficiency,None,National Average,100% Incandescent,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,National Average,None,"Year-Round, 3 days/wk",None,Hour0,Hour17,None,3A,"AR, Sebastian County",AR_Fort.Smith.Rgnl.AP.723440,Non-CBSA West South Central,AR,CR09,West South Central,South,SPP,Mixed-Humid,"AR, 01400",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,<5,Crawl,Masonry,2000-2499,1500-2499,1,None,None,No,None,None,None,2 Car,5,1,Occupied,North,F12 B12 L12 R12,Left/Right at 15ft,"Ceiling R-19, Vented",None,No,"Asphalt Shingles, Medium",None,None,"Ceiling R-19, Vented",None,None,None,R-13,"CMU, 6-in Hollow, R-11",2+ Pane,Gas Standard,"Uninsulated, TrunkBranch, Copper",Neither Shared,None,None,None,None,None,None,No,None,None,"Gas Furnace, 76% AFUE",None,None,None,None,"AC, SEER 8",Central,70F,75F,Yes,No,6F,0F,None,Night -5h,EF 17.6,"Gas, 80% Usage","318 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",None,"EF 12, National Average",None,None,None,None,"20% Leakage, Uninsulated",15 ACH50,0.13
