Level,Parameter,Option,Saturation
1,County and PUMA,"G4804390, G48002502",0.000444175
1,County and PUMA,"G4804390, G48002503",0.000351997
1,County and PUMA,"G4804390, G48002504",0.000267875
1,County and PUMA,"G4804390, G48002505",0.000297534
1,County and PUMA,"G4804390, G48002506",0.000309791
1,County and PUMA,"G4804390, G48002507",0.000368617
1,County and PUMA,"G4804390, G48002508",0.000287844
1,County and PUMA,"G4804390, G48002509",0.000434448
1,County and PUMA,"G4804390, G48002510",0.000332915
1,County and PUMA,"G4804390, G48002511",0.000303137
1,County and PUMA,"G4804390, G48002512",0.00028342
1,County and PUMA,"G4804390, G48002513",0.000358055
1,County and PUMA,"G4804390, G48002514",0.000457021
1,County and PUMA,"G4804390, G48002515",0.000345641
1,County and PUMA,"G4804390, G48002516",0.000358644
1,County and PUMA,"G4804410, G48002700",0.000423229
1,County and PUMA,"G4804430, G48003200",5.73644e-06
1,County and PUMA,"G4804450, G48000400",3.6291e-05
1,County and PUMA,"G4804470, G48002600",7.97432e-06
1,County and PUMA,"G4804490, G48001000",9.04255e-05
1,County and PUMA,"G4804510, G48002900",0.000355846
1,County and PUMA,"G4804530, G48005301",0.000339166
1,County and PUMA,"G4804530, G48005302",0.000374041
1,County and PUMA,"G4804530, G48005303",0.000404096
1,County and PUMA,"G4804530, G48005304",0.000386498
1,County and PUMA,"G4804530, G48005305",0.000362299
1,County and PUMA,"G4804530, G48005306",0.000515513
1,County and PUMA,"G4804530, G48005307",0.000433091
1,County and PUMA,"G4804530, G48005308",0.00037002
1,County and PUMA,"G4804530, G48005309",0.000356727
1,County and PUMA,"G4804550, G48003900",6.52941e-05
1,County and PUMA,"G4804570, G48004100",7.91765e-05
1,County and PUMA,"G4804590, G48001200",0.000124971
1,County and PUMA,"G4804610, G48002800",1.16668e-05
1,County and PUMA,"G4804630, G48006200",8.2093e-05
1,County and PUMA,"G4804650, G48006200",0.000140435
1,County and PUMA,"G4804670, G48001300",0.000170795
1,County and PUMA,"G4804690, G48005600",0.000270009
1,County and PUMA,"G4804710, G48003900",0.000186513
1,County and PUMA,"G4804730, G48005000",0.000120458
1,County and PUMA,"G4804750, G48003200",3.53361e-05
1,County and PUMA,"G4804770, G48003601",0.00011749
1,County and PUMA,"G4804790, G48006301",0.000316311
1,County and PUMA,"G4804790, G48006302",0.000266771
1,County and PUMA,"G4804810, G48005000",0.000129582
1,County and PUMA,"G4804830, G48000100",2.02752e-05
1,County and PUMA,"G4804850, G48000700",0.000417545
1,County and PUMA,"G4804870, G48000600",4.67792e-05
1,County and PUMA,"G4804890, G48006900",5.34408e-05
1,County and PUMA,"G4804910, G48005201",0.000358644
1,County and PUMA,"G4804910, G48005202",0.000295618
1,County and PUMA,"G4804910, G48005203",0.000337123
1,County and PUMA,"G4804910, G48005204",0.000324702
1,County and PUMA,"G4804930, G48005500",0.000126657
1,County and PUMA,"G4804950, G48003200",2.24683e-05
1,County and PUMA,"G4804970, G48000600",0.00017871
1,County and PUMA,"G4804990, G48001300",0.000156256
1,County and PUMA,"G4805010, G48000400",2.24385e-05
1,County and PUMA,"G4805030, G48000600",6.4563e-05
1,County and PUMA,"G4805050, G48006400",4.64659e-05
1,County and PUMA,"G4805070, G48006200",3.21136e-05
1,County and PUMA,"G4900010, G49021001",2.19462e-05
1,County and PUMA,"G4900030, G49003001",0.000134997
1,County and PUMA,"G4900050, G49005001",0.000292357
1,County and PUMA,"G4900070, G49013001",7.16495e-05
1,County and PUMA,"G4900090, G49013001",8.72774e-06
1,County and PUMA,"G4900110, G49011001",0.000481987
1,County and PUMA,"G4900110, G49011002",0.000289112
1,County and PUMA,"G4900130, G49013001",7.30594e-05
1,County and PUMA,"G4900150, G49013001",3.35683e-05
1,County and PUMA,"G4900170, G49021001",2.83764e-05
1,County and PUMA,"G4900190, G49013001",3.7768e-05
1,County and PUMA,"G4900210, G49021001",0.00015002
1,County and PUMA,"G4900230, G49021001",2.66532e-05
1,County and PUMA,"G4900250, G49021001",4.37656e-05
1,County and PUMA,"G4900270, G49021001",3.67983e-05
1,County and PUMA,"G4900290, G49005001",2.45719e-05
1,County and PUMA,"G4900310, G49021001",6.97473e-06
1,County and PUMA,"G4900330, G49005001",2.15881e-05
1,County and PUMA,"G4900350, G49035001",0.00023553
1,County and PUMA,"G4900350, G49035002",0.000429509
1,County and PUMA,"G4900350, G49035003",0.000225907
1,County and PUMA,"G4900350, G49035004",0.000306053
1,County and PUMA,"G4900350, G49035005",0.000464458
1,County and PUMA,"G4900350, G49035006",0.000238767
1,County and PUMA,"G4900350, G49035007",0.000361075
1,County and PUMA,"G4900350, G49035008",0.000298236
1,County and PUMA,"G4900350, G49035009",0.000252411
1,County and PUMA,"G4900370, G49013001",4.34746e-05
1,County and PUMA,"G4900390, G49021001",7.84305e-05
1,County and PUMA,"G4900410, G49021001",6.35931e-05
1,County and PUMA,"G4900430, G49005001",0.000202775
1,County and PUMA,"G4900450, G49003001",0.000152363
1,County and PUMA,"G4900470, G49013001",9.73108e-05
1,County and PUMA,"G4900490, G49049001",0.000238446
1,County and PUMA,"G4900490, G49049002",0.000370579
1,County and PUMA,"G4900490, G49049003",0.000256857
1,County and PUMA,"G4900490, G49049004",0.000317884
1,County and PUMA,"G4900510, G49013001",8.7352e-05
1,County and PUMA,"G4900530, G49053001",0.000465428
1,County and PUMA,"G4900550, G49021001",1.20697e-05
1,County and PUMA,"G4900570, G49057001",0.000333878
1,County and PUMA,"G4900570, G49057002",0.000322688
1,County and PUMA,"G5000010, G50000400",0.000126597
1,County and PUMA,"G5000030, G50000400",0.00015607
1,County and PUMA,"G5000050, G50000200",0.000119928
1,County and PUMA,"G5000070, G50000100",0.000503695
1,County and PUMA,"G5000090, G50000200",3.77755e-05
1,County and PUMA,"G5000110, G50000100",0.000163858
1,County and PUMA,"G5000130, G50000100",3.81709e-05
1,County and PUMA,"G5000150, G50000200",9.87278e-05
1,County and PUMA,"G5000170, G50000300",0.000112349
1,County and PUMA,"G5000190, G50000200",0.000124643
1,County and PUMA,"G5000210, G50000400",0.000252441
1,County and PUMA,"G5000230, G50000200",0.000224848
1,County and PUMA,"G5000250, G50000300",0.000223468
1,County and PUMA,"G5000270, G50000300",0.00025532
1,County and PUMA,"G5100010, G51051125",0.00015695
1,County and PUMA,"G5100030, G51051089",0.000128656
1,County and PUMA,"G5100030, G51051090",0.000199202
1,County and PUMA,"G5100050, G51051045",5.99977e-05
1,County and PUMA,"G5100070, G51051105",4.05431e-05
1,County and PUMA,"G5100090, G51051095",0.000104934
1,County and PUMA,"G5100110, G51051095",5.28514e-05
1,County and PUMA,"G5100130, G51001301",0.000402453
1,County and PUMA,"G5100130, G51001302",0.000423796
1,County and PUMA,"G5100150, G51051080",0.000237954
1,County and PUMA,"G5100170, G51051080",2.55193e-05
1,County and PUMA,"G5100190, G51051095",0.000267196
1,County and PUMA,"G5100210, G51051020",2.43483e-05
1,County and PUMA,"G5100230, G51051045",0.000109835
1,County and PUMA,"G5100250, G51051105",6.07659e-05
1,County and PUMA,"G5100270, G51051010",8.53603e-05
1,County and PUMA,"G5100290, G51051105",5.42688e-05
1,County and PUMA,"G5100310, G51051096",0.000188348
1,County and PUMA,"G5100330, G51051120",8.94183e-05
1,County and PUMA,"G5100350, G51051020",0.000123822
1,County and PUMA,"G5100360, G51051215",2.46391e-05
1,County and PUMA,"G5100370, G51051105",4.69061e-05
1,County and PUMA,"G5100410, G51004101",0.000326977
1,County and PUMA,"G5100410, G51004102",0.000334519
1,County and PUMA,"G5100410, G51004103",0.000282383
1,County and PUMA,"G5100430, G51051084",4.68688e-05
1,County and PUMA,"G5100450, G51051045",2.20058e-05
1,County and PUMA,"G5100470, G51051087",0.000135273
1,County and PUMA,"G5100490, G51051105",3.4799e-05
1,County and PUMA,"G5100510, G51051010",5.60739e-05
1,County and PUMA,"G5100530, G51051135",8.63823e-05
1,County and PUMA,"G5100570, G51051125",4.3221e-05
1,County and PUMA,"G5100590, G51059301",0.000400149
1,County and PUMA,"G5100590, G51059302",0.000373338
1,County and PUMA,"G5100590, G51059303",0.000328402
1,County and PUMA,"G5100590, G51059304",0.000266854
1,County and PUMA,"G5100590, G51059305",0.000340823
1,County and PUMA,"G5100590, G51059306",0.000293491
1,County and PUMA,"G5100590, G51059307",0.000468165
1,County and PUMA,"G5100590, G51059308",0.000289544
1,County and PUMA,"G5100590, G51059309",0.000305673
1,County and PUMA,"G5100610, G51051087",0.000195748
1,County and PUMA,"G5100630, G51051040",5.89458e-05
1,County and PUMA,"G5100650, G51051089",7.9691e-05
1,County and PUMA,"G5100670, G51051045",0.000219791
1,County and PUMA,"G5100690, G51051084",0.000242451
1,County and PUMA,"G5100710, G51051040",6.21983e-05
1,County and PUMA,"G5100730, G51051125",0.0001206
1,County and PUMA,"G5100750, G51051215",6.63756e-05
1,County and PUMA,"G5100770, G51051020",6.83749e-05
1,County and PUMA,"G5100790, G51051090",5.95426e-05
1,County and PUMA,"G5100810, G51051135",3.07113e-05
1,County and PUMA,"G5100830, G51051105",0.0001349
1,County and PUMA,"G5100850, G51051215",0.000297198
1,County and PUMA,"G5100870, G51051224",0.000467212
1,County and PUMA,"G5100870, G51051225",0.00054086
1,County and PUMA,"G5100890, G51051097",0.000194823
1,County and PUMA,"G5100910, G51051080",1.49565e-05
1,County and PUMA,"G5100930, G51051145",0.00011267
1,County and PUMA,"G5100950, G51051206",0.000237476
1,County and PUMA,"G5100970, G51051125",2.57281e-05
1,County and PUMA,"G5100990, G51051120",7.30371e-05
1,County and PUMA,"G5101010, G51051215",4.99421e-05
1,County and PUMA,"G5101030, G51051125",5.66184e-05
1,County and PUMA,"G5101050, G51051010",8.74117e-05
1,County and PUMA,"G5101070, G51010701",0.000287798
1,County and PUMA,"G5101070, G51010702",0.000318242
1,County and PUMA,"G5101070, G51010703",0.000307686
1,County and PUMA,"G5101090, G51051089",0.000125493
1,County and PUMA,"G5101110, G51051105",4.42727e-05
1,County and PUMA,"G5101130, G51051087",4.48099e-05
1,County and PUMA,"G5101150, G51051125",4.26242e-05
1,County and PUMA,"G5101170, G51051105",0.000139443
1,County and PUMA,"G5101190, G51051125",5.39777e-05
1,County and PUMA,"G5101210, G51051040",0.000292483
1,County and PUMA,"G5101250, G51051089",7.49169e-05
1,County and PUMA,"G5101270, G51051215",5.89085e-05
1,County and PUMA,"G5101310, G51051125",5.47685e-05
1,County and PUMA,"G5101330, G51051125",6.79794e-05
1,County and PUMA,"G5101350, G51051105",5.00689e-05
1,County and PUMA,"G5101370, G51051087",0.000110738
1,County and PUMA,"G5101390, G51051085",8.68821e-05
1,County and PUMA,"G5101410, G51051097",7.52749e-05
1,County and PUMA,"G5101430, G51051097",0.00023374
1,County and PUMA,"G5101450, G51051215",7.76994e-05
1,County and PUMA,"G5101470, G51051105",6.92848e-05
1,County and PUMA,"G5101490, G51051135",9.12833e-05
1,County and PUMA,"G5101530, G51051244",0.000294804
1,County and PUMA,"G5101530, G51051245",0.000163395
1,County and PUMA,"G5101530, G51051246",0.000618328
1,County and PUMA,"G5101550, G51051040",0.000128798
1,County and PUMA,"G5101570, G51051087",2.94656e-05
1,County and PUMA,"G5101590, G51051125",2.90477e-05
1,County and PUMA,"G5101610, G51051044",2.81303e-05
1,County and PUMA,"G5101610, G51051045",0.00027485
1,County and PUMA,"G5101630, G51051080",8.40325e-05
1,County and PUMA,"G5101650, G51051110",0.0002572
1,County and PUMA,"G5101670, G51051010",0.000100026
1,County and PUMA,"G5101690, G51051010",8.85754e-05
1,County and PUMA,"G5101710, G51051085",0.000157144
1,County and PUMA,"G5101730, G51051020",0.000114475
1,County and PUMA,"G5101750, G51051145",5.63202e-05
1,County and PUMA,"G5101770, G51051120",0.000345103
1,County and PUMA,"G5101790, G51051115",0.000346328
1,County and PUMA,"G5101810, G51051135",2.61237e-05
1,County and PUMA,"G5101830, G51051135",3.42246e-05
1,County and PUMA,"G5101850, G51051010",0.000154086
1,County and PUMA,"G5101870, G51051085",0.000120443
1,County and PUMA,"G5101910, G51051020",0.000191884
1,County and PUMA,"G5101930, G51051125",8.0519e-05
1,County and PUMA,"G5101950, G51051010",0.000132893
1,County and PUMA,"G5101970, G51051020",0.000105755
1,County and PUMA,"G5101990, G51051206",0.000203879
1,County and PUMA,"G5105100, G51051255",0.000560121
1,County and PUMA,"G5105200, G51051020",6.57788e-05
1,County and PUMA,"G5105300, G51051080",2.18045e-05
1,County and PUMA,"G5105400, G51051090",0.000150192
1,County and PUMA,"G5105500, G51055001",0.000361507
1,County and PUMA,"G5105500, G51055002",0.0002935
1,County and PUMA,"G5105700, G51051135",5.82297e-05
1,County and PUMA,"G5105800, G51051045",2.26399e-05
1,County and PUMA,"G5105900, G51051097",0.000166625
1,County and PUMA,"G5105950, G51051135",1.82462e-05
1,County and PUMA,"G5106000, G51059303",6.5652e-05
1,County and PUMA,"G5106100, G51059308",4.25869e-05
1,County and PUMA,"G5106200, G51051145",2.89359e-05
1,County and PUMA,"G5106300, G51051115",8.49426e-05
1,County and PUMA,"G5106400, G51051020",2.53925e-05
1,County and PUMA,"G5106500, G51051186",0.000449598
1,County and PUMA,"G5106600, G51051110",0.000134564
1,County and PUMA,"G5106700, G51051135",7.66774e-05
1,County and PUMA,"G5106780, G51051080",1.59487e-05
1,County and PUMA,"G5106800, G51051096",0.000241125
1,County and PUMA,"G5106830, G51051245",9.98469e-05
1,County and PUMA,"G5106850, G51051245",3.64924e-05
1,County and PUMA,"G5106900, G51051097",5.34035e-05
1,County and PUMA,"G5107000, G51051175",0.000578075
1,County and PUMA,"G5107100, G51051154",0.000662167
1,County and PUMA,"G5107100, G51051155",5.86624e-05
1,County and PUMA,"G5107200, G51051010",1.46059e-05
1,County and PUMA,"G5107300, G51051135",0.000122964
1,County and PUMA,"G5107350, G51051206",3.54929e-05
1,County and PUMA,"G5107400, G51051155",0.000306187
1,County and PUMA,"G5107500, G51051040",4.86815e-05
1,County and PUMA,"G5107600, G51051235",0.000745089
1,County and PUMA,"G5107700, G51051044",0.000353071
1,County and PUMA,"G5107750, G51051044",8.10935e-05
1,County and PUMA,"G5107900, G51051080",8.79713e-05
1,County and PUMA,"G5108000, G51051145",0.000260317
1,County and PUMA,"G5108100, G51051164",0.000472745
1,County and PUMA,"G5108100, G51051165",0.000509157
1,County and PUMA,"G5108100, G51051167",0.000375868
1,County and PUMA,"G5108200, G51051080",7.41932e-05
1,County and PUMA,"G5108300, G51051206",3.788e-05
1,County and PUMA,"G5108400, G51051084",8.8829e-05
1,County and PUMA,"G5300010, G53010600",4.70926e-05
1,County and PUMA,"G5300030, G53010600",7.34548e-05
1,County and PUMA,"G5300050, G53010701",0.000140711
1,County and PUMA,"G5300050, G53010702",0.000321144
1,County and PUMA,"G5300050, G53010703",7.71922e-05
1,County and PUMA,"G5300070, G53010300",0.000269941
1,County and PUMA,"G5300090, G53011900",0.000267643
1,County and PUMA,"G5300110, G53011101",0.000346804
1,County and PUMA,"G5300110, G53011102",0.00033199
1,County and PUMA,"G5300110, G53011103",0.000301928
1,County and PUMA,"G5300110, G53011104",0.000308851
1,County and PUMA,"G5300130, G53010600",1.57622e-05
1,County and PUMA,"G5300150, G53011200",0.000324634
1,County and PUMA,"G5300170, G53010300",0.000121428
1,County and PUMA,"G5300190, G53010400",3.2882e-05
1,County and PUMA,"G5300210, G53010701",0.000152922
1,County and PUMA,"G5300210, G53010703",4.39074e-05
1,County and PUMA,"G5300230, G53010600",9.02615e-06
1,County and PUMA,"G5300250, G53010800",0.00026507
1,County and PUMA,"G5300270, G53011300",0.00026316
1,County and PUMA,"G5300290, G53010200",0.000303687
1,County and PUMA,"G5300310, G53011900",0.000134042
1,County and PUMA,"G5300330, G53011601",0.000546782
1,County and PUMA,"G5300330, G53011602",0.000400767
1,County and PUMA,"G5300330, G53011603",0.000611681
1,County and PUMA,"G5300330, G53011604",0.000400978
1,County and PUMA,"G5300330, G53011605",0.000447257
1,County and PUMA,"G5300330, G53011606",0.000364013
1,County and PUMA,"G5300330, G53011607",0.00045109
1,County and PUMA,"G5300330, G53011608",0.000452216
1,County and PUMA,"G5300330, G53011609",0.000408129
1,County and PUMA,"G5300330, G53011610",0.000408987
1,County and PUMA,"G5300330, G53011611",0.000377606
1,County and PUMA,"G5300330, G53011612",0.000386699
1,County and PUMA,"G5300330, G53011613",0.000342225
1,County and PUMA,"G5300330, G53011614",0.000316302
1,County and PUMA,"G5300330, G53011615",0.000341629
1,County and PUMA,"G5300330, G53011616",0.000327903
1,County and PUMA,"G5300350, G53011801",0.000397245
1,County and PUMA,"G5300350, G53011802",0.000417469
1,County and PUMA,"G5300370, G53010800",0.000168132
1,County and PUMA,"G5300390, G53011000",7.42827e-05
1,County and PUMA,"G5300410, G53011000",0.00025447
1,County and PUMA,"G5300430, G53010600",4.35417e-05
1,County and PUMA,"G5300450, G53011300",0.00024331
1,County and PUMA,"G5300470, G53010400",0.000167483
1,County and PUMA,"G5300490, G53011200",0.000117302
1,County and PUMA,"G5300510, G53010400",5.98111e-05
1,County and PUMA,"G5300530, G53011501",0.00040901
1,County and PUMA,"G5300530, G53011502",0.000375942
1,County and PUMA,"G5300530, G53011503",0.000341174
1,County and PUMA,"G5300530, G53011504",0.000372638
1,County and PUMA,"G5300530, G53011505",0.000328485
1,County and PUMA,"G5300530, G53011506",0.000358762
1,County and PUMA,"G5300530, G53011507",0.000302078
1,County and PUMA,"G5300550, G53010200",0.000102405
1,County and PUMA,"G5300570, G53010200",0.000388332
1,County and PUMA,"G5300590, G53011000",4.23708e-05
1,County and PUMA,"G5300610, G53011701",0.000364208
1,County and PUMA,"G5300610, G53011702",0.000365124
1,County and PUMA,"G5300610, G53011703",0.00036676
1,County and PUMA,"G5300610, G53011704",0.000339434
