Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Geometry Stories Low Rise	Dependency=Vintage	Option=1 Car	Option=2 Car	Option=3 Car	Option=None	sampling_probability
Multi-Family with 5+ Units	2500-3999	Ambient	2	1970s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	3	1970s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	4+	1970s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	1	1970s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	2	1970s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	3	1970s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	4+	1970s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	1	1980s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	2	1980s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	3	1980s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	4+	1980s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	1	1980s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	2	1980s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	3	1980s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	4+	1980s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	1	1980s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	2	1980s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	3	1980s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	4+	1980s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	1	1980s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	2	1980s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	3	1980s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	4+	1980s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	1	1990s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	2	1990s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	3	1990s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	4+	1990s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	1	1990s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	2	1990s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	3	1990s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	4+	1990s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	1	1990s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	2	1990s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	3	1990s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	4+	1990s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	1	1990s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	2	1990s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	3	1990s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	4+	1990s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	1	2000s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	2	2000s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	3	2000s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	4+	2000s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	1	2000s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	2	2000s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	3	2000s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	4+	2000s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	1	2000s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	2	2000s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	3	2000s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	4+	2000s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	1	2000s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	2	2000s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	3	2000s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	4+	2000s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	1	2010s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	2	2010s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	3	2010s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	4+	2010s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	1	2010s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	2	2010s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	3	2010s	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	4+	2010s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	1	2010s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	2	2010s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	3	2010s	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	4+	2010s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	1	2010s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	2	2010s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	3	2010s	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	4+	2010s	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	1	<1940	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	2	<1940	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	3	<1940	0	0	0	1	0
Multi-Family with 5+ Units	0-1499	Ambient	4+	<1940	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	1	<1940	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	2	<1940	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	3	<1940	0	0	0	1	0
Multi-Family with 5+ Units	1500-2499	Ambient	4+	<1940	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	1	<1940	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	2	<1940	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	3	<1940	0	0	0	1	0
Multi-Family with 5+ Units	2500-3999	Ambient	4+	<1940	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	1	<1940	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	2	<1940	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	3	<1940	0	0	0	1	0
Multi-Family with 5+ Units	4000+	Ambient	4+	<1940	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	1	1940s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	2	1940s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	3	1940s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	4+	1940s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	1	1940s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	2	1940s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	3	1940s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	4+	1940s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	1	1940s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	2	1940s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	3	1940s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	4+	1940s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	1	1940s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	2	1940s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	3	1940s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	4+	1940s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	1	1950s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	2	1950s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	3	1950s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	4+	1950s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	1	1950s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	2	1950s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	3	1950s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	4+	1950s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	1	1950s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	2	1950s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	3	1950s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	4+	1950s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	1	1950s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	2	1950s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	3	1950s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	4+	1950s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	1	1960s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	2	1960s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	3	1960s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	4+	1960s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	1	1960s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	2	1960s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	3	1960s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	4+	1960s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	1	1960s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	2	1960s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	3	1960s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	4+	1960s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	1	1960s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	2	1960s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	3	1960s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	4+	1960s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	1	1970s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	2	1970s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	3	1970s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	4+	1970s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	1	1970s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	2	1970s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	3	1970s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	4+	1970s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	1	1970s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	2	1970s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	3	1970s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	4+	1970s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	1	1970s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	2	1970s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	3	1970s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	4+	1970s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	1	1980s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	2	1980s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	3	1980s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	4+	1980s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	1	1980s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	2	1980s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	3	1980s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	4+	1980s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	1	1980s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	2	1980s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	3	1980s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	4+	1980s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	1	1980s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	2	1980s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	3	1980s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	4+	1980s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	1	1990s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	2	1990s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	3	1990s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	4+	1990s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	1	1990s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	2	1990s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	3	1990s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	4+	1990s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	1	1990s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	2	1990s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	3	1990s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	4+	1990s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	1	1990s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	2	1990s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	3	1990s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	4+	1990s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	1	2000s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	2	2000s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	3	2000s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	4+	2000s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	1	2000s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	2	2000s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	3	2000s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	4+	2000s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	1	2000s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	2	2000s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	3	2000s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	4+	2000s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	1	2000s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	2	2000s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	3	2000s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	4+	2000s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	1	2010s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	2	2010s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	3	2010s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	4+	2010s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	1	2010s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	2	2010s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	3	2010s	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	4+	2010s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	1	2010s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	2	2010s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	3	2010s	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	4+	2010s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	1	2010s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	2	2010s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	3	2010s	0	0	0	1	0
Single-Family Attached	4000+	Ambient	4+	2010s	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	1	<1940	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	2	<1940	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	3	<1940	0	0	0	1	0
Single-Family Attached	0-1499	Ambient	4+	<1940	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	1	<1940	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	2	<1940	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	3	<1940	0	0	0	1	0
Single-Family Attached	1500-2499	Ambient	4+	<1940	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	1	<1940	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	2	<1940	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	3	<1940	0	0	0	1	0
Single-Family Attached	2500-3999	Ambient	4+	<1940	0	0	0	1	0
Single-Family Attached	4000+	Ambient	1	<1940	0	0	0	1	0
Single-Family Attached	4000+	Ambient	2	<1940	0	0	0	1	0
Single-Family Attached	4000+	Ambient	3	<1940	0	0	0	1	0
Single-Family Attached	4000+	Ambient	4+	<1940	0	0	0	1	0
Single-Family Detached	0-1499	Ambient	1	1940s	0	0	0	1	0.000748531
Single-Family Detached	0-1499	Ambient	2	1940s	0	0	0	1	0.000102648
Single-Family Detached	0-1499	Ambient	3	1940s	0	0	0	1	9.07123e-07
Single-Family Detached	0-1499	Ambient	4+	1940s	0	0	0	1	0
Single-Family Detached	1500-2499	Ambient	1	1940s	0	0	0	1	0.000371581
Single-Family Detached	1500-2499	Ambient	2	1940s	0	0	0	1	0.000242403
Single-Family Detached	1500-2499	Ambient	3	1940s	0	0	0	1	8.71321e-06
Single-Family Detached	1500-2499	Ambient	4+	1940s	0	0	0	1	0
Single-Family Detached	2500-3999	Ambient	1	1940s	0	0	0	1	4.77314e-05
Single-Family Detached	2500-3999	Ambient	2	1940s	0	0	0	1	7.95996e-05
Single-Family Detached	2500-3999	Ambient	3	1940s	0	0	0	1	6.56523e-06
Single-Family Detached	2500-3999	Ambient	4+	1940s	0	0	0	1	0
Single-Family Detached	4000+	Ambient	1	1940s	0	0	0	1	8.31231e-06
Single-Family Detached	4000+	Ambient	2	1940s	0	0	0	1	1.84337e-05
Single-Family Detached	4000+	Ambient	3	1940s	0	0	0	1	6.48654e-07
Single-Family Detached	4000+	Ambient	4+	1940s	0	0	0	1	0
Single-Family Detached	0-1499	Ambient	1	1950s	0	0	0	1	0.00188486
Single-Family Detached	0-1499	Ambient	2	1950s	0	0	0	1	0.000258477
Single-Family Detached	0-1499	Ambient	3	1950s	0	0	0	1	2.28421e-06
Single-Family Detached	0-1499	Ambient	4+	1950s	0	0	0	1	0
Single-Family Detached	1500-2499	Ambient	1	1950s	0	0	0	1	0.00094462
Single-Family Detached	1500-2499	Ambient	2	1950s	0	0	0	1	0.000616228
Single-Family Detached	1500-2499	Ambient	3	1950s	0	0	0	1	2.21504e-05
Single-Family Detached	1500-2499	Ambient	4+	1950s	0	0	0	1	0
Single-Family Detached	2500-3999	Ambient	1	1950s	0	0	0	1	0.000124618
Single-Family Detached	2500-3999	Ambient	2	1950s	0	0	0	1	0.000207821
Single-Family Detached	2500-3999	Ambient	3	1950s	0	0	0	1	1.71407e-05
Single-Family Detached	2500-3999	Ambient	4+	1950s	0	0	0	1	0
Single-Family Detached	4000+	Ambient	1	1950s	0	0	0	1	2.14029e-05
Single-Family Detached	4000+	Ambient	2	1950s	0	0	0	1	4.74639e-05
Single-Family Detached	4000+	Ambient	3	1950s	0	0	0	1	1.67018e-06
Single-Family Detached	4000+	Ambient	4+	1950s	0	0	0	1	0
Single-Family Detached	0-1499	Ambient	1	1960s	0	0	0	1	0.000874536
Single-Family Detached	0-1499	Ambient	2	1960s	0	0	0	1	8.61159e-05
Single-Family Detached	0-1499	Ambient	3	1960s	0	0	0	1	7.5941e-06
Single-Family Detached	0-1499	Ambient	4+	1960s	0	0	0	1	0
Single-Family Detached	1500-2499	Ambient	1	1960s	0	0	0	1	0.00103075
Single-Family Detached	1500-2499	Ambient	2	1960s	0	0	0	1	0.00036387
Single-Family Detached	1500-2499	Ambient	3	1960s	0	0	0	1	2.17375e-05
Single-Family Detached	1500-2499	Ambient	4+	1960s	0	0	0	1	0
Single-Family Detached	2500-3999	Ambient	1	1960s	0	0	0	1	0.000229978
Single-Family Detached	2500-3999	Ambient	2	1960s	0	0	0	1	0.000224205
Single-Family Detached	2500-3999	Ambient	3	1960s	0	0	0	1	1.29818e-05
Single-Family Detached	2500-3999	Ambient	4+	1960s	0	0	0	1	0
Single-Family Detached	4000+	Ambient	1	1960s	0	0	0	1	1.6139e-05
Single-Family Detached	4000+	Ambient	2	1960s	0	0	0	1	3.82432e-05
Single-Family Detached	4000+	Ambient	3	1960s	0	0	0	1	3.09728e-06
Single-Family Detached	4000+	Ambient	4+	1960s	0	0	0	1	0
Single-Family Detached	0-1499	Ambient	1	1970s	0	0	0	1	0.001125
Single-Family Detached	0-1499	Ambient	2	1970s	0	0	0	1	0.00011078
Single-Family Detached	0-1499	Ambient	3	1970s	0	0	0	1	9.76905e-06
Single-Family Detached	0-1499	Ambient	4+	1970s	0	0	0	1	0
Single-Family Detached	1500-2499	Ambient	1	1970s	0	0	0	1	0.0013053
Single-Family Detached	1500-2499	Ambient	2	1970s	0	0	0	1	0.000460792
Single-Family Detached	1500-2499	Ambient	3	1970s	0	0	0	1	2.75276e-05
Single-Family Detached	1500-2499	Ambient	4+	1970s	0	0	0	1	0
Single-Family Detached	2500-3999	Ambient	1	1970s	0	0	0	1	0.000288214
Single-Family Detached	2500-3999	Ambient	2	1970s	0	0	0	1	0.00028098
Single-Family Detached	2500-3999	Ambient	3	1970s	0	0	0	1	1.62691e-05
Single-Family Detached	2500-3999	Ambient	4+	1970s	0	0	0	1	0
Single-Family Detached	4000+	Ambient	1	1970s	0	0	0	1	2.0027e-05
Single-Family Detached	4000+	Ambient	2	1970s	0	0	0	1	4.74563e-05
Single-Family Detached	4000+	Ambient	3	1970s	0	0	0	1	3.84344e-06
Single-Family Detached	4000+	Ambient	4+	1970s	0	0	0	1	0
Single-Family Detached	0-1499	Ambient	1	1980s	0	0	0	1	0.000730142
Single-Family Detached	0-1499	Ambient	2	1980s	0	0	0	1	0.000129833
Single-Family Detached	0-1499	Ambient	3	1980s	0	0	0	1	5.62315e-06
Single-Family Detached	0-1499	Ambient	4+	1980s	0	0	0	1	0
Single-Family Detached	1500-2499	Ambient	1	1980s	0	0	0	1	0.00119799
Single-Family Detached	1500-2499	Ambient	2	1980s	0	0	0	1	0.000635456
Single-Family Detached	1500-2499	Ambient	3	1980s	0	0	0	1	1.24267e-05
Single-Family Detached	1500-2499	Ambient	4+	1980s	0	0	0	1	0
Single-Family Detached	2500-3999	Ambient	1	1980s	0	0	0	1	0.000282286
Single-Family Detached	2500-3999	Ambient	2	1980s	0	0	0	1	0.0005864
Single-Family Detached	2500-3999	Ambient	3	1980s	0	0	0	1	2.8382e-05
Single-Family Detached	2500-3999	Ambient	4+	1980s	0	0	0	1	0
Single-Family Detached	4000+	Ambient	1	1980s	0	0	0	1	2.81482e-05
Single-Family Detached	4000+	Ambient	2	1980s	0	0	0	1	0.000145873
Single-Family Detached	4000+	Ambient	3	1980s	0	0	0	1	5.46928e-06
Single-Family Detached	4000+	Ambient	4+	1980s	0	0	0	1	0
Single-Family Detached	0-1499	Ambient	1	1990s	0	0	0	1	0.000811746
Single-Family Detached	0-1499	Ambient	2	1990s	0	0	0	1	0.000144343
Single-Family Detached	0-1499	Ambient	3	1990s	0	0	0	1	6.25161e-06
Single-Family Detached	0-1499	Ambient	4+	1990s	0	0	0	1	0
Single-Family Detached	1500-2499	Ambient	1	1990s	0	0	0	1	0.00133036
Single-Family Detached	1500-2499	Ambient	2	1990s	0	0	0	1	0.000705667
Single-Family Detached	1500-2499	Ambient	3	1990s	0	0	0	1	1.37997e-05
Single-Family Detached	1500-2499	Ambient	4+	1990s	0	0	0	1	0
Single-Family Detached	2500-3999	Ambient	1	1990s	0	0	0	1	0.000319107
Single-Family Detached	2500-3999	Ambient	2	1990s	0	0	0	1	0.000662889
Single-Family Detached	2500-3999	Ambient	3	1990s	0	0	0	1	3.20841e-05
Single-Family Detached	2500-3999	Ambient	4+	1990s	0	0	0	1	0
Single-Family Detached	4000+	Ambient	1	1990s	0	0	0	1	3.25971e-05
Single-Family Detached	4000+	Ambient	2	1990s	0	0	0	1	0.000168928
Single-Family Detached	4000+	Ambient	3	1990s	0	0	0	1	6.33371e-06
Single-Family Detached	4000+	Ambient	4+	1990s	0	0	0	1	0
Single-Family Detached	0-1499	Ambient	1	2000s	0	0	0	1	0.000441258
Single-Family Detached	0-1499	Ambient	2	2000s	0	0	0	1	8.49123e-05
Single-Family Detached	0-1499	Ambient	3	2000s	0	0	0	1	0
Single-Family Detached	0-1499	Ambient	4+	2000s	0	0	0	1	0
Single-Family Detached	1500-2499	Ambient	1	2000s	0	0	0	1	0.00108442
Single-Family Detached	1500-2499	Ambient	2	2000s	0	0	0	1	0.000576265
Single-Family Detached	1500-2499	Ambient	3	2000s	0	0	0	1	6.69024e-06
Single-Family Detached	1500-2499	Ambient	4+	2000s	0	0	0	1	0
Single-Family Detached	2500-3999	Ambient	1	2000s	0	0	0	1	0.000320601
Single-Family Detached	2500-3999	Ambient	2	2000s	0	0	0	1	0.000743354
Single-Family Detached	2500-3999	Ambient	3	2000s	0	0	0	1	1.23139e-05
Single-Family Detached	2500-3999	Ambient	4+	2000s	0	0	0	1	0
Single-Family Detached	4000+	Ambient	1	2000s	0	0	0	1	5.9302e-05
Single-Family Detached	4000+	Ambient	2	2000s	0	0	0	1	0.00022238
Single-Family Detached	4000+	Ambient	3	2000s	0	0	0	1	8.77497e-06
Single-Family Detached	4000+	Ambient	4+	2000s	0	0	0	1	0
Single-Family Detached	0-1499	Ambient	1	2010s	0	0	0	1	6.50615e-05
Single-Family Detached	0-1499	Ambient	2	2010s	0	0	0	1	1.25199e-05
Single-Family Detached	0-1499	Ambient	3	2010s	0	0	0	1	0
Single-Family Detached	0-1499	Ambient	4+	2010s	0	0	0	1	0
Single-Family Detached	1500-2499	Ambient	1	2010s	0	0	0	1	0.000190741
Single-Family Detached	1500-2499	Ambient	2	2010s	0	0	0	1	0.000101361
Single-Family Detached	1500-2499	Ambient	3	2010s	0	0	0	1	1.17676e-06
Single-Family Detached	1500-2499	Ambient	4+	2010s	0	0	0	1	0
Single-Family Detached	2500-3999	Ambient	1	2010s	0	0	0	1	8.72039e-05
Single-Family Detached	2500-3999	Ambient	2	2010s	0	0	0	1	0.000202193
Single-Family Detached	2500-3999	Ambient	3	2010s	0	0	0	1	3.3494e-06
Single-Family Detached	2500-3999	Ambient	4+	2010s	0	0	0	1	0
Single-Family Detached	4000+	Ambient	1	2010s	0	0	0	1	1.67878e-05
Single-Family Detached	4000+	Ambient	2	2010s	0	0	0	1	6.29535e-05
Single-Family Detached	4000+	Ambient	3	2010s	0	0	0	1	2.4841e-06
Single-Family Detached	4000+	Ambient	4+	2010s	0	0	0	1	0
Single-Family Detached	0-1499	Ambient	1	<1940	0	0	0	1	0.000502386
Single-Family Detached	0-1499	Ambient	2	<1940	0	0	0	1	0.00030846
Single-Family Detached	0-1499	Ambient	3	<1940	0	0	0	1	5.61655e-06
Single-Family Detached	0-1499	Ambient	4+	<1940	0	0	0	1	0
Single-Family Detached	1500-2499	Ambient	1	<1940	0	0	0	1	0.000176444
