Level,Parameter,Option,Saturation
1,County and PUMA,"G3600590, G36003201",0.000324616
1,County and PUMA,"G3600590, G36003202",0.000305422
1,County and PUMA,"G3600590, G36003203",0.000263971
1,County and PUMA,"G3600590, G36003204",0.000287422
1,County and PUMA,"G3600590, G36003205",0.000284584
1,County and PUMA,"G3600590, G36003206",0.000331575
1,County and PUMA,"G3600590, G36003207",0.000283293
1,County and PUMA,"G3600590, G36003208",0.000288458
1,County and PUMA,"G3600590, G36003209",0.000262777
1,County and PUMA,"G3600590, G36003210",0.000283826
1,County and PUMA,"G3600590, G36003211",0.0002746
1,County and PUMA,"G3600590, G36003212",0.000316006
1,County and PUMA,"G3600610, G36003801",0.000589954
1,County and PUMA,"G3600610, G36003802",0.00038639
1,County and PUMA,"G3600610, G36003803",0.000452109
1,County and PUMA,"G3600610, G36003804",0.000386518
1,County and PUMA,"G3600610, G36003805",0.00102643
1,County and PUMA,"G3600610, G36003806",0.000881031
1,County and PUMA,"G3600610, G36003807",0.000785344
1,County and PUMA,"G3600610, G36003808",0.000721568
1,County and PUMA,"G3600610, G36003809",0.000583439
1,County and PUMA,"G3600610, G36003810",0.000692802
1,County and PUMA,"G3600630, G36001101",0.000390568
1,County and PUMA,"G3600630, G36001102",0.000353801
1,County and PUMA,"G3600650, G36000401",0.000205359
1,County and PUMA,"G3600650, G36000402",0.000534885
1,County and PUMA,"G3600650, G36000403",4.01304e-05
1,County and PUMA,"G3600670, G36000701",0.000492373
1,County and PUMA,"G3600670, G36000702",0.000399794
1,County and PUMA,"G3600670, G36000703",0.000526491
1,County and PUMA,"G3600670, G36000704",0.000116473
1,County and PUMA,"G3600690, G36001400",0.000373026
1,County and PUMA,"G3600710, G36002901",0.000356271
1,County and PUMA,"G3600710, G36002902",0.000363664
1,County and PUMA,"G3600710, G36002903",0.000329166
1,County and PUMA,"G3600730, G36001000",0.00013894
1,County and PUMA,"G3600750, G36000600",0.000403007
1,County and PUMA,"G3600770, G36000403",0.000230333
1,County and PUMA,"G3600790, G36003101",0.000287661
1,County and PUMA,"G3600810, G36004101",0.000606251
1,County and PUMA,"G3600810, G36004102",0.000454512
1,County and PUMA,"G3600810, G36004103",0.000716006
1,County and PUMA,"G3600810, G36004104",0.000344585
1,County and PUMA,"G3600810, G36004105",0.000481874
1,County and PUMA,"G3600810, G36004106",0.000439445
1,County and PUMA,"G3600810, G36004107",0.00035679
1,County and PUMA,"G3600810, G36004108",0.000416529
1,County and PUMA,"G3600810, G36004109",0.000432135
1,County and PUMA,"G3600810, G36004110",0.000503004
1,County and PUMA,"G3600810, G36004111",0.000366752
1,County and PUMA,"G3600810, G36004112",0.000573763
1,County and PUMA,"G3600810, G36004113",0.000319483
1,County and PUMA,"G3600810, G36004114",0.000344659
1,County and PUMA,"G3600830, G36001900",0.000538674
1,County and PUMA,"G3600850, G36003901",0.00045696
1,County and PUMA,"G3600850, G36003902",0.000379123
1,County and PUMA,"G3600850, G36003903",0.000504627
1,County and PUMA,"G3600870, G36003001",0.000271326
1,County and PUMA,"G3600870, G36003002",0.000291632
1,County and PUMA,"G3600870, G36003003",0.000222616
1,County and PUMA,"G3600890, G36000100",0.000392386
1,County and PUMA,"G3600910, G36001801",0.000371953
1,County and PUMA,"G3600910, G36001802",0.000393609
1,County and PUMA,"G3600930, G36001700",0.000512221
1,County and PUMA,"G3600950, G36000403",0.000129332
1,County and PUMA,"G3600970, G36002402",7.16433e-05
1,County and PUMA,"G3600990, G36000800",0.000121832
1,County and PUMA,"G3601010, G36002401",9.00421e-05
1,County and PUMA,"G3601010, G36002402",0.000276379
1,County and PUMA,"G3601030, G36003301",0.000287511
1,County and PUMA,"G3601030, G36003302",0.000269143
1,County and PUMA,"G3601030, G36003303",0.000313027
1,County and PUMA,"G3601030, G36003304",0.000310971
1,County and PUMA,"G3601030, G36003305",0.000745619
1,County and PUMA,"G3601030, G36003306",0.00037281
1,County and PUMA,"G3601030, G36003307",0.000353991
1,County and PUMA,"G3601030, G36003308",0.000274804
1,County and PUMA,"G3601030, G36003309",0.000269699
1,County and PUMA,"G3601030, G36003310",0.000257395
1,County and PUMA,"G3601030, G36003311",0.000284666
1,County and PUMA,"G3601030, G36003312",0.000265134
1,County and PUMA,"G3601030, G36003313",0.000277497
1,County and PUMA,"G3601050, G36002701",0.000372666
1,County and PUMA,"G3601070, G36002202",0.000166422
1,County and PUMA,"G3601090, G36002300",0.000316164
1,County and PUMA,"G3601110, G36002701",0.000156626
1,County and PUMA,"G3601110, G36002702",0.000472144
1,County and PUMA,"G3601130, G36000300",0.000293096
1,County and PUMA,"G3601150, G36000300",0.000217662
1,County and PUMA,"G3601170, G36000800",0.000310932
1,County and PUMA,"G3601190, G36003101",1.02766e-05
1,County and PUMA,"G3601190, G36003102",0.000407716
1,County and PUMA,"G3601190, G36003103",0.000385031
1,County and PUMA,"G3601190, G36003104",0.0003172
1,County and PUMA,"G3601190, G36003105",0.000478173
1,County and PUMA,"G3601190, G36003106",0.000615132
1,County and PUMA,"G3601190, G36003107",0.000563366
1,County and PUMA,"G3601210, G36001300",0.00013566
1,County and PUMA,"G3601230, G36001400",0.000103058
1,County and PUMA,"G3700010, G37001600",0.000512035
1,County and PUMA,"G3700030, G37002000",0.00012145
1,County and PUMA,"G3700050, G37000200",6.08635e-05
1,County and PUMA,"G3700070, G37005300",8.6416e-05
1,County and PUMA,"G3700090, G37000100",0.000130765
1,County and PUMA,"G3700110, G37000100",0.000105153
1,County and PUMA,"G3700130, G37004400",0.000190571
1,County and PUMA,"G3700150, G37000800",7.32572e-05
1,County and PUMA,"G3700170, G37004900",0.000132409
1,County and PUMA,"G3700190, G37004800",0.000613492
1,County and PUMA,"G3700210, G37002201",0.000444168
1,County and PUMA,"G3700210, G37002202",0.000426483
1,County and PUMA,"G3700230, G37002100",0.000304904
1,County and PUMA,"G3700250, G37003200",0.000426526
1,County and PUMA,"G3700250, G37003300",0.000138625
1,County and PUMA,"G3700270, G37002000",0.000282686
1,County and PUMA,"G3700290, G37000700",3.10924e-05
1,County and PUMA,"G3700310, G37004400",0.000367314
1,County and PUMA,"G3700330, G37000400",7.97654e-05
1,County and PUMA,"G3700350, G37002800",0.000511021
1,County and PUMA,"G3700370, G37001500",0.00022562
1,County and PUMA,"G3700390, G37002400",0.000132935
1,County and PUMA,"G3700410, G37000700",5.44679e-05
1,County and PUMA,"G3700430, G37002400",5.42204e-05
1,County and PUMA,"G3700450, G37002600",0.00016709
1,County and PUMA,"G3700450, G37002700",0.000157835
1,County and PUMA,"G3700470, G37004900",0.000194684
1,County and PUMA,"G3700490, G37004300",0.000344898
1,County and PUMA,"G3700510, G37005001",0.000412308
1,County and PUMA,"G3700510, G37005002",0.000321433
1,County and PUMA,"G3700510, G37005003",0.000342796
1,County and PUMA,"G3700530, G37000700",0.000112727
1,County and PUMA,"G3700550, G37000800",0.000255457
1,County and PUMA,"G3700570, G37003500",0.00054838
1,County and PUMA,"G3700590, G37001900",0.000136929
1,County and PUMA,"G3700610, G37003900",0.000191554
1,County and PUMA,"G3700630, G37001301",0.000540883
1,County and PUMA,"G3700630, G37001302",0.000421168
1,County and PUMA,"G3700650, G37000900",0.000185293
1,County and PUMA,"G3700670, G37001801",0.000359832
1,County and PUMA,"G3700670, G37001802",0.000418397
1,County and PUMA,"G3700670, G37001803",0.000428996
1,County and PUMA,"G3700690, G37000500",0.000202184
1,County and PUMA,"G3700710, G37003001",0.000330088
1,County and PUMA,"G3700710, G37003002",0.000347098
1,County and PUMA,"G3700730, G37000700",3.92448e-05
1,County and PUMA,"G3700750, G37002300",4.45819e-05
1,County and PUMA,"G3700770, G37000400",0.000174972
1,County and PUMA,"G3700790, G37001000",6.11863e-05
1,County and PUMA,"G3700810, G37001701",0.000476401
1,County and PUMA,"G3700810, G37001702",0.000394016
1,County and PUMA,"G3700810, G37001703",0.000363508
1,County and PUMA,"G3700810, G37001704",0.000444032
1,County and PUMA,"G3700830, G37000600",0.00019289
1,County and PUMA,"G3700850, G37003800",0.00036995
1,County and PUMA,"G3700870, G37002300",0.000263468
1,County and PUMA,"G3700890, G37002500",0.000416971
1,County and PUMA,"G3700910, G37000600",7.91724e-05
1,County and PUMA,"G3700930, G37005200",0.000148759
1,County and PUMA,"G3700950, G37000800",2.52372e-05
1,County and PUMA,"G3700970, G37001900",8.31661e-05
1,County and PUMA,"G3700970, G37002900",0.000445661
1,County and PUMA,"G3700990, G37002300",2.55151e-05
1,County and PUMA,"G3700990, G37002400",0.000173478
1,County and PUMA,"G3701010, G37001100",0.000527504
1,County and PUMA,"G3701030, G37004100",3.65046e-05
1,County and PUMA,"G3701050, G37001500",0.000181916
1,County and PUMA,"G3701070, G37004100",0.000205074
1,County and PUMA,"G3701090, G37002700",0.000254828
1,County and PUMA,"G3701110, G37002100",0.000157054
1,County and PUMA,"G3701130, G37002400",0.000190173
1,County and PUMA,"G3701150, G37002300",8.0306e-05
1,County and PUMA,"G3701170, G37000800",8.6784e-05
1,County and PUMA,"G3701190, G37003101",0.000400455
1,County and PUMA,"G3701190, G37003102",0.000370143
1,County and PUMA,"G3701190, G37003103",0.000350431
1,County and PUMA,"G3701190, G37003104",0.000489626
1,County and PUMA,"G3701190, G37003105",0.000374243
1,County and PUMA,"G3701190, G37003106",0.00045484
1,County and PUMA,"G3701190, G37003107",0.000357555
1,County and PUMA,"G3701190, G37003108",0.000350416
1,County and PUMA,"G3701210, G37000100",6.56905e-05
1,County and PUMA,"G3701230, G37003700",0.000120196
1,County and PUMA,"G3701250, G37003700",0.000340222
1,County and PUMA,"G3701270, G37000900",0.000318311
1,County and PUMA,"G3701290, G37004600",0.000172442
1,County and PUMA,"G3701290, G37004700",0.000620098
1,County and PUMA,"G3701310, G37000600",8.66415e-05
1,County and PUMA,"G3701330, G37004100",0.000128198
1,County and PUMA,"G3701330, G37004500",0.000439212
1,County and PUMA,"G3701350, G37001400",0.00042393
1,County and PUMA,"G3701370, G37004400",5.69076e-05
1,County and PUMA,"G3701390, G37000700",0.000127027
1,County and PUMA,"G3701410, G37004600",0.000205403
1,County and PUMA,"G3701430, G37000700",5.27339e-05
1,County and PUMA,"G3701450, G37000400",0.000136658
1,County and PUMA,"G3701470, G37004200",0.000576087
1,County and PUMA,"G3701490, G37002600",8.63038e-05
1,County and PUMA,"G3701510, G37003600",0.000460231
1,County and PUMA,"G3701530, G37005200",0.000157632
1,County and PUMA,"G3701550, G37004900",4.0836e-05
1,County and PUMA,"G3701550, G37005100",0.000351895
1,County and PUMA,"G3701570, G37000300",0.000327222
1,County and PUMA,"G3701590, G37003400",0.000453939
1,County and PUMA,"G3701610, G37002600",0.000254535
1,County and PUMA,"G3701630, G37003900",0.000203834
1,County and PUMA,"G3701650, G37005200",0.000113898
1,County and PUMA,"G3701670, G37003300",0.000204795
1,County and PUMA,"G3701690, G37000300",0.000164155
1,County and PUMA,"G3701710, G37000200",0.00025241
1,County and PUMA,"G3701730, G37002300",6.6036e-05
1,County and PUMA,"G3701750, G37002500",0.000145373
1,County and PUMA,"G3701770, G37000800",1.53736e-05
1,County and PUMA,"G3701790, G37005300",0.000262109
1,County and PUMA,"G3701790, G37005400",0.000312515
1,County and PUMA,"G3701810, G37000500",0.000149862
1,County and PUMA,"G3701830, G37001201",0.000430356
1,County and PUMA,"G3701830, G37001202",0.000485169
1,County and PUMA,"G3701830, G37001203",0.000329023
1,County and PUMA,"G3701830, G37001204",0.000341236
1,County and PUMA,"G3701830, G37001205",0.000331891
1,County and PUMA,"G3701830, G37001206",0.000368823
1,County and PUMA,"G3701830, G37001207",0.000414577
1,County and PUMA,"G3701830, G37001208",0.000310423
1,County and PUMA,"G3701850, G37000500",5.02045e-05
1,County and PUMA,"G3701850, G37000600",3.81563e-05
1,County and PUMA,"G3701870, G37000800",4.81925e-05
1,County and PUMA,"G3701890, G37000100",0.00024759
1,County and PUMA,"G3701910, G37004000",0.000399367
1,County and PUMA,"G3701930, G37000200",0.000248064
1,County and PUMA,"G3701950, G37001000",0.000268091
1,County and PUMA,"G3701970, G37001900",0.00012943
1,County and PUMA,"G3701990, G37000100",8.31132e-05
1,County and PUMA,"G3800010, G38000100",1.02766e-05
1,County and PUMA,"G3800030, G38000200",4.31931e-05
1,County and PUMA,"G3800050, G38000200",2.24373e-05
1,County and PUMA,"G3800070, G38000100",3.93347e-06
1,County and PUMA,"G3800090, G38000200",3.29315e-05
1,County and PUMA,"G3800110, G38000100",1.29865e-05
1,County and PUMA,"G3800130, G38000100",1.05393e-05
1,County and PUMA,"G3800150, G38000300",0.000298569
1,County and PUMA,"G3800170, G38000500",0.000565999
1,County and PUMA,"G3800190, G38000400",1.73853e-05
1,County and PUMA,"G3800210, G38000200",1.99301e-05
1,County and PUMA,"G3800230, G38000100",1.10123e-05
1,County and PUMA,"G3800250, G38000100",1.83912e-05
1,County and PUMA,"G3800270, G38000200",9.90878e-06
1,County and PUMA,"G3800290, G38000300",1.56363e-05
1,County and PUMA,"G3800310, G38000200",1.35795e-05
1,County and PUMA,"G3800330, G38000100",7.55165e-06
1,County and PUMA,"G3800350, G38000400",0.000234867
1,County and PUMA,"G3800370, G38000100",1.28063e-05
1,County and PUMA,"G3800390, G38000400",1.05844e-05
1,County and PUMA,"G3800410, G38000100",1.09822e-05
1,County and PUMA,"G3800430, G38000300",1.28063e-05
1,County and PUMA,"G3800450, G38000200",1.67247e-05
1,County and PUMA,"G3800470, G38000300",8.86532e-06
1,County and PUMA,"G3800490, G38000100",2.29853e-05
1,County and PUMA,"G3800510, G38000300",1.39473e-05
1,County and PUMA,"G3800530, G38000100",3.46956e-05
1,County and PUMA,"G3800550, G38000100",4.43491e-05
1,County and PUMA,"G3800570, G38000100",3.50334e-05
1,County and PUMA,"G3800590, G38000300",0.000103089
1,County and PUMA,"G3800610, G38000100",3.54462e-05
1,County and PUMA,"G3800630, G38000200",1.43452e-05
1,County and PUMA,"G3800650, G38000100",7.16131e-06
1,County and PUMA,"G3800670, G38000400",2.90281e-05
1,County and PUMA,"G3800690, G38000200",1.7543e-05
1,County and PUMA,"G3800710, G38000200",4.33282e-05
1,County and PUMA,"G3800730, G38000200",2.00277e-05
1,County and PUMA,"G3800750, G38000100",9.60095e-06
1,County and PUMA,"G3800770, G38000200",5.72155e-05
1,County and PUMA,"G3800790, G38000200",4.12264e-05
1,County and PUMA,"G3800810, G38000200",1.54486e-05
1,County and PUMA,"G3800830, G38000200",6.52326e-06
1,County and PUMA,"G3800850, G38000100",1.00063e-05
1,County and PUMA,"G3800870, G38000100",3.30292e-06
1,County and PUMA,"G3800890, G38000100",0.000100679
1,County and PUMA,"G3800910, G38000400",9.33825e-06
1,County and PUMA,"G3800930, G38000200",7.55542e-05
1,County and PUMA,"G3800950, G38000400",9.99134e-06
1,County and PUMA,"G3800970, G38000400",2.86002e-05
1,County and PUMA,"G3800990, G38000400",4.18044e-05
1,County and PUMA,"G3801010, G38000100",0.000234635
1,County and PUMA,"G3801030, G38000200",1.88867e-05
1,County and PUMA,"G3801050, G38000100",0.000122636
1,County and PUMA,"G3900010, G39005200",9.59499e-05
1,County and PUMA,"G3900030, G39002500",0.000336672
1,County and PUMA,"G3900050, G39002100",0.000165926
1,County and PUMA,"G3900070, G39001300",0.000344179
1,County and PUMA,"G3900090, G39005000",0.00019795
1,County and PUMA,"G3900110, G39002600",0.000147723
1,County and PUMA,"G3900130, G39003500",0.000241104
1,County and PUMA,"G3900150, G39005700",0.000147123
1,County and PUMA,"G3900170, G39005401",0.000307149
1,County and PUMA,"G3900170, G39005402",0.000428238
1,County and PUMA,"G3900170, G39005403",0.000386239
1,County and PUMA,"G3900190, G39003300",0.000101662
1,County and PUMA,"G3900210, G39002700",0.00012524
1,County and PUMA,"G3900230, G39004300",0.000458976
1,County and PUMA,"G3900250, G39005600",0.000404533
1,County and PUMA,"G3900250, G39005700",0.000208842
1,County and PUMA,"G3900270, G39005200",0.000135569
1,County and PUMA,"G3900290, G39003400",0.00034974
1,County and PUMA,"G3900310, G39002900",0.000122793
1,County and PUMA,"G3900330, G39002300",0.00015023
1,County and PUMA,"G3900350, G39000901",0.000334989
1,County and PUMA,"G3900350, G39000902",0.000507327
1,County and PUMA,"G3900350, G39000903",0.000361945
1,County and PUMA,"G3900350, G39000904",0.000419574
1,County and PUMA,"G3900350, G39000905",0.000387679
1,County and PUMA,"G3900350, G39000906",0.000484664
1,County and PUMA,"G3900350, G39000907",0.000380939
1,County and PUMA,"G3900350, G39000908",0.000720972
1,County and PUMA,"G3900350, G39000909",0.000571735
1,County and PUMA,"G3900350, G39000910",0.000474314
1,County and PUMA,"G3900370, G39004500",0.00017052
1,County and PUMA,"G3900390, G39000100",0.00012545
1,County and PUMA,"G3900410, G39004000",0.000522136
1,County and PUMA,"G3900430, G39000700",0.000283112
1,County and PUMA,"G3900450, G39003900",0.000447462
1,County and PUMA,"G3900470, G39004800",9.51163e-05
1,County and PUMA,"G3900490, G39004101",0.000355484
1,County and PUMA,"G3900490, G39004102",0.000342167
1,County and PUMA,"G3900490, G39004103",0.000349726
1,County and PUMA,"G3900490, G39004104",0.000376067
1,County and PUMA,"G3900490, G39004105",0.00039915
1,County and PUMA,"G3900490, G39004106",0.000443566
1,County and PUMA,"G3900490, G39004107",0.000393076
1,County and PUMA,"G3900490, G39004108",0.000400794
1,County and PUMA,"G3900490, G39004109",0.000325403
1,County and PUMA,"G3900490, G39004110",0.000348381
1,County and PUMA,"G3900490, G39004111",0.000325607
1,County and PUMA,"G3900510, G39000200",0.000130367
