Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Space Combination	Dependency=Vintage ACS	Dependency=Water Heater In Unit	Option=Attic	Option=Conditioned Mechanical Room	Option=Crawlspace	Option=Garage	Option=Heated Basement	Option=Living Space	Option=Outside	Option=Unheated Basement	source_count	source_weight	sampling_probability
5A	Single-Family Attached, Unheated Basement, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	1312.42	1.39032e-06
5A	Single-Family Attached, Unheated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	2350.54	2.33683e-05
5A	Single-Family Attached, Unheated Basement, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	1.50878e-06
5A	Single-Family Attached, Unheated Basement, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	16	2469.06	1.60922e-05
5A	Single-Family Attached, Unvented Crawlspace, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Attached, Unvented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	0	0
5A	Single-Family Attached, Unvented Crawlspace, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Attached, Unvented Crawlspace, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	16	0	0
5A	Single-Family Attached, Vented Crawlspace, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	9.03145e-07
5A	Single-Family Attached, Vented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	928.237	1.518e-05
5A	Single-Family Attached, Vented Crawlspace, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	9.80098e-07
5A	Single-Family Attached, Vented Crawlspace, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	16	368.813	1.04534e-05
5A	Single-Family Detached, Ambient, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Ambient, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	0	0
5A	Single-Family Detached, Ambient, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Ambient, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	16	0	0
5A	Single-Family Detached, Heated Basement, Finished Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Heated Basement, Finished Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Heated Basement, Finished Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Heated Basement, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Heated Basement, No Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Heated Basement, No Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Heated Basement, No Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Heated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	17	0	0
5A	Single-Family Detached, Heated Basement, Unvented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Heated Basement, Unvented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Heated Basement, Unvented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Heated Basement, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Heated Basement, Vented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Heated Basement, Vented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Heated Basement, Vented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Heated Basement, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	16	0	0
5A	Single-Family Detached, Slab, Finished Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Slab, Finished Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Slab, Finished Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Slab, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Slab, No Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Slab, No Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Slab, No Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Slab, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	0	0
5A	Single-Family Detached, Slab, Unvented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Slab, Unvented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Slab, Unvented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Slab, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Slab, Vented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Slab, Vented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Slab, Vented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Slab, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	16	0	0
5A	Single-Family Detached, Unheated Basement, Finished Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Unheated Basement, Finished Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unheated Basement, Finished Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unheated Basement, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Unheated Basement, No Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Unheated Basement, No Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unheated Basement, No Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unheated Basement, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	0	0
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unheated Basement, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Unheated Basement, Vented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Unheated Basement, Vented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unheated Basement, Vented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unheated Basement, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	16	0	0
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unvented Crawlspace, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Unvented Crawlspace, No Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Unvented Crawlspace, No Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unvented Crawlspace, No Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unvented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	0	0
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Unvented Crawlspace, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	16	0	0
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Vented Crawlspace, Finished Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Vented Crawlspace, No Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Vented Crawlspace, No Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Vented Crawlspace, No Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Vented Crawlspace, No Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	32	0	0
5A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Vented Crawlspace, Unvented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	49	0	0
5A	Single-Family Detached, Vented Crawlspace, Vented Attic, 1 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	14	0	0
5A	Single-Family Detached, Vented Crawlspace, Vented Attic, 2 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Vented Crawlspace, Vented Attic, 3 Car Garage	1960-79	No	0	1	0	0	0	0	0	0	70	0	0
5A	Single-Family Detached, Vented Crawlspace, Vented Attic, No Garage	1960-79	No	0	1	0	0	0	0	0	0	16	0	0
5A	Mobile Home, Ambient, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	34	237425	0.00230185
5A	Multi-Family with 2 - 4 Units Bottom Unit, Slab, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	32	27898.8	0.000517852
5A	Multi-Family with 2 - 4 Units Middle Unit, Slab, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	32	27982.6	4.89385e-05
5A	Multi-Family with 2 - 4 Units Top Unit, Slab, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	32	27898.8	0.000374852
5A	Multi-Family with 2 - 4 Units Bottom Unit, Unheated Basement, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	0.441306	0	0.558694	32	27898.8	0.00049774
5A	Multi-Family with 2 - 4 Units Middle Unit, Unheated Basement, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	32	27982.6	4.70379e-05
5A	Multi-Family with 2 - 4 Units Top Unit, Unheated Basement, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	32	27898.8	0.000360294
5A	Multi-Family with 2 - 4 Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0.0423789	0	0	0.957621	0	0	32	27898.8	0
5A	Multi-Family with 2 - 4 Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	32	27982.6	0
5A	Multi-Family with 2 - 4 Units Top Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	32	27898.8	0
5A	Multi-Family with 2 - 4 Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	32	27898.8	0.000323329
5A	Multi-Family with 2 - 4 Units Middle Unit, Vented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	32	27982.6	3.05556e-05
5A	Multi-Family with 2 - 4 Units Top Unit, Vented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	32	27898.8	0.000234045
5A	Multi-Family with 5+ Units Bottom Unit, Slab, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	48	40133.8	0.000633043
5A	Multi-Family with 5+ Units Middle Unit, Slab, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	48	40254.4	0.000441702
5A	Multi-Family with 5+ Units Top Unit, Slab, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	48	40133.8	0.000511507
5A	Multi-Family with 5+ Units Bottom Unit, Unheated Basement, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	0.441306	0	0.558694	48	40133.8	0.000608457
5A	Multi-Family with 5+ Units Middle Unit, Unheated Basement, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	48	40254.4	0.000424547
5A	Multi-Family with 5+ Units Top Unit, Unheated Basement, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	48	40133.8	0.000491641
5A	Multi-Family with 5+ Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0.0423789	0	0	0.957621	0	0	48	40133.8	0
5A	Multi-Family with 5+ Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	48	40254.4	0
5A	Multi-Family with 5+ Units Top Unit, Unvented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	48	40133.8	0
5A	Multi-Family with 5+ Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	48	40133.8	0.000395251
5A	Multi-Family with 5+ Units Middle Unit, Vented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	48	40254.4	0.000275784
5A	Multi-Family with 5+ Units Top Unit, Vented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	48	40133.8	0.000319368
5A	Single-Family Attached, Heated Basement, Finished Attic, No Garage	1960-79	Yes	0	0	0	0	0.803479	0.196521	0	0	14	0	1.23133e-05
5A	Single-Family Attached, Heated Basement, No Attic, No Garage	1960-79	Yes	0	0	0	0	0.89706	0.10294	0	0	17	69189.4	0.000442759
5A	Single-Family Attached, Heated Basement, Unvented Attic, No Garage	1960-79	Yes	0	0	0	0	0.812524	0.187476	0	0	10	0	2.3524e-05
5A	Single-Family Attached, Heated Basement, Vented Attic, No Garage	1960-79	Yes	0	0	0	0	0.967521	0.0324794	0	0	63	34683.7	0.000287067
5A	Single-Family Attached, Slab, Finished Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	14	0	8.53324e-06
5A	Single-Family Attached, Slab, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	24	14873	0.000306837
5A	Single-Family Attached, Slab, Unvented Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	10	0	1.63024e-05
5A	Single-Family Attached, Slab, Vented Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	24	6068.98	0.000198941
5A	Single-Family Attached, Unheated Basement, Finished Attic, No Garage	1960-79	Yes	0	0	0	0	0	0.196521	0	0.803479	14	6620.77	8.20181e-06
5A	Single-Family Attached, Unheated Basement, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	0.0224914	0	0.977509	28	28484.5	0.000294919
5A	Single-Family Attached, Unheated Basement, Unvented Attic, No Garage	1960-79	Yes	0	0	0	0	0	0.187476	0	0.812524	10	0	1.56692e-05
5A	Single-Family Attached, Unheated Basement, Vented Attic, No Garage	1960-79	Yes	0	0	0	0	0	0	0	1	34	16918.4	0.000191214
5A	Single-Family Attached, Unvented Crawlspace, Finished Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	14	0	0
5A	Single-Family Attached, Unvented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	109	1661.44	0
5A	Single-Family Attached, Unvented Crawlspace, Unvented Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	10	0	0
5A	Single-Family Attached, Unvented Crawlspace, Vented Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	113	0	0
5A	Single-Family Attached, Vented Crawlspace, Finished Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	14	0	5.32786e-06
5A	Single-Family Attached, Vented Crawlspace, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	16	14114.4	0.000191578
5A	Single-Family Attached, Vented Crawlspace, Unvented Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	10	0	1.01787e-05
5A	Single-Family Attached, Vented Crawlspace, Vented Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	21	6994.55	0.000124212
5A	Single-Family Detached, Ambient, Finished Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	14	2575.84	5.46523e-06
5A	Single-Family Detached, Ambient, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	109	7537.03	0.000271837
5A	Single-Family Detached, Ambient, Unvented Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	10	2605.46	2.77495e-05
5A	Single-Family Detached, Ambient, Vented Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	113	8010	0.000498578
5A	Single-Family Detached, Heated Basement, Finished Attic, 1 Car Garage	1960-79	Yes	0	0	0	0.0742454	0.724576	0.201178	0	0	147	1116.72	1.57769e-05
5A	Single-Family Detached, Heated Basement, Finished Attic, 2 Car Garage	1960-79	Yes	0	0	0	0	0.885391	0.114609	0	0	11	25526	4.56033e-05
5A	Single-Family Detached, Heated Basement, Finished Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.076857	0.764694	0.158449	0	0	14	3982.68	6.67338e-07
5A	Single-Family Detached, Heated Basement, Finished Attic, No Garage	1960-79	Yes	0	0	0	0	0.803479	0.196521	0	0	14	22478	2.19968e-05
5A	Single-Family Detached, Heated Basement, No Attic, 1 Car Garage	1960-79	Yes	0	0	0	0	0.946617	0.0533826	0	0	31	164395	0.00109079
5A	Single-Family Detached, Heated Basement, No Attic, 2 Car Garage	1960-79	Yes	0	0	0	0.0253597	0.97464	0	0	0	73	343477	0.00130692
5A	Single-Family Detached, Heated Basement, No Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.076857	0.764694	0.158449	0	0	14	5020.15	9.92493e-06
5A	Single-Family Detached, Heated Basement, No Attic, No Garage	1960-79	Yes	0	0	0	0	0.955909	0.0440914	0	0	45	247988	0.00177267
5A	Single-Family Detached, Heated Basement, Unvented Attic, 1 Car Garage	1960-79	Yes	0	0	0	0.0742454	0.724576	0.201178	0	0	147	19202.2	0.000102385
5A	Single-Family Detached, Heated Basement, Unvented Attic, 2 Car Garage	1960-79	Yes	0	0	0	0	0.926681	0.0733192	0	0	14	39901.1	0.000138729
5A	Single-Family Detached, Heated Basement, Unvented Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.076857	0.764694	0.158449	0	0	14	3982.68	1.00319e-06
5A	Single-Family Detached, Heated Basement, Unvented Attic, No Garage	1960-79	Yes	0	0	0	0	0.812524	0.187476	0	0	10	24088.1	0.000184615
5A	Single-Family Detached, Heated Basement, Vented Attic, 1 Car Garage	1960-79	Yes	0	0	0	0	0.967101	0.0328992	0	0	51	244407	0.00177914
5A	Single-Family Detached, Heated Basement, Vented Attic, 2 Car Garage	1960-79	Yes	0	0	0	0.0184165	0.976892	0.00469115	0	0	176	812170	0.00239197
5A	Single-Family Detached, Heated Basement, Vented Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.076857	0.764694	0.158449	0	0	14	27039.2	1.93579e-05
5A	Single-Family Detached, Heated Basement, Vented Attic, No Garage	1960-79	Yes	0	0	0	0	0.963318	0.0366819	0	0	54	268053	0.00347668
5A	Single-Family Detached, Slab, Finished Attic, 1 Car Garage	1960-79	Yes	0	0	0	0.269568	0	0.730432	0	0	147	0	1.19139e-05
5A	Single-Family Detached, Slab, Finished Attic, 2 Car Garage	1960-79	Yes	0	0	0	0.136049	0	0.863951	0	0	18	15820.8	3.43534e-05
5A	Single-Family Detached, Slab, Finished Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.326625	0	0.673375	0	0	14	0	5.82759e-07
5A	Single-Family Detached, Slab, Finished Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	14	15164.8	1.13934e-05
5A	Single-Family Detached, Slab, No Attic, 1 Car Garage	1960-79	Yes	0	0	0	0.406762	0	0.593238	0	0	11	50145.3	0.000909632
5A	Single-Family Detached, Slab, No Attic, 2 Car Garage	1960-79	Yes	0	0	0	0.24137	0	0.75863	0	0	30	116750	0.000985919
5A	Single-Family Detached, Slab, No Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.326625	0	0.673375	0	0	14	10602.9	8.13776e-06
5A	Single-Family Detached, Slab, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	17	101219	0.000993302
5A	Single-Family Detached, Slab, Unvented Attic, 1 Car Garage	1960-79	Yes	0	0	0	0.269568	0	0.730432	0	0	147	1864.07	9.16927e-05
5A	Single-Family Detached, Slab, Unvented Attic, 2 Car Garage	1960-79	Yes	0	0	0	0.371287	0	0.628713	0	0	22	20233.2	0.000108069
5A	Single-Family Detached, Slab, Unvented Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.326625	0	0.673375	0	0	14	0	7.84917e-07
5A	Single-Family Detached, Slab, Unvented Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	10	9446.21	9.51829e-05
5A	Single-Family Detached, Slab, Vented Attic, 1 Car Garage	1960-79	Yes	0	0	0	0.244488	0	0.755512	0	0	30	133785	0.00165172
5A	Single-Family Detached, Slab, Vented Attic, 2 Car Garage	1960-79	Yes	0	0	0	0.274275	0	0.725725	0	0	57	204582	0.00183729
5A	Single-Family Detached, Slab, Vented Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.326625	0	0.673375	0	0	14	1625.03	1.52371e-05
5A	Single-Family Detached, Slab, Vented Attic, No Garage	1960-79	Yes	0	0	0	0	0	1	0	0	21	84030.5	0.00180914
5A	Single-Family Detached, Unheated Basement, Finished Attic, 1 Car Garage	1960-79	Yes	0	0	0	0.0742454	0	0.201178	0	0.724576	147	0	9.27883e-06
5A	Single-Family Detached, Unheated Basement, Finished Attic, 2 Car Garage	1960-79	Yes	0	0	0	0.0554318	0	0.352009	0	0.592559	18	3570.47	3.02042e-05
5A	Single-Family Detached, Unheated Basement, Finished Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.076857	0	0.158449	0	0.764694	14	2369.2	4.34623e-07
5A	Single-Family Detached, Unheated Basement, Finished Attic, No Garage	1960-79	Yes	0	0	0	0	0	0.196521	0	0.803479	14	22426	1.60639e-05
5A	Single-Family Detached, Unheated Basement, No Attic, 1 Car Garage	1960-79	Yes	0	0	0	0	0	0	0	1	11	37912.3	0.000754269
5A	Single-Family Detached, Unheated Basement, No Attic, 2 Car Garage	1960-79	Yes	0	0	0	0	0	0.0982912	0	0.901709	13	55792.2	0.000723637
5A	Single-Family Detached, Unheated Basement, No Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.076857	0	0.158449	0	0.764694	14	1408.12	7.06479e-06
5A	Single-Family Detached, Unheated Basement, No Attic, No Garage	1960-79	Yes	0	0	0	0	0	0.0286009	0	0.971399	22	81908.6	0.00129951
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 1 Car Garage	1960-79	Yes	0	0	0	0.0742454	0	0.201178	0	0.724576	147	0	7.22817e-05
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 2 Car Garage	1960-79	Yes	0	0	0	0.140141	0	0.237305	0	0.622555	22	1530.14	7.80168e-05
5A	Single-Family Detached, Unheated Basement, Unvented Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.076857	0	0.158449	0	0.764694	14	2369.2	6.87909e-07
5A	Single-Family Detached, Unheated Basement, Unvented Attic, No Garage	1960-79	Yes	0	0	0	0	0	0.187476	0	0.812524	10	6652.78	0.000133258
5A	Single-Family Detached, Unheated Basement, Vented Attic, 1 Car Garage	1960-79	Yes	0	0	0	0.048054	0	0.115529	0	0.836417	22	75233	0.0013369
5A	Single-Family Detached, Unheated Basement, Vented Attic, 2 Car Garage	1960-79	Yes	0	0	0	0	0	0	0	1	54	172681	0.00130925
5A	Single-Family Detached, Unheated Basement, Vented Attic, 3 Car Garage	1960-79	Yes	0	0	0	0.076857	0	0.158449	0	0.764694	14	1794.26	1.33327e-05
5A	Single-Family Detached, Unheated Basement, Vented Attic, No Garage	1960-79	Yes	0	0	0	0	0	0	0	1	27	95818.9	0.00244756
