Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Foundation Type	Dependency=Geometry Building Type RECS	Option=Uninsulated	Option=Wall R-5	Option=Wall R-10	Option=Wall R-15	Option=None	resstock_probability
CR05	1940s	Heated Basement	Single-Family Attached	1.0	0.0	0.0	0.0	0.0	1.9348564684512103e-05
CR03	1940s	Heated Basement	Single-Family Attached	1.0	0.0	0.0	0.0	0.0	2.632186816351964e-05
CR04	1940s	Heated Basement	Single-Family Attached	1.0	0.0	0.0	0.0	0.0	7.257428797686821e-05
CR06	1940s	Heated Basement	Single-Family Attached	1.0	0.0	0.0	0.0	0.0	1.901786951906682e-05
CR07	1940s	Heated Basement	Single-Family Attached	1.0	0.0	0.0	0.0	0.0	7.058960136930408e-05
CR08	1940s	Heated Basement	Single-Family Attached	1.0	0.0	0.0	0.0	0.0	6.95976134198757e-05
CR09	1940s	Heated Basement	Single-Family Attached	1.0	0.0	0.0	0.0	0.0	0.00015852944628844053
CR10	1940s	Heated Basement	Single-Family Attached	1.0	0.0	0.0	0.0	0.0	2.0401338932110113e-05
CR11	1940s	Heated Basement	Single-Family Attached	1.0	0.0	0.0	0.0	0.0	5.660914026498047e-05
CR02	1940s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR05	1940s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR03	1940s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR04	1940s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR06	1940s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR07	1940s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR08	1940s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR09	1940s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR10	1940s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR11	1940s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR02	1940s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	4.0390109499929975e-05
CR05	1940s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	2.6965983978602445e-05
CR03	1940s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	3.6684637168591844e-05
CR04	1940s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00010114637022193447
CR06	1940s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	2.6505096017215986e-05
CR07	1940s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	9.838032384408808e-05
CR08	1940s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	9.699779591049594e-05
CR09	1940s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00022094158292644434
CR10	1940s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	2.843322942841804e-05
CR11	1940s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	7.889583513395451e-05
CR02	1940s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	8.818141044034678e-05
CR05	1940s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	5.887328681664208e-05
CR03	1940s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	8.00914651401083e-05
CR04	1940s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00022082707121918394
CR06	1940s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	5.7867056554005524e-05
CR07	1940s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0002147881207443819
CR08	1940s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0002117697267695514
CR09	1940s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0004823690910620205
CR10	1940s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	6.207663968764989e-05
CR11	1940s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00017224875362106254
CR02	2010s	Heated Basement	Single-Family Detached	0.01	0.3	0.51	0.18	0.0	0.00020249749924349862
CR05	2010s	Heated Basement	Single-Family Detached	0.02	0.05	0.58	0.36	0.0	0.00013519508582458066
CR03	2010s	Heated Basement	Single-Family Detached	0.06	0.15	0.56	0.22	0.0	0.00018391995910057703
CR04	2010s	Heated Basement	Single-Family Detached	0.13	0.24	0.53	0.1	0.0	0.0005071015474106184
CR06	2010s	Heated Basement	Single-Family Detached	0.03	0.04	0.07	0.87	0.0	0.00013288440479975318
CR07	2010s	Heated Basement	Single-Family Detached	0.05	0.08	0.79	0.09	0.0	0.0004932338584828029
CR08	2010s	Heated Basement	Single-Family Detached	0.09	0.23	0.51	0.17	0.0	0.00048630249700216184
CR09	2010s	Heated Basement	Single-Family Detached	0.45	0.09	0.21	0.25	0.0	0.0011076998447251702
CR10	2010s	Heated Basement	Single-Family Detached	0.0	0.51	0.0	0.49	0.0	0.00014255118210762185
CR11	2010s	Heated Basement	Single-Family Detached	0.24	0.0	0.4	0.36	0.0	0.0003955475613499103
CR02	2010s	Heated Basement	Single-Family Attached	0.01	0.3	0.51	0.18	0.0	1.871792568745289e-05
CR05	2010s	Heated Basement	Single-Family Attached	0.02	0.05	0.58	0.36	0.0	1.2496804055492862e-05
CR03	2010s	Heated Basement	Single-Family Attached	0.06	0.15	0.56	0.22	0.0	1.7000704402498953e-05
CR04	2010s	Heated Basement	Single-Family Attached	0.13	0.24	0.53	0.1	0.0	4.687410519085247e-05
CR06	2010s	Heated Basement	Single-Family Attached	0.03	0.04	0.07	0.87	0.0	1.2283215463674652e-05
CR07	2010s	Heated Basement	Single-Family Attached	0.05	0.08	0.79	0.09	0.0	4.5592240615846387e-05
CR08	2010s	Heated Basement	Single-Family Attached	0.09	0.23	0.51	0.17	0.0	4.4951537843751887e-05
CR09	2010s	Heated Basement	Single-Family Attached	0.45	0.09	0.21	0.25	0.0	0.00010239061447685763
CR10	2010s	Heated Basement	Single-Family Attached	0.0	0.51	0.0	0.49	0.0	1.3176767334496831e-05
CR11	2010s	Heated Basement	Single-Family Attached	0.24	0.0	0.4	0.36	0.0	3.6562574287882426e-05
CR02	2010s	Heated Basement	Mobile Home	0.01	0.3	0.51	0.18	0.0	0.0
CR05	2010s	Heated Basement	Mobile Home	0.02	0.05	0.58	0.36	0.0	0.0
CR03	2010s	Heated Basement	Mobile Home	0.06	0.15	0.56	0.22	0.0	0.0
CR04	2010s	Heated Basement	Mobile Home	0.13	0.24	0.53	0.1	0.0	0.0
CR06	2010s	Heated Basement	Mobile Home	0.03	0.04	0.07	0.87	0.0	0.0
CR07	2010s	Heated Basement	Mobile Home	0.05	0.08	0.79	0.09	0.0	0.0
CR08	2010s	Heated Basement	Mobile Home	0.09	0.23	0.51	0.17	0.0	0.0
CR09	2010s	Heated Basement	Mobile Home	0.45	0.09	0.21	0.25	0.0	0.0
CR10	2010s	Heated Basement	Mobile Home	0.0	0.51	0.0	0.49	0.0	0.0
CR11	2010s	Heated Basement	Mobile Home	0.24	0.0	0.4	0.36	0.0	0.0
CR02	2010s	Heated Basement	Multi-Family with 2 - 4 Units	0.01	0.3	0.51	0.18	0.0	2.608706601397464e-05
CR05	2010s	Heated Basement	Multi-Family with 2 - 4 Units	0.02	0.05	0.58	0.36	0.0	1.7416724363740685e-05
CR03	2010s	Heated Basement	Multi-Family with 2 - 4 Units	0.06	0.15	0.56	0.22	0.0	2.3693784527061565e-05
CR04	2010s	Heated Basement	Multi-Family with 2 - 4 Units	0.13	0.24	0.53	0.1	0.0	6.532817240958701e-05
CR06	2010s	Heated Basement	Multi-Family with 2 - 4 Units	0.03	0.04	0.07	0.87	0.0	1.7119047164480912e-05
CR07	2010s	Heated Basement	Multi-Family with 2 - 4 Units	0.05	0.08	0.79	0.09	0.0	6.354164508024864e-05
CR08	2010s	Heated Basement	Multi-Family with 2 - 4 Units	0.09	0.23	0.51	0.17	0.0	6.264870128989213e-05
CR09	2010s	Heated Basement	Multi-Family with 2 - 4 Units	0.45	0.09	0.21	0.25	0.0	0.00014270121399507962
CR10	2010s	Heated Basement	Multi-Family with 2 - 4 Units	0.0	0.51	0.0	0.49	0.0	1.8364385298111507e-05
CR11	2010s	Heated Basement	Multi-Family with 2 - 4 Units	0.24	0.0	0.4	0.36	0.0	5.095705074458141e-05
CR02	2010s	Heated Basement	Multi-Family with 5+ Units	0.01	0.3	0.51	0.18	0.0	5.695439561427055e-05
CR05	2010s	Heated Basement	Multi-Family with 5+ Units	0.02	0.05	0.58	0.36	0.0	3.802493577414212e-05
CR03	2010s	Heated Basement	Multi-Family with 5+ Units	0.06	0.15	0.56	0.22	0.0	5.1729281354624114e-05
CR04	2010s	Heated Basement	Multi-Family with 5+ Units	0.13	0.24	0.53	0.1	0.0	0.0001426272534511826
CR06	2010s	Heated Basement	Multi-Family with 5+ Units	0.03	0.04	0.07	0.87	0.0	3.737503421131758e-05
CR07	2010s	Heated Basement	Multi-Family with 5+ Units	0.05	0.08	0.79	0.09	0.0	0.00013872683075756358
CR08	2010s	Heated Basement	Multi-Family with 5+ Units	0.09	0.23	0.51	0.17	0.0	0.00013677731777400203
CR09	2010s	Heated Basement	Multi-Family with 5+ Units	0.45	0.09	0.21	0.25	0.0	0.0003115513792221259
CR10	2010s	Heated Basement	Multi-Family with 5+ Units	0.0	0.51	0.0	0.49	0.0	4.0093909561207016e-05
CR11	2010s	Heated Basement	Multi-Family with 5+ Units	0.24	0.0	0.4	0.36	0.0	0.00011125160743981894
CR02	<1940	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.7434886771388304e-05
CR05	<1940	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.164019813679435e-05
CR03	<1940	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.5835374134971596e-05
CR04	<1940	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.366107282178591e-05
CR06	<1940	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.1441250188384286e-05
CR07	<1940	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.246707493469812e-05
CR08	<1940	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.18702897741998e-05
CR09	<1940	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.537214751597874e-05
CR10	<1940	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.2273552653533503e-05
CR11	<1940	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.405635610611556e-05
CR02	1950s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.451802174561915e-05
CR05	1950s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.69278733433606e-06
CR03	1950s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.3186108350230847e-05
CR04	1950s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.635655413053624e-05
CR06	1950s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.52712347433305e-06
CR07	1950s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.536231266993721e-05
CR08	1950s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.4865369956675896e-05
CR09	1950s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	7.941634090997442e-05
CR10	1950s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.0220181332775715e-05
CR11	1950s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.8358711186844413e-05
CR02	1960s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.4718459416779014e-05
CR05	1960s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.826607200043892e-06
CR03	1960s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.3368157454144019e-05
CR04	1960s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.685849738210363e-05
CR06	1960s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.658656163531839e-06
CR07	1960s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.585052929631938e-05
CR08	1960s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.534672572819153e-05
CR09	1960s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	8.05127731032129e-05
CR10	1960s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.0361282467700742e-05
CR11	1960s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.875023519245499e-05
CR02	1970s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	2.1056944952523263e-05
CR05	1970s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.4058422897542285e-05
CR03	1970s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.9125137193888185e-05
CR04	1970s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	5.273156166894038e-05
CR06	1970s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.381814396410161e-05
CR07	1970s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	5.128951342902316e-05
CR08	1970s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	5.0568747505052933e-05
CR09	1970s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00011518549484035335
CR10	1970s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.4823355378566158e-05
CR11	1970s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.1131486840903735e-05
CR02	1980s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.8405233319241637e-05
CR05	1980s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.2288038654858567e-05
CR03	1980s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.671669908002669e-05
CR04	1980s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.609104967473104e-05
CR06	1980s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.2078018167952928e-05
CR07	1980s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.483059929253551e-05
CR08	1980s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.420059978267588e-05
CR09	1980s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010068012773500482
CR10	1980s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.2956642805102293e-05
CR11	1980s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.595177808466629e-05
CR02	1990s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.928704842665654e-05
CR05	1990s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.2876772192673836e-05
CR03	1990s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.7517614642420865e-05
CR04	1990s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.8299322898700324e-05
CR06	1990s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.2656689391696558e-05
CR07	1990s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.697848294306728e-05
CR08	1990s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.63182994591269e-05
CR09	1990s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010550382413228841
CR10	1990s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.3577409908063886e-05
CR11	1990s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.767426758010471e-05
CR02	2000s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.9640653395022456e-05
CR05	2000s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.3112852412058388e-05
CR03	2000s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.7838779158341217e-05
CR04	2000s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.9184833225002275e-05
CR06	2000s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.2888734656112577e-05
CR07	2000s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.783977724831737e-05
CR08	2000s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	4.7167490089683474e-05
CR09	2000s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010743811058034956
CR10	2000s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	1.3826335482098144e-05
CR11	2000s	Pier and Beam	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	3.83649802231787e-05
CR02	<1940	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0004178529483662553
CR05	<1940	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0002789746314274233
CR03	<1940	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0003795182531176102
CR04	<1940	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.001046402437058345
CR06	<1940	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0002742065484507684
CR07	<1940	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.001017786504875667
CR08	<1940	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0010034836624124353
CR09	<1940	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.002285735121433189
CR10	<1940	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00029415391281024505
CR11	<1940	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0008162111401207773
CR02	1950s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.000347945947134437
CR05	1950s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00023230204007897395
CR03	1950s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0003160246650217918
CR04	1950s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0008713388010533229
CR06	1950s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00022833165970038773
CR07	1950s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0008475103282248643
CR08	1950s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.000835600358253271
CR09	1950s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0019033305253321165
CR10	1950s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0002449418203131837
CR11	1950s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0006796586199077719
CR02	1960s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0003527497335286945
CR05	1960s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00023550923185309877
CR03	1960s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00032038774209909116
CR04	1960s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0008833686163500975
CR06	1960s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00023148403589353007
CR07	1960s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0008592111645681204
CR08	1960s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0008471367640228224
CR09	1960s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0019296081507985592
CR10	1960s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00024832351851514754
CR11	1960s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0006890420740274179
CR02	1970s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0005046609506198221
CR05	1970s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.000336930978339239
CR03	1970s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0004583623093836107
CR04	1970s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0012637901699185643
CR06	1970s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0003311723369390981
CR07	1970s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.001229229342731282
CR08	1970s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.001211955117187866
CR09	1970s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0027605914084313375
CR10	1970s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00035526372099986076
CR11	1970s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0009857771531596186
CR02	1980s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0004411087441321859
CR05	1980s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00029450109134045773
CR03	1980s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00040064051399540056
CR04	1980s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.001104640440308883
CR06	1980s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00028946763853852426
CR07	1980s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0010744318754139222
CR08	1980s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0010593330017523999
CR09	1980s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.002412948748540284
CR10	1980s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0003105251825280032
CR11	1980s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0008616377421125585
CR02	1990s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00046224275247871006
CR05	1990s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00030861096471123946
CR03	1990s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00041983564462785345
CR04	1990s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.001157564986910934
CR06	1990s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00030333635361230336
CR07	1990s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0011259090962235936
CR08	1990s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.001110086818806806
CR09	1990s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0025285557948066433
CR10	1990s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0003254027878501642
CR11	1990s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0009029197603806664
CR02	2000s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0004707174205695364
CR05	2000s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.00031426897769487827
CR03	2000s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.000427532829109038
CR04	2000s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.001178787556664656
CR06	2000s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0003088976629091196
CR07	2000s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.001146551293077457
CR08	2000s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0011304389331254013
CR09	2000s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0025749138415152475
CR10	2000s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.000331368658830449
CR11	2000s	Pier and Beam	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0009194737144250341
CR02	<1940	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	<1940	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	<1940	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	<1940	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	<1940	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	<1940	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	<1940	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	<1940	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	<1940	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	<1940	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1950s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1950s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1950s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1950s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1950s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1950s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1950s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1950s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1950s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1950s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1960s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1960s	Pier and Beam	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0
