Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Vintage	Option=Ducted Heat Pump	Option=Ducted Heating	Option=Non-Ducted Heat Pump	Option=Non-Ducted Heating	Option=None	source_count	source_weight	sampling_probability
Single-Family Attached	Other Fuel	DC	1940s	0	0	0	1	0	21	0	7.80687e-08
Single-Family Attached	Propane	DC	1940s	0	0.778169	0	0.221831	0	13	254.567	7.9763e-07
Single-Family Attached	Electricity	DC	1950s	0.55003	0.32748	0.00495425	0.117536	0	81	0	1.09459e-05
Single-Family Attached	Fuel Oil	DC	1950s	0	0.717627	0	0.282373	0	13	0	3.17398e-07
Single-Family Attached	Natural Gas	DC	1950s	0	1	0	0	0	13	3032.69	4.97403e-05
Single-Family Attached	None	DC	1950s	0	0	0	0	1	20	0	6.51501e-07
Single-Family Attached	Other Fuel	DC	1950s	0	0	0	1	0	26	0	6.97684e-08
Single-Family Attached	Propane	DC	1950s	0	0.686449	0	0.313551	0	18	0	1.2156e-06
Single-Family Attached	Electricity	DC	1960s	0.613562	0.195478	0.0243797	0.16658	0	99	0	7.06861e-06
Single-Family Attached	Fuel Oil	DC	1960s	0	0.764321	0	0.235679	0	13	0	5.85909e-07
Single-Family Attached	Natural Gas	DC	1960s	0	0.90787	0	0.0921305	0	16	4191.94	1.77332e-05
Single-Family Attached	None	DC	1960s	0	0	0	0	1	12	0	3.62758e-07
Single-Family Attached	Other Fuel	DC	1960s	0	0.139537	0	0.860463	0	19	0	3.17321e-07
Single-Family Attached	Propane	DC	1960s	0	0.860399	0	0.139601	0	22	0	2.50905e-07
Single-Family Attached	Electricity	DC	1970s	0.423492	0.507484	0	0.0690237	0	27	853.708	1.23394e-05
Single-Family Attached	Fuel Oil	DC	1970s	0	0.72345	0	0.27655	0	12	0	4.80807e-07
Single-Family Attached	Natural Gas	DC	1970s	0	0.95385	0	0.0461497	0	70	0	7.92644e-06
Single-Family Attached	None	DC	1970s	0	0	0	0	1	15	0	1.65988e-07
Single-Family Attached	Other Fuel	DC	1970s	0	0.138523	0	0.861477	0	11	0	0
Single-Family Attached	Propane	DC	1970s	0	0.601009	0	0.398991	0	13	0	5.77465e-07
Single-Family Attached	Electricity	DC	1980s	0.391185	0.461447	0.0243035	0.123065	0	39	934.115	8.90504e-06
Single-Family Attached	Fuel Oil	DC	1980s	0	0.69619	0	0.30381	0	20	0	1.34946e-07
Single-Family Attached	Natural Gas	DC	1980s	0	0.962647	0	0.0373532	0	21	1666.23	5.724e-06
Single-Family Attached	None	DC	1980s	0	0	0	0	1	20	0	1.53539e-07
Single-Family Attached	Other Fuel	DC	1980s	0	0.0994348	0	0.900565	0	10	0	0
Single-Family Attached	Propane	DC	1980s	0	0.706961	0	0.293039	0	10	0	0
Single-Family Attached	Electricity	DC	1990s	0.472192	0.395974	0.0331188	0.0987152	0	30	1964.21	3.84235e-06
Single-Family Attached	Fuel Oil	DC	1990s	0	0.796669	0	0.203331	0	18	0	0
Single-Family Attached	Natural Gas	DC	1990s	0	0.886778	0	0.113222	0	10	0	6.28864e-06
Single-Family Attached	None	DC	1990s	0	0	0	0	1	22	0	9.58453e-08
Single-Family Attached	Other Fuel	DC	1990s	0	0	0	1	0	10	0	0
Single-Family Attached	Propane	DC	1990s	0	0.727519	0	0.272481	0	12	0	3.45042e-07
Single-Family Attached	Electricity	DC	2000s	0.510237	0.443147	0	0.0466159	0	48	0	1.21272e-05
Single-Family Attached	Fuel Oil	DC	2000s	0	0.832721	0	0.167279	0	19	0	0
Single-Family Attached	Natural Gas	DC	2000s	0	1	0	0	0	29	0	1.16627e-05
Single-Family Attached	None	DC	2000s	0	0	0	0	1	25	0	1.76693e-07
Single-Family Attached	Other Fuel	DC	2000s	0	0	0	1	0	11	0	0
Single-Family Attached	Propane	DC	2000s	0	0.871324	0	0.128676	0	13	0	2.00712e-07
Single-Family Attached	Electricity	DC	2010s	0.482952	0.478459	0.0385893	0	0	30	800.02	7.51471e-06
Single-Family Attached	Fuel Oil	DC	2010s	0	0.798689	0	0.201311	0	16	0	0
Single-Family Attached	Natural Gas	DC	2010s	0	0.909207	0	0.0907928	0	14	1566.59	9.25544e-06
Single-Family Attached	None	DC	2010s	0	0	0	0	1	17	900.318	0
Single-Family Attached	Other Fuel	DC	2010s	0	0.0638347	0	0.936165	0	16	0	7.26886e-08
Single-Family Attached	Propane	DC	2010s	0	0.798689	0	0.201311	0	16	0	1.09065e-07
Single-Family Attached	Electricity	DC	<1940	0.323657	0.440661	0.0841504	0.151532	0	12	8863.42	5.23205e-05
Single-Family Attached	Fuel Oil	DC	<1940	0	0.681012	0	0.318988	0	12	0	3.80926e-06
Single-Family Attached	Natural Gas	DC	<1940	0	0.571127	0	0.428873	0	29	21610.1	0.00024057
Single-Family Attached	None	DC	<1940	0	0	0	0	1	10	778.443	8.00879e-07
Single-Family Attached	Other Fuel	DC	<1940	0	0	0	1	0	21	0	9.81624e-07
Single-Family Attached	Propane	DC	<1940	0	0.778169	0	0.221831	0	13	657.86	1.91396e-06
Single-Family Detached	Electricity	DC	1940s	0.406531	0.402597	0.0687115	0.122161	0	57	680.779	5.71858e-06
Single-Family Detached	Fuel Oil	DC	1940s	0	0.709366	0	0.290634	0	10	0	1.55327e-07
Single-Family Detached	Natural Gas	DC	1940s	0	0.772162	0	0.227838	0	13	4687.6	4.2562e-05
Single-Family Detached	None	DC	1940s	0	0	0	0	1	10	0	0
Single-Family Detached	Other Fuel	DC	1940s	0	0	0	1	0	21	0	8.54298e-08
Single-Family Detached	Propane	DC	1940s	0	0.784559	0	0.215441	0	12	0	1.71491e-07
Single-Family Detached	Electricity	DC	1950s	0.554022	0.329856	0.0049902	0.111132	0	80	1177.4	4.87034e-06
Single-Family Detached	Fuel Oil	DC	1950s	0	0.708906	0	0.291094	0	12	0	3.45984e-07
Single-Family Detached	Natural Gas	DC	1950s	0	0.932938	0	0.0670616	0	81	2684.86	3.022e-05
Single-Family Detached	None	DC	1950s	0	0	0	0	1	20	1237.05	0
Single-Family Detached	Other Fuel	DC	1950s	0	0	0	1	0	26	0	0
Single-Family Detached	Propane	DC	1950s	0	0.686449	0	0.313551	0	18	0	7.84345e-07
Single-Family Detached	Electricity	DC	1960s	0.617851	0.190728	0.0259958	0.165426	0	91	0	2.42409e-06
Single-Family Detached	Fuel Oil	DC	1960s	0	0.764321	0	0.235679	0	13	0	9.75133e-08
Single-Family Detached	Natural Gas	DC	1960s	0	0.936428	0	0.0635715	0	78	0	1.43107e-05
Single-Family Detached	None	DC	1960s	0	0	0	0	1	11	0	2.89871e-07
Single-Family Detached	Other Fuel	DC	1960s	0	0.139537	0	0.860463	0	19	0	0
Single-Family Detached	Propane	DC	1960s	0	0.860399	0	0.139601	0	22	0	3.4846e-07
Single-Family Detached	Electricity	DC	1970s	0.589822	0.273353	0.00763358	0.129192	0	153	0	3.48402e-06
Single-Family Detached	Fuel Oil	DC	1970s	0	0.72345	0	0.27655	0	12	0	1.35282e-07
Single-Family Detached	Natural Gas	DC	1970s	0	0.949339	0	0.0506608	0	62	1102.99	3.39084e-06
Single-Family Detached	None	DC	1970s	0	0	0	0	1	11	0	3.79406e-08
Single-Family Detached	Other Fuel	DC	1970s	0	0.138523	0	0.861477	0	11	0	0
Single-Family Detached	Propane	DC	1970s	0	0.601009	0	0.398991	0	13	0	0
Single-Family Detached	Electricity	DC	1980s	0.584295	0.297581	0.032526	0.0855977	0	187	0	2.24512e-06
Single-Family Detached	Fuel Oil	DC	1980s	0	0.69619	0	0.30381	0	20	0	0
Single-Family Detached	Natural Gas	DC	1980s	0	0.954096	0	0.0459035	0	63	0	4.88417e-06
Single-Family Detached	None	DC	1980s	0	0	0	0	1	17	0	0
Single-Family Detached	Other Fuel	DC	1980s	0	0.0994348	0	0.900565	0	10	0	0
Single-Family Detached	Propane	DC	1980s	0	0.706961	0	0.293039	0	10	0	0
Single-Family Detached	Electricity	DC	1990s	0.654055	0.294814	0.0119343	0.0391973	0	184	0	1.11726e-06
Single-Family Detached	Fuel Oil	DC	1990s	0	0.796669	0	0.203331	0	18	0	0
Single-Family Detached	Natural Gas	DC	1990s	0	0.968333	0	0.0316668	0	103	0	4.74698e-06
Single-Family Detached	None	DC	1990s	0	0	0	0	1	17	0	0
Single-Family Detached	Other Fuel	DC	1990s	0	0	0	1	0	10	0	0
Single-Family Detached	Propane	DC	1990s	0	0.727519	0	0.272481	0	12	0	0
Single-Family Detached	Electricity	DC	2000s	0.62565	0.321258	0	0.0530915	0	208	0	2.48871e-06
Single-Family Detached	Fuel Oil	DC	2000s	0	0.832721	0	0.167279	0	19	0	0
Single-Family Detached	Natural Gas	DC	2000s	0	0.982165	0	0.0178353	0	104	0	2.96688e-06
Single-Family Detached	None	DC	2000s	0	0	0	0	1	18	0	0
Single-Family Detached	Other Fuel	DC	2000s	0	0	0	1	0	11	0	1.20138e-07
Single-Family Detached	Propane	DC	2000s	0	0.848552	0	0.151448	0	10	0	3.50047e-08
Single-Family Detached	Electricity	DC	2010s	0.643754	0.315404	0.0126339	0.0282079	0	142	1312.28	1.96511e-06
Single-Family Detached	Fuel Oil	DC	2010s	0	0.798689	0	0.201311	0	16	0	0
Single-Family Detached	Natural Gas	DC	2010s	0	1	0	0	0	62	0	9.39831e-07
Single-Family Detached	None	DC	2010s	0	0	0	0	1	14	0	0
Single-Family Detached	Other Fuel	DC	2010s	0	0.0638347	0	0.936165	0	16	0	0
Single-Family Detached	Propane	DC	2010s	0	0.798689	0	0.201311	0	16	0	0
Single-Family Detached	Electricity	DC	<1940	0.406531	0.402597	0.0687115	0.122161	0	57	1759.29	2.04197e-05
Single-Family Detached	Fuel Oil	DC	<1940	0	0.709366	0	0.290634	0	10	0	3.77003e-06
Single-Family Detached	Natural Gas	DC	<1940	0	0.772162	0	0.227838	0	13	12113.8	0.000120081
Single-Family Detached	None	DC	<1940	0	0	0	0	1	10	0	2.06759e-07
Single-Family Detached	Other Fuel	DC	<1940	0	0	0	1	0	21	0	8.84606e-07
Single-Family Detached	Propane	DC	<1940	0	0.784559	0	0.215441	0	12	0	1.17867e-06
Mobile Home	Electricity	DE	1940s	0.384997	0.347056	0.0571968	0.21075	0	81	0	4.91435e-08
Mobile Home	Fuel Oil	DE	1940s	0	0.681012	0	0.318988	0	12	0	1.86229e-07
Mobile Home	Natural Gas	DE	1940s	0	0.750729	0	0.249271	0	136	0	8.27683e-08
Mobile Home	None	DE	1940s	0	0	0	0	1	10	0	0
Mobile Home	Other Fuel	DE	1940s	0	0	0	1	0	21	0	0
Mobile Home	Propane	DE	1940s	0	0.778169	0	0.221831	0	13	0	1.31912e-07
Mobile Home	Electricity	DE	1950s	0.514	0.318809	0.0145364	0.152655	0	85	0	3.61811e-07
Mobile Home	Fuel Oil	DE	1950s	0	0.742107	0	0.257893	0	14	0	1.52894e-06
Mobile Home	Natural Gas	DE	1950s	0	0.93865	0	0.0613503	0	94	0	4.66852e-07
Mobile Home	None	DE	1950s	0	0	0	0	1	20	0	0
Mobile Home	Other Fuel	DE	1950s	0	0	0	1	0	26	0	0
Mobile Home	Propane	DE	1950s	0	0.686449	0	0.313551	0	18	0	1.19047e-06
Mobile Home	Electricity	DE	1960s	0.623999	0.190199	0.0237213	0.162081	0	102	0	2.10839e-06
Mobile Home	Fuel Oil	DE	1960s	0	0.801084	0	0.198916	0	15	0	7.48012e-06
Mobile Home	Natural Gas	DE	1960s	0	0.934919	0	0.0650813	0	95	0	0
Mobile Home	None	DE	1960s	0	0	0	0	1	12	0	0
Mobile Home	Other Fuel	DE	1960s	0	0.139537	0	0.860463	0	19	0	1.65872e-07
Mobile Home	Propane	DE	1960s	0	0.860399	0	0.139601	0	22	0	4.11242e-06
Mobile Home	Electricity	DE	1970s	0.530889	0.377792	0	0.0913197	0	24	6210.63	1.43243e-05
Mobile Home	Fuel Oil	DE	1970s	0	0.72345	0	0.27655	0	12	2731.85	1.31041e-05
Mobile Home	Natural Gas	DE	1970s	0	0.956157	0	0.043843	0	73	0	1.80705e-06
Mobile Home	None	DE	1970s	0	0	0	0	1	16	0	0
Mobile Home	Other Fuel	DE	1970s	0	0.138523	0	0.861477	0	11	0	7.60839e-07
Mobile Home	Propane	DE	1970s	0	0.601009	0	0.398991	0	13	0	1.25252e-05
Mobile Home	Electricity	DE	1980s	0.525708	0.27429	0	0.200002	0	33	2717.68	1.34639e-05
Mobile Home	Fuel Oil	DE	1980s	0	0.69619	0	0.30381	0	20	0	1.23735e-05
Mobile Home	Natural Gas	DE	1980s	0	0.953432	0	0.0465675	0	88	2501.1	5.93689e-06
Mobile Home	None	DE	1980s	0	0	0	0	1	22	0	1.64948e-07
Mobile Home	Other Fuel	DE	1980s	0	0.0846033	0	0.915397	0	11	0	1.04761e-06
Mobile Home	Propane	DE	1980s	0	0.662731	0	0.337269	0	13	0	2.94981e-05
Mobile Home	Electricity	DE	1990s	0.624501	0.252088	0	0.123411	0	59	10765.8	1.29989e-05
Mobile Home	Fuel Oil	DE	1990s	0	0.796669	0	0.203331	0	18	0	6.59698e-06
Mobile Home	Natural Gas	DE	1990s	0	0.955556	0	0.044444	0	115	0	7.59945e-06
Mobile Home	None	DE	1990s	0	0	0	0	1	23	0	2.20919e-07
Mobile Home	Other Fuel	DE	1990s	0	0	0	1	0	10	0	1.07242e-06
Mobile Home	Propane	DE	1990s	0	0.808671	0	0.191329	0	16	2928.27	2.78878e-05
Mobile Home	Electricity	DE	2000s	0.497189	0.389674	0	0.113137	0	28	0	1.40132e-05
Mobile Home	Fuel Oil	DE	2000s	0	0.832721	0	0.167279	0	19	0	4.28873e-06
Mobile Home	Natural Gas	DE	2000s	0	0.985195	0	0.014805	0	135	2905.14	4.75331e-06
Mobile Home	None	DE	2000s	0	0	0	0	1	27	0	2.40943e-07
Mobile Home	Other Fuel	DE	2000s	0	0	0	1	0	11	0	2.37885e-06
Mobile Home	Propane	DE	2000s	0	0.889913	0	0.110087	0	15	3350.64	2.54388e-05
Mobile Home	Electricity	DE	2010s	0.526868	0.394595	0.0785372	0	0	19	5593.19	6.65778e-06
Mobile Home	Fuel Oil	DE	2010s	0	0.798689	0	0.201311	0	16	0	8.71892e-07
Mobile Home	Natural Gas	DE	2010s	0	0.988166	0	0.0118336	0	76	0	2.41469e-06
Mobile Home	None	DE	2010s	0	0	0	0	1	17	0	0
Mobile Home	Other Fuel	DE	2010s	0	0.0638347	0	0.936165	0	16	0	4.3192e-07
Mobile Home	Propane	DE	2010s	0	0.798689	0	0.201311	0	16	0	2.23557e-06
Mobile Home	Electricity	DE	<1940	0.384997	0.347056	0.0571968	0.21075	0	81	0	1.94884e-07
Mobile Home	Fuel Oil	DE	<1940	0	0.681012	0	0.318988	0	12	0	2.56339e-07
Mobile Home	Natural Gas	DE	<1940	0	0.750729	0	0.249271	0	136	0	4.1095e-07
Mobile Home	None	DE	<1940	0	0	0	0	1	10	0	2.37751e-09
Mobile Home	Other Fuel	DE	<1940	0	0	0	1	0	21	0	3.15561e-08
Mobile Home	Propane	DE	<1940	0	0.778169	0	0.221831	0	13	0	1.05043e-07
Multi-Family with 2 - 4 Units	Electricity	DE	1940s	0.571069	0.138609	0	0.290322	0	12	0	3.6435e-06
Multi-Family with 2 - 4 Units	Fuel Oil	DE	1940s	0	0.30158	0	0.69842	0	78	0	3.1351e-08
Multi-Family with 2 - 4 Units	Natural Gas	DE	1940s	0	0.309801	0	0.690199	0	10	1022.25	7.25027e-06
Multi-Family with 2 - 4 Units	None	DE	1940s	0	0	0	0	1	104	756.068	0
Multi-Family with 2 - 4 Units	Other Fuel	DE	1940s	0	0.30158	0	0.69842	0	78	0	2.23936e-08
Multi-Family with 2 - 4 Units	Propane	DE	1940s	0	0.30158	0	0.69842	0	78	0	2.75294e-07
Multi-Family with 2 - 4 Units	Electricity	DE	1950s	0.206601	0.474094	0	0.319305	0	17	2324.06	7.06829e-06
Multi-Family with 2 - 4 Units	Fuel Oil	DE	1950s	0	0.30158	0	0.69842	0	78	0	1.57717e-07
Multi-Family with 2 - 4 Units	Natural Gas	DE	1950s	0	0.449311	0	0.550689	0	17	0	8.43504e-06
Multi-Family with 2 - 4 Units	None	DE	1950s	0	0	0	0	1	104	0	1.49263e-07
Multi-Family with 2 - 4 Units	Other Fuel	DE	1950s	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 2 - 4 Units	Propane	DE	1950s	0	0.30158	0	0.69842	0	78	0	6.08834e-08
Multi-Family with 2 - 4 Units	Electricity	DE	1960s	0.4111	0.385636	0.0350011	0.168263	0	35	0	9.62575e-06
Multi-Family with 2 - 4 Units	Fuel Oil	DE	1960s	0	0.283877	0	0.716123	0	39	0	1.9624e-07
Multi-Family with 2 - 4 Units	Natural Gas	DE	1960s	0	0.955303	0	0.0446974	0	26	3208.58	6.0844e-06
Multi-Family with 2 - 4 Units	None	DE	1960s	0	0	0	0	1	27	0	1.15436e-07
Multi-Family with 2 - 4 Units	Other Fuel	DE	1960s	0	0.283877	0	0.716123	0	39	0	0
Multi-Family with 2 - 4 Units	Propane	DE	1960s	0	0.283877	0	0.716123	0	39	0	0
Multi-Family with 2 - 4 Units	Electricity	DE	1970s	0.213771	0.518047	0.0581058	0.210076	0	21	2470.96	6.58213e-06
Multi-Family with 2 - 4 Units	Fuel Oil	DE	1970s	0	0.283877	0	0.716123	0	39	0	5.80613e-07
Multi-Family with 2 - 4 Units	Natural Gas	DE	1970s	0	0.71197	0	0.28803	0	12	0	6.57195e-06
Multi-Family with 2 - 4 Units	None	DE	1970s	0	0	0	0	1	19	0	1.99402e-07
Multi-Family with 2 - 4 Units	Other Fuel	DE	1970s	0	0.283877	0	0.716123	0	39	0	0
Multi-Family with 2 - 4 Units	Propane	DE	1970s	0	0.283877	0	0.716123	0	39	0	0
Multi-Family with 2 - 4 Units	Electricity	DE	1980s	0.654145	0.250796	0	0.0950584	0	13	0	1.06499e-05
Multi-Family with 2 - 4 Units	Fuel Oil	DE	1980s	0	0.334885	0	0.665115	0	29	0	0
Multi-Family with 2 - 4 Units	Natural Gas	DE	1980s	0	0.88891	0	0.11109	0	18	0	2.99321e-06
Multi-Family with 2 - 4 Units	None	DE	1980s	0	0	0	0	1	18	0	2.11896e-07
Multi-Family with 2 - 4 Units	Other Fuel	DE	1980s	0	0.334885	0	0.665115	0	29	0	0
Multi-Family with 2 - 4 Units	Propane	DE	1980s	0	0.334885	0	0.665115	0	29	0	6.62655e-07
Multi-Family with 2 - 4 Units	Electricity	DE	1990s	0.444783	0.37278	0.0510629	0.131374	0	15	0	6.28086e-06
Multi-Family with 2 - 4 Units	Fuel Oil	DE	1990s	0	0.334885	0	0.665115	0	29	0	2.02004e-07
Multi-Family with 2 - 4 Units	Natural Gas	DE	1990s	0	0.868049	0	0.131951	0	13	0	2.27331e-06
Multi-Family with 2 - 4 Units	None	DE	1990s	0	0	0	0	1	12	0	0
Multi-Family with 2 - 4 Units	Other Fuel	DE	1990s	0	0.334885	0	0.665115	0	29	0	0
Multi-Family with 2 - 4 Units	Propane	DE	1990s	0	0.334885	0	0.665115	0	29	0	8.05146e-07
Multi-Family with 2 - 4 Units	Electricity	DE	2000s	0.293993	0.507103	0.116409	0.0824952	0	13	1722.37	4.89749e-06
Multi-Family with 2 - 4 Units	Fuel Oil	DE	2000s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 2 - 4 Units	Natural Gas	DE	2000s	0	0.989687	0	0.0103127	0	23	0	4.7586e-06
Multi-Family with 2 - 4 Units	None	DE	2000s	0	0	0	0	1	18	0	8.48366e-08
Multi-Family with 2 - 4 Units	Other Fuel	DE	2000s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 2 - 4 Units	Propane	DE	2000s	0	0.502224	0	0.497776	0	22	0	2.49276e-07
Multi-Family with 2 - 4 Units	Electricity	DE	2010s	0.404797	0.454877	0	0.140326	0	58	0	1.17807e-06
Multi-Family with 2 - 4 Units	Fuel Oil	DE	2010s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 2 - 4 Units	Natural Gas	DE	2010s	0	0.901655	0	0.0983454	0	19	0	1.39445e-06
Multi-Family with 2 - 4 Units	None	DE	2010s	0	0	0	0	1	12	0	0
Multi-Family with 2 - 4 Units	Other Fuel	DE	2010s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 2 - 4 Units	Propane	DE	2010s	0	0.502224	0	0.497776	0	22	0	1.44253e-07
Multi-Family with 2 - 4 Units	Electricity	DE	<1940	0.571069	0.138609	0	0.290322	0	12	0	1.02905e-05
Multi-Family with 2 - 4 Units	Fuel Oil	DE	<1940	0	0.30158	0	0.69842	0	78	0	6.75063e-07
Multi-Family with 2 - 4 Units	Natural Gas	DE	<1940	0	0.309801	0	0.690199	0	10	2641.74	1.17081e-05
Multi-Family with 2 - 4 Units	None	DE	<1940	0	0	0	0	1	104	1953.85	1.94205e-07
Multi-Family with 2 - 4 Units	Other Fuel	DE	<1940	0	0.30158	0	0.69842	0	78	0	5.56853e-08
Multi-Family with 2 - 4 Units	Propane	DE	<1940	0	0.30158	0	0.69842	0	78	0	2.16777e-06
Multi-Family with 5+ Units	Electricity	DE	1940s	0.536867	0.249433	0	0.213701	0	26	2255.96	6.88621e-06
Multi-Family with 5+ Units	Fuel Oil	DE	1940s	0	0.30158	0	0.69842	0	78	0	3.20336e-07
Multi-Family with 5+ Units	Natural Gas	DE	1940s	0	0.268676	0	0.731324	0	17	0	6.31799e-06
Multi-Family with 5+ Units	None	DE	1940s	0	0	0	0	1	104	0	5.47897e-07
Multi-Family with 5+ Units	Other Fuel	DE	1940s	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 5+ Units	Propane	DE	1940s	0	0.30158	0	0.69842	0	78	0	9.67445e-07
Multi-Family with 5+ Units	Electricity	DE	1950s	0.167781	0.378805	0	0.453413	0	12	0	1.88149e-05
Multi-Family with 5+ Units	Fuel Oil	DE	1950s	0	0.30158	0	0.69842	0	78	0	8.091e-07
Multi-Family with 5+ Units	Natural Gas	DE	1950s	0	0.428663	0	0.571337	0	12	0	1.19314e-05
Multi-Family with 5+ Units	None	DE	1950s	0	0	0	0	1	104	0	3.612e-07
Multi-Family with 5+ Units	Other Fuel	DE	1950s	0	0.30158	0	0.69842	0	78	0	1.21988e-07
Multi-Family with 5+ Units	Propane	DE	1950s	0	0.30158	0	0.69842	0	78	0	1.45479e-07
Multi-Family with 5+ Units	Electricity	DE	1960s	0.421374	0.360583	0.0444089	0.173634	0	27	3771.71	3.58904e-05
Multi-Family with 5+ Units	Fuel Oil	DE	1960s	0	0.283877	0	0.716123	0	39	0	7.47179e-07
Multi-Family with 5+ Units	Natural Gas	DE	1960s	0	0.973859	0	0.0261405	0	17	4348.69	3.47234e-05
Multi-Family with 5+ Units	None	DE	1960s	0	0	0	0	1	27	0	1.91827e-07
Multi-Family with 5+ Units	Other Fuel	DE	1960s	0	0.283877	0	0.716123	0	39	0	9.17433e-08
Multi-Family with 5+ Units	Propane	DE	1960s	0	0.283877	0	0.716123	0	39	0	3.7792e-07
Multi-Family with 5+ Units	Electricity	DE	1970s	0.306326	0.507516	0	0.186158	0	48	0	6.00373e-05
Multi-Family with 5+ Units	Fuel Oil	DE	1970s	0	0.283877	0	0.716123	0	39	0	2.0925e-06
Multi-Family with 5+ Units	Natural Gas	DE	1970s	0	0.71197	0	0.28803	0	12	0	3.11747e-05
Multi-Family with 5+ Units	None	DE	1970s	0	0	0	0	1	14	0	6.30737e-07
Multi-Family with 5+ Units	Other Fuel	DE	1970s	0	0.283877	0	0.716123	0	39	0	8.31776e-07
Multi-Family with 5+ Units	Propane	DE	1970s	0	0.283877	0	0.716123	0	39	0	1.2845e-06
Multi-Family with 5+ Units	Electricity	DE	1980s	0.339765	0.43726	0.0180954	0.204879	0	52	4255.28	4.80855e-05
Multi-Family with 5+ Units	Fuel Oil	DE	1980s	0	0.334885	0	0.665115	0	29	0	5.67975e-07
Multi-Family with 5+ Units	Natural Gas	DE	1980s	0	0.819805	0	0.180195	0	11	2785.03	1.77769e-05
Multi-Family with 5+ Units	None	DE	1980s	0	0	0	0	1	13	0	7.52526e-07
Multi-Family with 5+ Units	Other Fuel	DE	1980s	0	0.334885	0	0.665115	0	29	0	0
Multi-Family with 5+ Units	Propane	DE	1980s	0	0.334885	0	0.665115	0	29	0	0
Multi-Family with 5+ Units	Electricity	DE	1990s	0.364581	0.437409	0.0261847	0.171826	0	34	0	2.96825e-05
Multi-Family with 5+ Units	Fuel Oil	DE	1990s	0	0.334885	0	0.665115	0	29	0	6.4057e-07
Multi-Family with 5+ Units	Natural Gas	DE	1990s	0	0.846705	0	0.153295	0	10	0	1.96977e-05
Multi-Family with 5+ Units	None	DE	1990s	0	0	0	0	1	12	0	7.62643e-07
Multi-Family with 5+ Units	Other Fuel	DE	1990s	0	0.334885	0	0.665115	0	29	0	2.93348e-07
Multi-Family with 5+ Units	Propane	DE	1990s	0	0.334885	0	0.665115	0	29	0	1.7747e-06
Multi-Family with 5+ Units	Electricity	DE	2000s	0.357654	0.525532	0.0257689	0.0910454	0	55	7249.87	3.62419e-05
Multi-Family with 5+ Units	Fuel Oil	DE	2000s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 5+ Units	Natural Gas	DE	2000s	0	0.989405	0	0.0105954	0	21	7948.44	1.74312e-05
Multi-Family with 5+ Units	None	DE	2000s	0	0	0	0	1	15	0	0
Multi-Family with 5+ Units	Other Fuel	DE	2000s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 5+ Units	Propane	DE	2000s	0	0.502224	0	0.497776	0	22	0	2.21275e-06
Multi-Family with 5+ Units	Electricity	DE	2010s	0.427097	0.44246	0	0.130443	0	50	3914.04	2.11994e-05
Multi-Family with 5+ Units	Fuel Oil	DE	2010s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 5+ Units	Natural Gas	DE	2010s	0	0.89817	0	0.10183	0	18	0	1.02542e-05
Multi-Family with 5+ Units	None	DE	2010s	0	0	0	0	1	12	0	4.42668e-07
Multi-Family with 5+ Units	Other Fuel	DE	2010s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 5+ Units	Propane	DE	2010s	0	0.502224	0	0.497776	0	22	0	3.7783e-07
Multi-Family with 5+ Units	Electricity	DE	<1940	0.536867	0.249433	0	0.213701	0	26	5829.91	9.66207e-06
Multi-Family with 5+ Units	Fuel Oil	DE	<1940	0	0.30158	0	0.69842	0	78	0	9.57987e-07
Multi-Family with 5+ Units	Natural Gas	DE	<1940	0	0.268676	0	0.731324	0	17	0	6.37871e-06
Multi-Family with 5+ Units	None	DE	<1940	0	0	0	0	1	104	0	7.55992e-07
Multi-Family with 5+ Units	Other Fuel	DE	<1940	0	0.30158	0	0.69842	0	78	0	0
Multi-Family with 5+ Units	Propane	DE	<1940	0	0.30158	0	0.69842	0	78	0	2.37185e-07
Single-Family Attached	Electricity	DE	1940s	0.349565	0.133418	0.010113	0.506903	0	23	0	5.38554e-06
Single-Family Attached	Fuel Oil	DE	1940s	0	0.681012	0	0.318988	0	12	0	3.92781e-06
Single-Family Attached	Natural Gas	DE	1940s	0	0.740292	0	0.259708	0	42	1321.94	2.03195e-05
Single-Family Attached	None	DE	1940s	0	0	0	0	1	10	0	0
Single-Family Attached	Other Fuel	DE	1940s	0	0	0	1	0	21	0	0
Single-Family Attached	Propane	DE	1940s	0	0.778169	0	0.221831	0	13	0	6.37945e-07
Single-Family Attached	Electricity	DE	1950s	0.55003	0.32748	0.00495425	0.117536	0	81	0	6.12815e-06
Single-Family Attached	Fuel Oil	DE	1950s	0	0.717627	0	0.282373	0	13	2527.81	3.3252e-06
Single-Family Attached	Natural Gas	DE	1950s	0	1	0	0	0	13	2527.81	1.97867e-05
