Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=2ft R5 Under, Horizontal	Option=2ft R10 Under, Horizontal	Option=4ft R5 Under, Horizontal	Option=2ft R5 Perimeter, Vertical	Option=2ft R10 Perimeter, Vertical	Option=R10 Whole Slab, Horizontal	sampling_probability
CR05	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	3.02294e-05
CR06	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	3.27785e-06
CR07	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000532822
CR08	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000183802
CR09	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	5.20185e-05
CR10	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	4.54252e-06
CR11	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	2.73959e-05
CR02	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00019799
CR03	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00027016
CR04	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000533682
CR05	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	7.57126e-05
CR06	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	6.48137e-06
CR07	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000477664
CR08	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00028231
CR09	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	9.95581e-05
CR10	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	9.31396e-06
CR11	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	3.91741e-05
CR02	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000107547
CR03	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000236091
CR04	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000363011
CR05	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	5.95723e-05
CR06	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	1.26293e-05
CR07	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000276754
CR08	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000173079
CR09	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	7.55894e-05
CR10	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	1.39059e-05
CR11	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	9.63596e-06
CR02	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000102788
CR03	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000110241
CR04	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000327546
CR05	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	5.42724e-05
CR06	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	1.37991e-05
CR07	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000224333
CR08	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000144211
CR09	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	6.06423e-05
CR10	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	1.14295e-05
CR11	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	5.55202e-06
CR02	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	8.2107e-05
CR03	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	8.82097e-05
CR04	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000205891
CR05	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	6.65302e-05
CR06	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	9.9066e-06
CR07	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000184299
CR08	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000104527
CR09	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	6.81244e-05
CR10	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	1.08252e-05
CR11	2000s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	7.0803e-06
CR02	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	3.30422e-05
CR03	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	3.99266e-05
CR04	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	7.90102e-05
CR05	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	2.97448e-05
CR06	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	3.92853e-06
CR07	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	7.17534e-05
CR08	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	5.58785e-05
CR09	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	2.95318e-05
CR10	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	2.47671e-06
CR11	2010s	Multi-Family with 2 - 4 Units	Unheated Basement	1	0	0	0	0	0	0	0	2.66668e-06
CR02	<1940	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000473257
CR03	<1940	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00136722
CR04	<1940	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00175759
CR05	<1940	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000113378
CR06	<1940	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	8.2605e-05
CR07	<1940	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00485587
CR08	<1940	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000744809
CR09	<1940	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	6.7959e-05
CR10	<1940	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	7.70074e-06
CR11	<1940	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00044691
CR02	1940s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	7.62326e-05
CR03	1940s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000147082
CR04	1940s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00031371
CR05	1940s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	1.3935e-05
CR06	1940s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	5.38825e-06
CR07	1940s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000730033
CR08	1940s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00017992
CR09	1940s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	2.0142e-05
CR10	1940s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	1.4749e-06
CR11	1940s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	1.56906e-05
CR02	1950s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00016757
CR03	1950s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000225971
CR04	1950s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000605476
CR05	1950s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	3.16528e-05
CR06	1950s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	1.05028e-05
CR07	1950s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.0011441
CR08	1950s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000334148
CR09	1950s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	5.11036e-05
CR10	1950s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	3.95765e-06
CR11	1950s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	3.74026e-05
CR02	1960s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000360358
CR03	1960s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000331342
CR04	1960s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000976526
CR05	1960s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	5.77317e-05
CR06	1960s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	4.96984e-06
CR07	1960s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00111144
CR08	1960s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000505236
CR09	1960s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	8.71761e-05
CR10	1960s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	7.91198e-06
CR11	1960s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	8.22748e-05
CR02	1970s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000685165
CR03	1970s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000581038
CR04	1970s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00166599
CR05	1970s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000155967
CR06	1970s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	1.25111e-05
CR07	1970s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.0010947
CR08	1970s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000795829
CR09	1970s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000210667
CR10	1970s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	2.03232e-05
CR11	1970s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000120383
CR02	1980s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000432842
CR03	1980s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000489333
CR04	1980s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.00101571
CR05	1980s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000143192
CR06	1980s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	3.52595e-05
CR07	1980s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000618822
CR08	1980s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000532373
CR09	1980s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000203032
CR10	1980s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	3.52657e-05
CR11	1980s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	2.77456e-05
CR02	1990s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000440633
CR03	1990s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000248372
CR04	1990s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000955408
CR05	1990s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000140744
CR06	1990s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	4.43015e-05
CR07	1990s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000493178
CR08	1990s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000508481
CR09	1990s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000199146
CR10	1990s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	3.17523e-05
CR11	1990s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	1.81831e-05
CR02	2000s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000450454
CR03	2000s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000260253
CR04	2000s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000740599
CR05	2000s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000222692
CR06	2000s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	2.64524e-05
CR07	2000s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000487304
CR08	2000s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000452956
CR09	2000s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000294309
CR10	2000s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	2.67094e-05
CR11	2000s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	3.54141e-05
CR02	2010s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000338976
CR03	2010s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000169583
CR04	2010s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000352151
CR05	2010s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000157256
CR06	2010s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	1.68771e-05
CR07	2010s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000330315
CR08	2010s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000312423
CR09	2010s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	0.000182264
CR10	2010s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	1.21738e-05
CR11	2010s	Multi-Family with 5+ Units	Unheated Basement	1	0	0	0	0	0	0	0	1.91012e-05
CR02	<1940	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	6.7211e-05
CR03	<1940	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000197595
CR04	<1940	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000318458
CR05	<1940	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	2.77539e-05
CR06	<1940	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.11047e-05
CR07	<1940	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.00205878
CR08	<1940	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000602807
CR09	<1940	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.62651e-05
CR10	<1940	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	4.96071e-06
CR11	<1940	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.0001429
CR02	1940s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.10671e-05
CR03	1940s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.94439e-05
CR04	1940s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	7.62282e-05
CR05	1940s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	3.55403e-06
CR06	1940s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.46637e-06
CR07	1940s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.00028132
CR08	1940s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000109204
CR09	1940s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	7.47756e-06
CR10	1940s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	5.2063e-07
CR11	1940s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	8.17183e-06
CR02	1950s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	2.18718e-05
CR03	1950s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	3.30814e-05
CR04	1950s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000109233
CR05	1950s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	7.17541e-06
CR06	1950s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.94637e-06
CR07	1950s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000324237
CR08	1950s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000171171
CR09	1950s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.32939e-05
CR10	1950s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.42471e-06
CR11	1950s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.17476e-05
CR02	1960s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	2.41088e-05
CR03	1960s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	3.10082e-05
CR04	1960s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	9.97249e-05
CR05	1960s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	6.45615e-06
CR06	1960s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	6.76293e-07
CR07	1960s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000155196
CR08	1960s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	9.30333e-05
CR09	1960s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.3304e-05
CR10	1960s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.99243e-06
CR11	1960s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.5699e-05
CR02	1970s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	6.45666e-05
CR03	1970s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	6.25159e-05
CR04	1970s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000208707
CR05	1970s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	2.21925e-05
CR06	1970s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.83288e-06
CR07	1970s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000203151
CR08	1970s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000204045
CR09	1970s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	2.96593e-05
CR10	1970s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	5.76148e-06
CR11	1970s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	3.71427e-05
CR02	1980s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	7.90432e-05
CR03	1980s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000140606
CR04	1980s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000208297
CR05	1980s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	3.58629e-05
CR06	1980s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	4.88871e-06
CR07	1980s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.00025321
CR08	1980s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000205123
CR09	1980s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	3.74629e-05
CR10	1980s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	9.12195e-06
CR11	1980s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.05177e-05
CR02	1990s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000109918
CR03	1990s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	5.61068e-05
CR04	1990s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000301942
CR05	1990s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	3.39943e-05
CR06	1990s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	8.21609e-06
CR07	1990s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000213285
CR08	1990s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000182013
CR09	1990s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	2.80033e-05
CR10	1990s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	5.30395e-06
CR11	1990s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	5.23798e-06
CR02	2000s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000183896
CR03	2000s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	7.47744e-05
CR04	2000s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000263064
CR05	2000s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000104114
CR06	2000s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	6.30583e-06
CR07	2000s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000188392
CR08	2000s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	0.000210196
CR09	2000s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	9.69395e-05
CR10	2000s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	9.49829e-06
CR11	2000s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	1.0319e-05
CR02	2010s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	4.75419e-05
CR03	2010s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	2.75931e-05
CR04	2010s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	4.50516e-05
CR05	2010s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	4.09698e-05
CR06	2010s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	2.89504e-06
CR07	2010s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	6.83213e-05
CR08	2010s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	9.1698e-05
CR09	2010s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	3.42623e-05
CR10	2010s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	2.19221e-06
CR11	2010s	Single-Family Attached	Unheated Basement	1	0	0	0	0	0	0	0	3.85393e-06
CR02	<1940	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00339575
CR03	<1940	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00288193
CR04	<1940	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00850141
CR05	<1940	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.000770137
CR06	<1940	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.000480863
CR07	<1940	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00697677
CR08	<1940	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00472743
CR09	<1940	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.000746736
CR10	<1940	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	8.30095e-05
CR11	<1940	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00110931
CR02	1940s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.000491407
CR03	1940s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.000457424
CR04	1940s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00187796
CR05	1940s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.000120852
CR06	1940s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	5.11194e-05
CR07	1940s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00121737
CR08	1940s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00106937
CR09	1940s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.000346274
CR10	1940s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	1.27652e-05
CR11	1940s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	8.24028e-05
CR02	1950s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00101504
CR03	1950s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00110519
CR04	1950s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00415766
CR05	1950s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.000249382
CR06	1950s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	7.63898e-05
CR07	1950s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00284634
CR08	1950s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.00217001
CR09	1950s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.000717363
CR10	1950s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	2.83695e-05
CR11	1950s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.000195253
CR02	1960s	Single-Family Detached	Unheated Basement	1	0	0	0	0	0	0	0	0.000668728
