Dependency=PUMA	Dependency=Geometry Building Type ACS	Option=1940s	Option=1950s	Option=1960s	Option=1970s	Option=1980s	Option=1990s	Option=2000s	Option=2010s	Option=<1940	source_count	source_weight
FL, 09905	Single-Family Detached	0.036023	0.168477	0.089599	0.125250	0.194651	0.147107	0.175610	0.010206	0.053076	3980.000000	69956.000000
FL, 09906	10 to 19 Unit	0.004571	0.008251	0.053964	0.184859	0.285874	0.297692	0.155536	0.008585	0.000669	453.000000	8969.000000
FL, 09906	2 Unit	0.000000	0.034818	0.199925	0.283414	0.269188	0.157244	0.045301	0.000000	0.010109	158.000000	2671.000000
FL, 09906	20 to 49 Unit	0.003694	0.003232	0.086655	0.199169	0.265507	0.290288	0.106203	0.045252	0.000000	364.000000	6497.000000
FL, 09906	3 or 4 Unit	0.004269	0.040066	0.045977	0.249097	0.288998	0.257143	0.101970	0.007061	0.005419	370.000000	6090.000000
FL, 09906	5 to 9 Unit	0.000000	0.010983	0.082235	0.170648	0.250412	0.294618	0.159802	0.031301	0.000000	404.000000	7284.000000
FL, 09906	50 or more Unit	0.001626	0.010366	0.022154	0.157317	0.131301	0.140854	0.406911	0.121951	0.007520	289.000000	4920.000000
FL, 09906	Mobile Home	0.000000	0.037356	0.067888	0.312500	0.244612	0.161458	0.169720	0.004131	0.002335	461.000000	5568.000000
FL, 09906	Single-Family Attached	0.000000	0.008046	0.028278	0.074864	0.340272	0.294094	0.234855	0.019591	0.000000	1044.000000	17151.000000
FL, 09906	Single-Family Detached	0.008349	0.074607	0.061113	0.148583	0.202694	0.302251	0.176446	0.017790	0.008167	5113.000000	82405.000000
FL, 09907	10 to 19 Unit	0.007060	0.007552	0.045313	0.264817	0.268265	0.188311	0.207355	0.004761	0.006567	306.000000	6091.000000
FL, 09907	2 Unit	0.058679	0.063865	0.114629	0.234443	0.172489	0.143832	0.134552	0.047489	0.030022	212.000000	3664.000000
FL, 09907	20 to 49 Unit	0.006355	0.021825	0.035873	0.406054	0.243499	0.156618	0.082114	0.040472	0.007191	671.000000	11959.000000
FL, 09907	3 or 4 Unit	0.001048	0.021343	0.023059	0.400286	0.357504	0.119009	0.047928	0.022582	0.007242	634.000000	10495.000000
FL, 09907	5 to 9 Unit	0.004847	0.014901	0.038061	0.258887	0.338959	0.176122	0.126032	0.015081	0.027110	317.000000	5570.000000
FL, 09907	50 or more Unit	0.022038	0.010733	0.131082	0.231110	0.349599	0.078706	0.108042	0.056669	0.012021	391.000000	6988.000000
FL, 09907	Mobile Home	0.000000	0.015171	0.149178	0.533502	0.175727	0.083439	0.042984	0.000000	0.000000	40.000000	791.000000
FL, 09907	Single-Family Attached	0.000766	0.001405	0.014751	0.152746	0.364943	0.173116	0.246679	0.037867	0.007727	1044.000000	15660.000000
FL, 09907	Single-Family Detached	0.008596	0.075695	0.072678	0.157942	0.189427	0.239454	0.210728	0.026582	0.018899	3154.000000	50373.000000
FL, 09908	10 to 19 Unit	0.004202	0.006153	0.039772	0.381360	0.315173	0.219571	0.021312	0.012457	0.000000	285.000000	6663.000000
FL, 09908	2 Unit	0.009804	0.031863	0.064542	0.310458	0.452614	0.130719	0.000000	0.000000	0.000000	54.000000	1224.000000
FL, 09908	20 to 49 Unit	0.006238	0.020753	0.111924	0.362524	0.314899	0.101727	0.021953	0.058661	0.001320	435.000000	8336.000000
FL, 09908	3 or 4 Unit	0.004537	0.000000	0.021729	0.327603	0.348615	0.196275	0.086437	0.000000	0.014804	234.000000	4188.000000
FL, 09908	5 to 9 Unit	0.003576	0.000000	0.025432	0.198490	0.577985	0.145241	0.034373	0.014902	0.000000	236.000000	5033.000000
FL, 09908	50 or more Unit	0.001090	0.003773	0.147887	0.345322	0.228622	0.126677	0.117036	0.029594	0.000000	803.000000	11928.000000
FL, 09908	Mobile Home	0.000000	0.073118	0.000000	0.341935	0.240860	0.249462	0.094624	0.000000	0.000000	19.000000	465.000000
FL, 09908	Single-Family Attached	0.000000	0.018691	0.057800	0.078868	0.477960	0.209054	0.121651	0.035977	0.000000	514.000000	9256.000000
FL, 09908	Single-Family Detached	0.008639	0.085643	0.149923	0.249127	0.275918	0.164863	0.049480	0.013334	0.003072	3299.000000	57296.000000
FL, 09909	10 to 19 Unit	0.003644	0.017613	0.026723	0.214698	0.552080	0.152748	0.025812	0.006681	0.000000	181.000000	3293.000000
FL, 09909	2 Unit	0.000000	0.000000	0.000000	0.047619	0.476190	0.253968	0.222222	0.000000	0.000000	25.000000	315.000000
FL, 09909	20 to 49 Unit	0.000751	0.024632	0.015921	0.432713	0.431811	0.064584	0.028537	0.000000	0.001051	379.000000	6658.000000
FL, 09909	3 or 4 Unit	0.002791	0.014172	0.015031	0.114881	0.616706	0.131845	0.090616	0.009448	0.004509	244.000000	4657.000000
FL, 09909	5 to 9 Unit	0.005297	0.002167	0.005779	0.254756	0.521310	0.123044	0.087647	0.000000	0.000000	218.000000	4153.000000
FL, 09909	50 or more Unit	0.008003	0.037205	0.071815	0.300238	0.432836	0.121782	0.007787	0.013411	0.006922	258.000000	4623.000000
FL, 09909	Mobile Home	0.000000	0.011067	0.105134	0.270520	0.079619	0.179834	0.350446	0.000000	0.003381	195.000000	3253.000000
FL, 09909	Single-Family Attached	0.000865	0.002234	0.007568	0.116981	0.639253	0.202537	0.030561	0.000000	0.000000	849.000000	13874.000000
FL, 09909	Single-Family Detached	0.006596	0.005763	0.008988	0.172206	0.431158	0.322285	0.047097	0.001232	0.004675	3588.000000	55184.000000
FL, 09910	10 to 19 Unit	0.000000	0.000000	0.050804	0.044030	0.100762	0.491109	0.266723	0.046571	0.000000	63.000000	1181.000000
FL, 09910	2 Unit	0.000000	0.000000	0.000000	0.116846	0.517563	0.204301	0.161290	0.000000	0.000000	61.000000	1395.000000
FL, 09910	20 to 49 Unit	0.000000	0.000000	0.010934	0.155567	0.193340	0.131710	0.110835	0.397614	0.000000	63.000000	2012.000000
FL, 09910	3 or 4 Unit	0.000000	0.000000	0.000000	0.098220	0.426420	0.101643	0.206366	0.167351	0.000000	124.000000	2922.000000
FL, 09910	5 to 9 Unit	0.000000	0.000000	0.000000	0.008178	0.254430	0.104498	0.382553	0.250341	0.000000	86.000000	2201.000000
FL, 09910	50 or more Unit	0.000000	0.000000	0.000000	0.115288	0.230576	0.095238	0.233083	0.325815	0.000000	23.000000	399.000000
FL, 09910	Mobile Home	0.000000	0.000000	0.000000	0.130548	0.062663	0.135770	0.195822	0.000000	0.475196	21.000000	383.000000
FL, 09910	Single-Family Attached	0.001005	0.000000	0.004307	0.111111	0.220356	0.185472	0.462963	0.014786	0.000000	395.000000	6966.000000
FL, 09910	Single-Family Detached	0.000434	0.003527	0.002670	0.052092	0.167347	0.176070	0.517807	0.079818	0.000234	5071.000000	89879.000000
FL, 09911	10 to 19 Unit	0.004767	0.000000	0.033212	0.094708	0.179406	0.343239	0.337359	0.007310	0.000000	248.000000	6293.000000
FL, 09911	2 Unit	0.024504	0.050968	0.107572	0.259005	0.269297	0.074492	0.109287	0.099730	0.005146	202.000000	4081.000000
FL, 09911	20 to 49 Unit	0.000000	0.035714	0.136364	0.033279	0.133929	0.186688	0.396916	0.077110	0.000000	60.000000	1232.000000
FL, 09911	3 or 4 Unit	0.019512	0.071183	0.097742	0.209575	0.235592	0.165492	0.121409	0.076242	0.003252	288.000000	5535.000000
FL, 09911	5 to 9 Unit	0.000000	0.029986	0.028376	0.224794	0.244315	0.263836	0.192997	0.002817	0.012880	230.000000	4969.000000
FL, 09911	50 or more Unit	0.000000	0.000000	0.183183	0.315315	0.123123	0.303303	0.075075	0.000000	0.000000	40.000000	666.000000
FL, 09911	Mobile Home	0.000000	0.000000	0.028447	0.248554	0.294359	0.224687	0.200096	0.003857	0.000000	250.000000	4148.000000
FL, 09911	Single-Family Attached	0.004162	0.007024	0.007934	0.090921	0.213840	0.197190	0.469303	0.009625	0.000000	370.000000	7688.000000
FL, 09911	Single-Family Detached	0.006552	0.034446	0.044977	0.108275	0.184482	0.277166	0.321172	0.014353	0.008578	4678.000000	82420.000000
FL, 10101	10 to 19 Unit	0.000000	0.000000	0.007955	0.141607	0.159905	0.193317	0.360382	0.136834	0.000000	65.000000	1257.000000
FL, 10101	2 Unit	0.018029	0.021635	0.076322	0.459135	0.266827	0.099159	0.058894	0.000000	0.000000	83.000000	1664.000000
FL, 10101	20 to 49 Unit	0.000000	0.030914	0.073925	0.120968	0.129032	0.048387	0.251344	0.345430	0.000000	46.000000	744.000000
FL, 10101	3 or 4 Unit	0.013751	0.005501	0.079758	0.398790	0.169967	0.234323	0.097910	0.000000	0.000000	86.000000	1818.000000
FL, 10101	5 to 9 Unit	0.058943	0.000000	0.035230	0.238482	0.244580	0.168699	0.193089	0.060976	0.000000	90.000000	1476.000000
FL, 10101	50 or more Unit	0.055974	0.000000	0.058127	0.086114	0.165770	0.262648	0.101184	0.270183	0.000000	52.000000	929.000000
FL, 10101	Mobile Home	0.011360	0.008917	0.054821	0.265537	0.246695	0.242585	0.150390	0.014074	0.005622	1769.000000	25793.000000
FL, 10101	Single-Family Attached	0.015630	0.024695	0.070334	0.123476	0.109722	0.174117	0.438262	0.043764	0.000000	234.000000	3199.000000
FL, 10101	Single-Family Detached	0.015709	0.058381	0.049123	0.090842	0.105148	0.141189	0.435786	0.081662	0.022160	5309.000000	77662.000000
FL, 10102	10 to 19 Unit	0.000000	0.000000	0.023226	0.132258	0.335484	0.298710	0.136774	0.073548	0.000000	82.000000	1550.000000
FL, 10102	2 Unit	0.000000	0.018248	0.299270	0.344891	0.135036	0.010949	0.191606	0.000000	0.000000	58.000000	1096.000000
FL, 10102	20 to 49 Unit	0.000000	0.000000	0.000000	0.416159	0.108232	0.094512	0.280488	0.100610	0.000000	36.000000	656.000000
FL, 10102	3 or 4 Unit	0.000000	0.000000	0.155725	0.254962	0.294656	0.116794	0.177863	0.000000	0.000000	57.000000	1310.000000
FL, 10102	5 to 9 Unit	0.000000	0.000000	0.016580	0.303174	0.419706	0.054950	0.119375	0.086215	0.000000	120.000000	2111.000000
FL, 10102	50 or more Unit	0.000000	0.013480	0.044118	0.117647	0.110294	0.291667	0.118873	0.303922	0.000000	55.000000	816.000000
FL, 10102	Mobile Home	0.000617	0.002690	0.035926	0.258771	0.265889	0.194653	0.215223	0.008856	0.017375	1208.000000	17842.000000
FL, 10102	Single-Family Attached	0.009806	0.000000	0.032130	0.120801	0.250782	0.265596	0.281869	0.039015	0.000000	343.000000	4793.000000
FL, 10102	Single-Family Detached	0.007952	0.014660	0.026456	0.220882	0.257889	0.194385	0.237373	0.032325	0.008078	4386.000000	71554.000000
FL, 10103	10 to 19 Unit	0.007120	0.009256	0.037202	0.220541	0.284087	0.298149	0.131185	0.012460	0.000000	250.000000	5618.000000
FL, 10103	2 Unit	0.004647	0.011152	0.178903	0.556691	0.137546	0.024628	0.073885	0.012546	0.000000	138.000000	2152.000000
FL, 10103	20 to 49 Unit	0.031414	0.087797	0.020942	0.345550	0.171969	0.055981	0.259364	0.026983	0.000000	156.000000	2483.000000
FL, 10103	3 or 4 Unit	0.044647	0.010335	0.049194	0.467962	0.214345	0.108516	0.083919	0.000000	0.021083	279.000000	4838.000000
FL, 10103	5 to 9 Unit	0.005955	0.002978	0.054054	0.219423	0.497251	0.118415	0.087723	0.000000	0.014201	254.000000	4366.000000
FL, 10103	50 or more Unit	0.019441	0.018417	0.033765	0.375171	0.205662	0.192701	0.091746	0.055593	0.007503	166.000000	2932.000000
FL, 10103	Mobile Home	0.000000	0.022226	0.097207	0.479547	0.208250	0.146934	0.039177	0.002508	0.004151	772.000000	11563.000000
FL, 10103	Single-Family Attached	0.045031	0.017081	0.033496	0.242014	0.277063	0.145297	0.193656	0.043256	0.003106	308.000000	4508.000000
FL, 10103	Single-Family Detached	0.007843	0.044426	0.142138	0.495270	0.161474	0.060193	0.071537	0.010396	0.006723	5888.000000	86571.000000
FL, 10104	10 to 19 Unit	0.026163	0.000000	0.008306	0.015365	0.070598	0.121262	0.665698	0.092608	0.000000	100.000000	2408.000000
FL, 10104	2 Unit	0.000000	0.165121	0.033395	0.191095	0.249536	0.116883	0.182746	0.061224	0.000000	36.000000	1078.000000
FL, 10104	20 to 49 Unit	0.000000	0.017526	0.000000	0.058087	0.041562	0.241362	0.498247	0.143215	0.000000	65.000000	1997.000000
FL, 10104	3 or 4 Unit	0.029268	0.000000	0.000000	0.060976	0.290244	0.043902	0.258537	0.317073	0.000000	40.000000	820.000000
FL, 10104	5 to 9 Unit	0.000000	0.000000	0.003498	0.026987	0.109945	0.238881	0.484258	0.136432	0.000000	92.000000	2001.000000
FL, 10104	50 or more Unit	0.000000	0.000000	0.076239	0.161372	0.158831	0.076239	0.418043	0.109276	0.000000	45.000000	787.000000
FL, 10104	Mobile Home	0.000000	0.002388	0.024984	0.115551	0.320382	0.256361	0.216221	0.064113	0.000000	817.000000	10887.000000
FL, 10104	Single-Family Attached	0.012412	0.000000	0.010296	0.014386	0.077010	0.184203	0.637377	0.064316	0.000000	435.000000	7090.000000
FL, 10104	Single-Family Detached	0.002191	0.013428	0.014508	0.057213	0.090054	0.221000	0.518124	0.079803	0.003679	5571.000000	95398.000000
FL, 10301	10 to 19 Unit	0.000000	0.002353	0.012943	0.149434	0.413002	0.292984	0.129284	0.000000	0.000000	287.000000	6799.000000
FL, 10301	2 Unit	0.000000	0.212252	0.054455	0.216584	0.264233	0.105198	0.133663	0.000000	0.013614	70.000000	1616.000000
FL, 10301	20 to 49 Unit	0.019128	0.000000	0.018873	0.199184	0.331293	0.288192	0.115787	0.023463	0.004081	192.000000	3921.000000
FL, 10301	3 or 4 Unit	0.000000	0.047026	0.045380	0.267341	0.358100	0.130731	0.151423	0.000000	0.000000	201.000000	4253.000000
FL, 10301	5 to 9 Unit	0.000000	0.001513	0.014982	0.103662	0.423880	0.260745	0.121065	0.072639	0.001513	303.000000	6608.000000
FL, 10301	50 or more Unit	0.027088	0.007524	0.022197	0.106095	0.392777	0.224605	0.212190	0.007524	0.000000	145.000000	2658.000000
FL, 10301	Mobile Home	0.005554	0.035178	0.096688	0.440239	0.232668	0.080230	0.081465	0.016458	0.011520	273.000000	4861.000000
FL, 10301	Single-Family Attached	0.003654	0.001771	0.013618	0.119243	0.526461	0.217449	0.083924	0.022033	0.011847	549.000000	9032.000000
FL, 10301	Single-Family Detached	0.007820	0.037491	0.043283	0.172535	0.344779	0.280341	0.088428	0.014432	0.010890	4163.000000	71991.000000
FL, 10302	10 to 19 Unit	0.000000	0.017229	0.066731	0.182723	0.539675	0.092696	0.088813	0.012133	0.000000	181.000000	4121.000000
FL, 10302	2 Unit	0.019667	0.054000	0.049333	0.362667	0.415333	0.078000	0.007000	0.000000	0.014000	122.000000	3000.000000
FL, 10302	20 to 49 Unit	0.005667	0.006354	0.040701	0.297098	0.405289	0.098403	0.146488	0.000000	0.000000	267.000000	5823.000000
FL, 10302	3 or 4 Unit	0.003991	0.052582	0.069953	0.368075	0.362911	0.132864	0.005634	0.000000	0.003991	182.000000	4260.000000
FL, 10302	5 to 9 Unit	0.000000	0.020575	0.042076	0.285635	0.439110	0.138832	0.050788	0.022984	0.000000	232.000000	5395.000000
FL, 10302	50 or more Unit	0.020593	0.030478	0.164909	0.400988	0.234267	0.126524	0.022241	0.000000	0.000000	347.000000	6070.000000
FL, 10302	Mobile Home	0.000000	0.027176	0.153149	0.425195	0.249682	0.068507	0.070488	0.005803	0.000000	345.000000	7065.000000
FL, 10302	Single-Family Attached	0.000000	0.000000	0.021716	0.217159	0.368558	0.162563	0.190396	0.027680	0.011928	355.000000	6539.000000
FL, 10302	Single-Family Detached	0.014295	0.108594	0.089139	0.287474	0.286872	0.097568	0.084150	0.014604	0.017305	3328.000000	58134.000000
FL, 10303	10 to 19 Unit	0.004230	0.045945	0.129376	0.366978	0.108518	0.188448	0.101225	0.036027	0.019253	288.000000	6856.000000
FL, 10303	2 Unit	0.099680	0.137091	0.078513	0.398720	0.015998	0.079498	0.044548	0.091066	0.054886	175.000000	4063.000000
FL, 10303	20 to 49 Unit	0.000000	0.006625	0.163303	0.338315	0.151749	0.225389	0.080727	0.022801	0.011092	320.000000	6491.000000
FL, 10303	3 or 4 Unit	0.052491	0.018638	0.145302	0.435527	0.232408	0.047166	0.055915	0.009129	0.003423	126.000000	2629.000000
FL, 10303	5 to 9 Unit	0.001868	0.086381	0.040778	0.438132	0.224125	0.086693	0.091518	0.017588	0.012918	293.000000	6425.000000
FL, 10303	50 or more Unit	0.005240	0.022326	0.087595	0.365873	0.191480	0.092152	0.182139	0.033033	0.020162	538.000000	8779.000000
FL, 10303	Mobile Home	0.000000	0.064430	0.303147	0.321259	0.152019	0.097981	0.057898	0.000000	0.003266	187.000000	3368.000000
FL, 10303	Single-Family Attached	0.000000	0.048127	0.068815	0.323824	0.177700	0.069686	0.167683	0.000000	0.144164	239.000000	4592.000000
FL, 10303	Single-Family Detached	0.029772	0.343015	0.240572	0.179063	0.087350	0.035766	0.044314	0.006760	0.033388	3262.000000	50887.000000
FL, 10304	10 to 19 Unit	0.000000	0.015299	0.070632	0.316843	0.342722	0.174721	0.072491	0.007292	0.000000	327.000000	6994.000000
FL, 10304	2 Unit	0.012070	0.034868	0.182387	0.375503	0.175458	0.086723	0.070407	0.020340	0.042244	258.000000	4474.000000
FL, 10304	20 to 49 Unit	0.001457	0.013297	0.050638	0.413115	0.236976	0.118579	0.116211	0.049727	0.000000	283.000000	5490.000000
FL, 10304	3 or 4 Unit	0.010541	0.025435	0.134510	0.570577	0.161091	0.057287	0.037351	0.000000	0.003208	254.000000	4364.000000
FL, 10304	5 to 9 Unit	0.000000	0.020665	0.088858	0.446186	0.272430	0.082487	0.079387	0.009988	0.000000	278.000000	5807.000000
FL, 10304	50 or more Unit	0.008764	0.040168	0.090013	0.353661	0.226766	0.103524	0.121782	0.054044	0.001278	331.000000	5477.000000
FL, 10304	Mobile Home	0.002704	0.018446	0.096197	0.478820	0.270805	0.080154	0.037193	0.013519	0.002163	1006.000000	16643.000000
FL, 10304	Single-Family Attached	0.031984	0.025487	0.079793	0.250375	0.276528	0.149592	0.147593	0.036149	0.002499	384.000000	6003.000000
FL, 10304	Single-Family Detached	0.017672	0.208037	0.220750	0.293977	0.122657	0.057603	0.044658	0.009244	0.025402	2658.000000	42949.000000
FL, 10305	10 to 19 Unit	0.000000	0.012623	0.100369	0.315271	0.307266	0.157943	0.100369	0.006158	0.000000	243.000000	3248.000000
FL, 10305	2 Unit	0.051387	0.146885	0.166439	0.328331	0.124602	0.066849	0.028195	0.057299	0.030014	166.000000	2199.000000
FL, 10305	20 to 49 Unit	0.003022	0.042073	0.117852	0.295444	0.189214	0.099256	0.240586	0.009763	0.002789	390.000000	4302.000000
FL, 10305	3 or 4 Unit	0.021176	0.080910	0.128951	0.336915	0.230405	0.123894	0.052149	0.017383	0.008217	213.000000	3164.000000
FL, 10305	5 to 9 Unit	0.012781	0.014303	0.068168	0.413573	0.288192	0.100122	0.073950	0.002739	0.026172	237.000000	3286.000000
FL, 10305	50 or more Unit	0.001805	0.031093	0.089870	0.459378	0.227683	0.122568	0.036510	0.030291	0.000802	484.000000	4985.000000
FL, 10305	Mobile Home	0.005274	0.063873	0.208321	0.432757	0.089950	0.061236	0.104307	0.031351	0.002930	232.000000	3413.000000
FL, 10305	Single-Family Attached	0.011834	0.058998	0.014097	0.294988	0.185868	0.241733	0.170031	0.015141	0.007309	458.000000	5746.000000
FL, 10305	Single-Family Detached	0.012872	0.179717	0.231453	0.287994	0.141675	0.077714	0.055409	0.004687	0.008478	5020.000000	68057.000000
FL, 10306	10 to 19 Unit	0.003492	0.031430	0.073336	0.223706	0.261709	0.225349	0.091824	0.089154	0.000000	262.000000	4868.000000
FL, 10306	2 Unit	0.004287	0.121115	0.281886	0.201501	0.259021	0.022865	0.057521	0.047160	0.004645	137.000000	2799.000000
FL, 10306	20 to 49 Unit	0.007446	0.049413	0.132446	0.305957	0.196751	0.094088	0.037455	0.171255	0.005190	215.000000	4432.000000
FL, 10306	3 or 4 Unit	0.021974	0.167507	0.103746	0.380764	0.094380	0.117075	0.112032	0.000000	0.002522	142.000000	2776.000000
FL, 10306	5 to 9 Unit	0.015957	0.014184	0.076241	0.248449	0.336658	0.187278	0.109707	0.011525	0.000000	219.000000	4512.000000
FL, 10306	50 or more Unit	0.004685	0.019188	0.062249	0.351406	0.190763	0.158635	0.102187	0.102410	0.008478	286.000000	4482.000000
FL, 10306	Mobile Home	0.004145	0.092593	0.191711	0.353616	0.182363	0.099647	0.072575	0.003351	0.000000	610.000000	11340.000000
FL, 10306	Single-Family Attached	0.002698	0.042590	0.075544	0.194257	0.242629	0.071497	0.277703	0.089613	0.003469	340.000000	5189.000000
FL, 10306	Single-Family Detached	0.032048	0.257135	0.235901	0.202232	0.140381	0.060491	0.055838	0.004719	0.011256	3607.000000	61034.000000
FL, 10307	10 to 19 Unit	0.009012	0.056037	0.120855	0.291392	0.241710	0.119931	0.066551	0.042634	0.051878	391.000000	8655.000000
FL, 10307	2 Unit	0.062293	0.178588	0.159403	0.164851	0.046897	0.068688	0.026291	0.009711	0.283278	231.000000	4222.000000
FL, 10307	20 to 49 Unit	0.020795	0.056683	0.053497	0.248533	0.149254	0.272178	0.113533	0.042428	0.043099	275.000000	5963.000000
FL, 10307	3 or 4 Unit	0.028178	0.066883	0.142348	0.271579	0.168421	0.102348	0.056194	0.002267	0.161781	363.000000	6175.000000
FL, 10307	5 to 9 Unit	0.010552	0.023063	0.130690	0.377450	0.210130	0.083811	0.098885	0.002412	0.063009	355.000000	6634.000000
FL, 10307	50 or more Unit	0.000877	0.055361	0.165400	0.257407	0.102534	0.091423	0.189084	0.101949	0.035965	618.000000	10260.000000
FL, 10307	Mobile Home	0.000000	0.061878	0.155801	0.275138	0.191713	0.165470	0.119613	0.014641	0.015746	206.000000	3620.000000
FL, 10307	Single-Family Attached	0.022133	0.068123	0.067261	0.175050	0.170164	0.061224	0.241736	0.119575	0.074734	240.000000	3479.000000
FL, 10307	Single-Family Detached	0.072863	0.280188	0.170094	0.154192	0.056938	0.035909	0.057924	0.010416	0.161476	5544.000000	86217.000000
FL, 10308	10 to 19 Unit	0.004371	0.070455	0.134482	0.364104	0.308563	0.089740	0.022885	0.003600	0.001800	212.000000	3889.000000
FL, 10308	2 Unit	0.054432	0.228616	0.216174	0.156299	0.010886	0.062208	0.000000	0.032659	0.238725	87.000000	1286.000000
FL, 10308	20 to 49 Unit	0.009110	0.016621	0.124021	0.369506	0.223749	0.212242	0.037238	0.000000	0.007512	397.000000	6257.000000
