Dependency=County	Option=CAISO	Option=ERCOT	Option=MISO	Option=NEISO	Option=NYISO	Option=None	Option=PJM	Option=SPP	sample_count	sample_weight
IN, Noble County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	18013.000000
IN, Ohio County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2427.000000
IN, Orange County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	7720.000000
IN, Owen County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	8581.000000
IN, Parke County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	6150.000000
IN, Perry County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7318.000000
IN, Pike County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4957.000000
IN, Porter County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33.000000	62429.000000
IN, Posey County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	10017.000000
IN, Pulaski County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5174.000000
IN, Putnam County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	12962.000000
IN, Randolph County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	10483.000000
IN, Ripley County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	10981.000000
IN, Rush County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6747.000000
IN, Scott County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	8844.000000
IN, Shelby County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	17309.000000
IN, Spencer County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	8065.000000
IN, St. Joseph County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	75.000000	100861.000000
IN, Starke County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	8727.000000
IN, Steuben County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	13451.000000
IN, Sullivan County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7713.000000
IN, Switzerland County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4102.000000
IN, Tippecanoe County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.000000	68172.000000
IN, Tipton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	6401.000000
IN, Union County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2917.000000
IN, Vanderburgh County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	49.000000	74313.000000
IN, Vermillion County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6600.000000
IN, Vigo County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	28.000000	40753.000000
IN, Wabash County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	12767.000000
IN, Warren County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	3327.000000
IN, Warrick County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	23290.000000
IN, Washington County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	10540.000000
IN, Wayne County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.000000	26664.000000
IN, Wells County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	10828.000000
IN, White County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	9670.000000
IN, Whitley County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	13232.000000
KS, Allen County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	5.000000	5303.000000
KS, Anderson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	3214.000000
KS, Atchison County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	6057.000000
KS, Barber County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1960.000000
KS, Barton County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	8.000000	11255.000000
KS, Bourbon County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	5.000000	5628.000000
KS, Brown County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	4025.000000
KS, Butler County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	13.000000	24278.000000
KS, Chase County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1084.000000
KS, Chautauqua County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1472.000000
KS, Cherokee County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	6.000000	7861.000000
KS, Cheyenne County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1252.000000
KS, Clark County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	904.000000
KS, Clay County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	3355.000000
KS, Cloud County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	3904.000000
KS, Coffey County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	3580.000000
KS, Comanche County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	766.000000
KS, Cowley County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	11.000000	13768.000000
KS, Crawford County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	11.000000	14965.000000
KS, Decatur County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1423.000000
KS, Dickinson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	6.000000	7916.000000
KS, Doniphan County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	3087.000000
KS, Douglas County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	22.000000	44212.000000
KS, Edwards County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1254.000000
KS, Elk County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1245.000000
KS, Ellis County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	6.000000	11682.000000
KS, Ellsworth County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2517.000000
KS, Finney County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	12.000000	12637.000000
KS, Ford County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	7.000000	11226.000000
KS, Franklin County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	5.000000	9820.000000
KS, Geary County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	8.000000	12749.000000
KS, Gove County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1193.000000
KS, Graham County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1236.000000
KS, Grant County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2678.000000
KS, Gray County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2129.000000
KS, Greeley County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	478.000000
KS, Greenwood County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	2779.000000
KS, Hamilton County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	903.000000
KS, Harper County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	2395.000000
KS, Harvey County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	6.000000	13449.000000
KS, Haskell County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1325.000000
KS, Hodgeman County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	814.000000
KS, Jackson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	5213.000000
KS, Jefferson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	7585.000000
KS, Jewell County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1398.000000
KS, Johnson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	130.000000	222067.000000
KS, Kearny County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1327.000000
KS, Kingman County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	3001.000000
KS, Kiowa County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1016.000000
KS, Labette County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	8.000000	8374.000000
KS, Lane County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	810.000000
KS, Leavenworth County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	16.000000	27122.000000
KS, Lincoln County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1291.000000
KS, Linn County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	4243.000000
KS, Logan County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1168.000000
KS, Lyon County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	8.000000	13305.000000
KS, Marion County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	4812.000000
KS, Marshall County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	4323.000000
KS, McPherson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	7.000000	11885.000000
KS, Meade County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1665.000000
KS, Miami County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	8.000000	12620.000000
KS, Mitchell County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2706.000000
KS, Montgomery County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	13.000000	13630.000000
KS, Morris County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2328.000000
KS, Morton County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1158.000000
KS, Nemaha County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	4141.000000
KS, Neosho County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	5.000000	6407.000000
KS, Ness County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1325.000000
KS, Norton County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	2019.000000
KS, Osage County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	5.000000	6444.000000
KS, Osborne County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1713.000000
KS, Ottawa County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2446.000000
KS, Pawnee County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2598.000000
KS, Phillips County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	2345.000000
KS, Pottawatomie County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	8364.000000
KS, Pratt County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	3778.000000
KS, Rawlins County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1178.000000
KS, Reno County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	17.000000	25028.000000
KS, Republic County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	2238.000000
KS, Rice County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	3968.000000
KS, Riley County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	14.000000	26544.000000
KS, Rooks County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2192.000000
KS, Rush County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1424.000000
KS, Russell County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	3195.000000
KS, Saline County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	12.000000	22400.000000
KS, Scott County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	2139.000000
KS, Sedgwick County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	124.000000	193927.000000
KS, Seward County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	5.000000	7381.000000
KS, Shawnee County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	43.000000	71015.000000
KS, Sheridan County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1151.000000
KS, Sherman County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2804.000000
KS, Smith County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1698.000000
KS, Stafford County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1770.000000
KS, Stanton County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	810.000000
KS, Stevens County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1910.000000
KS, Sumner County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	6.000000	9103.000000
KS, Thomas County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	3233.000000
KS, Trego County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1334.000000
KS, Wabaunsee County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2707.000000
KS, Wallace County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	587.000000
KS, Washington County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2412.000000
KS, Wichita County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	839.000000
KS, Wilson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	4.000000	3878.000000
KS, Woodson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	1521.000000
KS, Wyandotte County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	70.000000	59067.000000
KY, Adair County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	7126.000000
KY, Allen County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	7705.000000
KY, Anderson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	8554.000000
KY, Ballard County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3252.000000
KY, Barren County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	10.000000	16766.000000
KY, Bath County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	4450.000000
KY, Bell County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	10978.000000
KY, Boone County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	22.000000	45649.000000
KY, Bourbon County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	6.000000	8043.000000
KY, Boyd County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	13.000000	19386.000000
KY, Boyle County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	10882.000000
KY, Bracken County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	3412.000000
KY, Breathitt County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	5304.000000
KY, Breckinridge County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	7343.000000
KY, Bullitt County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	18.000000	28533.000000
KY, Butler County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	5153.000000
KY, Caldwell County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	5322.000000
KY, Calloway County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	15002.000000
KY, Campbell County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	25.000000	35954.000000
KY, Carlisle County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	2088.000000
KY, Carroll County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	4030.000000
KY, Carter County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	10647.000000
KY, Casey County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	6412.000000
KY, Christian County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	19.000000	25382.000000
KY, Clark County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	10.000000	14183.000000
KY, Clay County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	6.000000	7679.000000
KY, Clinton County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	3863.000000
KY, Crittenden County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	3721.000000
