Dependency=County Name	Option=Single-Family Detached	Option=Single-Family Attached	Option=2 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=10 to 19 Unit	Option=20 to 49 Unit	Option=50 or more Unit	Option=Mobile Home
"Green County, KY"	0.786050895	0.006597549	0.011875589	0.014137606	0.016588124	0.007351555	0.001131008	0.000942507	0.155325165
"Greenup County, KY"	0.778858506	0.004282131	0.012418181	0.02147183	0.013763993	0.003486878	0.008931302	0.00666789	0.150119288
"Hancock County, KY"	0.709668803	0.000534188	0.012553419	0.022168803	0.026709402	0.005608974	0.006944444	0.005608974	0.210202991
"Hardin County, KY"	0.650373005	0.033960791	0.028972935	0.056232651	0.057468772	0.041854615	0.018043026	0.012144344	0.100949861
"Harlan County, KY"	0.68024755	0.013703676	0.013556325	0.028659839	0.038016651	0.011788109	0.003904811	0.007072865	0.203050173
"Harrison County, KY"	0.692093136	0.015401407	0.058452583	0.030439001	0.026073248	0.012005821	0.004729566	0.003274315	0.157530924
"Hart County, KY"	0.711343687	0.006189512	0.011591267	0.024082827	0.026896241	0.006302048	0.007990097	0.000450146	0.205154175
"Henderson County, KY"	0.660208354	0.013679291	0.063090254	0.052867296	0.07190147	0.017427709	0.011537338	0.021030085	0.088258203
"Henry County, KY"	0.788324421	0.009209745	0.006387403	0.016636958	0.020944742	0.001931075	0.006387403	0.00103981	0.149138443
"Hickman County, KY"	0.779898219	0.006361323	0.010178117	0.008905852	0.012722646	0	0.001696353	0.001696353	0.178541137
"Hopkins County, KY"	0.744334145	0.014984079	0.034650684	0.028657052	0.030717363	0.012549167	0.006040457	0.00276269	0.125304364
"Jackson County, KY"	0.679672081	0.003188098	0.017610445	0.025352968	0.025808411	0.001973584	0.002277213	0.011082435	0.233034765
"Jefferson County, KY"	0.646773038	0.041633883	0.022645041	0.071491876	0.08035743	0.059514164	0.029255451	0.034994223	0.013334893
"Jessamine County, KY"	0.726861966	0.074428997	0.065392254	0.029294935	0.035749752	0.013406157	0.001340616	0.002284012	0.051241311
"Johnson County, KY"	0.638285875	0.004228926	0.009303637	0.01578799	0.032233813	0.01043135	0.002161451	0.028474767	0.259092191
"Kenton County, KY"	0.665563295	0.045247827	0.052414944	0.043938173	0.061827183	0.067123367	0.014679638	0.022868574	0.026336998
"Knott County, KY"	0.579783011	0.005689336	0.022625033	0.014157184	0.006880127	0.00965864	0.000793861	0.000926171	0.359486637
"Knox County, KY"	0.54927269	0.006146281	0.016663252	0.04978488	0.030253363	0.005941405	0.003278017	0.010038926	0.328621184
"Larue County, KY"	0.775951967	0.019750356	0.029704535	0.020698373	0.012324222	0.006162111	0.002528046	0.000316006	0.132564386
"Laurel County, KY"	0.606785187	0.005822529	0.022047978	0.040253086	0.037147737	0.007414021	0.005744896	0.005046192	0.269738374
"Lawrence County, KY"	0.563577148	0.005428145	0.01085629	0.025240874	0.011534808	0.006106663	0.005156738	0.000678518	0.371420817
"Lee County, KY"	0.665899281	0.011223022	0.003165468	0.006906475	0.062733813	0.010935252	0.003453237	0.002877698	0.232805755
"Leslie County, KY"	0.567395775	0.019629837	0.005234623	0.008412787	0.001121705	0.000934754	0.007104132	0	0.390166386
"Letcher County, KY"	0.667121885	0.006060089	0.013997952	0.014766132	0.015619665	0.013656538	0.006401502	0.001963127	0.26041311
"Lewis County, KY"	0.683662533	0.003521666	0.009799418	0.010411882	0.018373909	0.010411882	0.003981014	0.000306232	0.259531465
"Lincoln County, KY"	0.696005108	0.011127326	0.021068953	0.023166727	0.011765779	0.000820868	0.001459321	0	0.234585918
"Livingston County, KY"	0.720476484	0.005134525	0.031628671	0.003080715	0.011090573	0.003902239	0	0	0.224686794
"Logan County, KY"	0.761858664	0.008228461	0.035011294	0.035253308	0.014601484	0.010809939	0.002984834	0	0.131252017
"Lyon County, KY"	0.658862189	0.009858287	0.033682481	0.036147053	0.034709386	0.001026905	0.002875334	0.000205381	0.222632984
"McCracken County, KY"	0.684028106	0.019976683	0.035447585	0.04959511	0.06207266	0.022056275	0.00973627	0.017361439	0.099725872
"McCreary County, KY"	0.649833444	0.005996003	0.009993338	0.03224517	0.013857428	0	0.001865423	0	0.286209194
"McLean County, KY"	0.734527687	0.001628664	0.01465798	0.003489995	0.020241973	0.010935319	0.001163332	0.000930665	0.212424383
"Madison County, KY"	0.614830356	0.015321757	0.058912845	0.073516826	0.078265191	0.053529525	0.009883223	0.015625431	0.080114844
"Magoffin County, KY"	0.473109383	0.003475095	0.004964422	0.005626345	0.012411054	0.016382591	0.004798941	0	0.479232169
"Marion County, KY"	0.754358354	0.014164649	0.023486683	0.034261501	0.026755448	0.002663438	0.008958838	0	0.13535109
"Marshall County, KY"	0.757409714	0.006351183	0.022166874	0.019178082	0.008592777	0.006475716	0.006039851	0.003300125	0.170485679
"Martin County, KY"	0.567938931	0.007061069	0.006870229	0.010114504	0.020038168	0.005343511	0.003435115	0.010305344	0.36889313
"Mason County, KY"	0.707541386	0.022072348	0.029920294	0.023911711	0.041569589	0.028694053	0.030778663	0.003923973	0.111587983
"Meade County, KY"	0.632214656	0.058771077	0.039721141	0.024562257	0.03193904	0.022940986	0.004863813	0.003485733	0.181501297
"Menifee County, KY"	0.768314781	0.004918457	0.001553197	0.002847528	0.013461041	0	0	0.000776598	0.208128398
"Mercer County, KY"	0.779183552	0.01986755	0.042898092	0.041613126	0.020954829	0.014332312	0.003854898	0.004250272	0.073045369
"Metcalfe County, KY"	0.739987285	0.010807374	0.010807374	0.024581479	0.013774105	0.006569188	0.008052554	0.002754821	0.182665819
"Monroe County, KY"	0.714612743	0.008012209	0.029759634	0.013162915	0.021175124	0.009729111	0.013735216	0	0.189813048
"Montgomery County, KY"	0.628313355	0.01857167	0.068208678	0.027013338	0.026675671	0.010889752	0.010298835	0.012915752	0.19711295
"Morgan County, KY"	0.590375587	0.004024145	0.000670691	0.005197854	0.019617706	0.015761234	0.007880617	0	0.356472166
"Muhlenberg County, KY"	0.685627	0.006400931	0.026040151	0.012365435	0.037532732	0.003636893	0.004655223	0	0.223741635
"Nelson County, KY"	0.798879103	0.018201228	0.016386442	0.031385108	0.040032026	0.011369095	0.00256205	0.001974913	0.079210035
"Nicholas County, KY"	0.646734131	0.017479301	0.016559338	0.066237351	0.008279669	0.00766636	0.008586323	0	0.228457528
"Ohio County, KY"	0.710544119	0.005122258	0.010437808	0.010534454	0.028703972	0.014496956	0.003092684	0.002802745	0.214265004
"Oldham County, KY"	0.883925251	0.018036445	0.002975084	0.016502417	0.030448122	0.01194682	0.003253998	0.00409074	0.028821123
"Owen County, KY"	0.647946648	0.006318006	0.02000702	0.014040014	0.021060021	0.00965251	0.000702001	0.000526501	0.27974728
"Owsley County, KY"	0.650765077	0.003150315	0.01710171	0.01980198	0.052205221	0.00180018	0	0.00270027	0.252475248
"Pendleton County, KY"	0.711553535	0.004546167	0.008465277	0.029158175	0.014265559	0.006897633	0.010659978	0	0.214453676
"Perry County, KY"	0.578784359	0.012466125	0.023151374	0.018428184	0.02485482	0.017344173	0.006426636	0.012930701	0.305613628
"Pike County, KY"	0.562026715	0.003737528	0.014267607	0.02135266	0.021840164	0.007930059	0.006272547	0.012252592	0.350320127
"Powell County, KY"	0.635787249	0.011095456	0.047551955	0.013032758	0.04808031	0.002289539	0.005811906	0	0.236350828
"Pulaski County, KY"	0.663582014	0.013896839	0.034090186	0.043916555	0.031705145	0.011893405	0.007345926	0.002862049	0.19070788
"Robertson County, KY"	0.684622068	0	0.017376195	0.019113814	0.019113814	0.014769765	0	0	0.245004344
"Rockcastle County, KY"	0.603306844	0.015765188	0.006408613	0.018072289	0.031658549	0.00794668	0.008587542	0.002178928	0.306075365
"Rowan County, KY"	0.570606593	0.013750731	0.03608348	0.051199532	0.037838892	0.030329627	0.005168715	0.001170275	0.253852155
"Russell County, KY"	0.671820449	0.002992519	0.014264339	0.017755611	0.025735661	0.002693267	0.008179551	0	0.256558603
"Scott County, KY"	0.735981753	0.019768105	0.038063106	0.038823418	0.048137236	0.032645885	0.010929481	0.003231325	0.072419692
"Shelby County, KY"	0.77169691	0.029856803	0.028929213	0.06081512	0.032581599	0.012928286	0.009913618	0.003362514	0.049915937
"Simpson County, KY"	0.761006289	0.015592243	0.075340671	0.039439203	0.025419287	0.005110063	0.003406709	0.001965409	0.072720126
"Spencer County, KY"	0.85898709	0.004397787	0.011207263	0.019151653	0.029507732	0.010072351	0.004397787	0.000993049	0.061285289
"Taylor County, KY"	0.705181818	0.038363636	0.044636364	0.047545455	0.032818182	0.009545455	0.000909091	0.001363636	0.119636364
"Todd County, KY"	0.752059925	0.001685393	0.002247191	0.017041199	0.026029963	0.007303371	0	0.000749064	0.192883895
"Trigg County, KY"	0.765822785	0.002531646	0.019113924	0.014936709	0.010379747	0.003670886	0.00164557	0.005443038	0.176455696
"Trimble County, KY"	0.68186398	0.009571788	0.005289673	0.012846348	0.015617128	0.007556675	0.004030227	0	0.263224181
"Union County, KY"	0.739576652	0.005131495	0.015554843	0.028704298	0.04025016	0.00400898	0.00400898	0.003367543	0.159397049
"Warren County, KY"	0.661168737	0.014958569	0.04414746	0.080953412	0.061763143	0.030251737	0.028519692	0.013718582	0.064518669
"Washington County, KY"	0.751265084	0.017321915	0.060724017	0.014207863	0.009147528	0.004281822	0	0	0.143051771
"Wayne County, KY"	0.620155749	0.007146129	0.022079707	0.030508475	0.012185066	0.007237746	0	0.001282639	0.299404489
"Webster County, KY"	0.743193277	0.006554622	0.001176471	0.015966387	0.028067227	0.002857143	0.011092437	0.000840336	0.190252101
"Whitley County, KY"	0.632823185	0.007619668	0.032627809	0.015369586	0.022012374	0.011136438	0.005144904	0	0.273266037
"Wolfe County, KY"	0.579471983	0.0078125	0.002155172	0.019935345	0.018049569	0.005657328	0.002155172	0	0.364762931
"Woodford County, KY"	0.82575482	0.028919607	0.018461259	0.04965442	0.036013096	0.012277192	0.009457985	0.001455075	0.018006548
"Acadia Parish, LA"	0.721449642	0.007968433	0.028770639	0.015285599	0.013868138	0.01179941	0.005861395	0.004290695	0.190706049
"Allen Parish, LA"	0.691388045	0.010739615	0.040628166	0.017021277	0.019047619	0.001114488	0.000303951	0.000607903	0.219148936
"Ascension Parish, LA"	0.722713086	0.010681788	0.007978373	0.018418392	0.012703855	0.014044573	0.004329861	0.002945184	0.206184887
"Assumption Parish, LA"	0.666572743	0.004790082	0.016436555	0.009110548	0.004320466	0.003287311	0	0.000751385	0.29473091
"Avoyelles Parish, LA"	0.724774158	0.00569395	0.029181495	0.010566658	0.021899808	0.003284971	0.005091705	0.003996715	0.195510539
"Beauregard Parish, LA"	0.64380101	0.004080839	0.024096386	0.020404197	0.017230211	0.001878482	0.002202358	0.002267133	0.284039383
"Bienville Parish, LA"	0.617948718	0.002820513	0.016153846	0.026923077	0.012692308	0.005128205	0.006538462	0.001923077	0.309871795
"Bossier Parish, LA"	0.646307255	0.024811336	0.017717212	0.045406012	0.058454133	0.027869772	0.009899198	0.021698608	0.147836473
"Caddo Parish, LA"	0.680100265	0.032807504	0.017138909	0.040327366	0.055783385	0.038538188	0.009158466	0.031443477	0.094702438
"Calcasieu Parish, LA"	0.6811697	0.011475053	0.037422632	0.023693755	0.037537039	0.025787408	0.009221229	0.014094981	0.159598202
"Caldwell Parish, LA"	0.62060844	0.000785083	0.024926398	0.004317959	0.000588813	0	0.000392542	0	0.348380765
"Cameron Parish, LA"	0.59621948	0.002362825	0	0.00603833	0	0	0	0.001050144	0.39432922
"Catahoula Parish, LA"	0.663244767	0.007850242	0.017914654	0.010869565	0	0.004025765	0.000805153	0.000402576	0.294887279
"Claiborne Parish, LA"	0.69109012	0.008169517	0.012381925	0.003191218	0.003446515	0	0.022338524	0.002297677	0.257084503
"Concordia Parish, LA"	0.683674541	0.001049869	0.015433071	0.005669291	0.05343832	0.001574803	0.000524934	0.00167979	0.236955381
"De Soto Parish, LA"	0.578486307	0.009075842	0.024228553	0.028174572	0.014600268	0.005208744	0.008681241	0.004577381	0.32696709
"East Baton Rouge Parish, LA"	0.632856124	0.024630644	0.023652288	0.062271348	0.05296135	0.074282235	0.047512737	0.049802507	0.032030766
"East Carroll Parish, LA"	0.67781457	0.004635762	0.108278146	0.021523179	0.019205298	0.005298013	0.015562914	0	0.147682119
"East Feliciana Parish, LA"	0.647885632	0.005406055	0.011172513	0.012734262	0.01213359	0.000840942	0.001922153	0.002883229	0.305021624
"Evangeline Parish, LA"	0.766657729	0.003217589	0.023394557	0.015953881	0.012870358	0.008111007	0.002949457	0.016557179	0.150288242
"Franklin Parish, LA"	0.68089276	0.001850844	0.02101252	0.015242243	0.015024496	0.001741971	0.00239521	0.002721829	0.259118127
"Grant Parish, LA"	0.686447125	0.006086295	0.004129986	0.005325508	0.004347354	0.000652103	0	0.000217368	0.292794261
"Iberia Parish, LA"	0.667083443	0.007831008	0.018458805	0.031982101	0.031751777	0.016254277	0.012700711	0.005001316	0.208936562
"Iberville Parish, LA"	0.720030292	0.018705036	0.013101098	0.021204089	0.008405907	0.007345702	0.002953427	0.000605831	0.207648618
"Jackson Parish, LA"	0.741514026	0.010887665	0.024337133	0.012809018	0.012296657	0.010375304	0.000512361	0.001921353	0.185346484
"Jefferson Parish, LA"	0.657690104	0.039357549	0.039399983	0.062558347	0.04186646	0.057349571	0.044131376	0.041426207	0.016220402
"Jefferson Davis Parish, LA"	0.755925035	0.008896667	0.02289798	0.012834537	0.007000656	0.00415664	0.001531394	0.002333552	0.18442354
"Lafayette Parish, LA"	0.649776019	0.026907856	0.019555654	0.046272674	0.042375605	0.051073703	0.035515558	0.021614672	0.106908258
"Lafourche Parish, LA"	0.716529766	0.012755292	0.020820408	0.030672258	0.012234161	0.011588952	0.005285753	0.006675435	0.183437973
"LaSalle Parish, LA"	0.684052758	0.00044964	0.037470024	0.016486811	0.004196643	0	0	0	0.257344125
"Lincoln Parish, LA"	0.569916211	0.008880638	0.09638252	0.04309869	0.051728463	0.014700717	0.022577894	0.005619387	0.187095479
"Livingston Parish, LA"	0.668402495	0.005008589	0.008805714	0.015405479	0.0091131	0.009764036	0.006039237	0.013145285	0.264316065
"Madison Parish, LA"	0.748396151	0.000601443	0.025461107	0.056335204	0.041098637	0.004009623	0.009823577	0	0.114274258
"Morehouse Parish, LA"	0.723871687	0.009949853	0.018387328	0.027779989	0.011541829	0.008596673	0.001989971	0.014646183	0.183236488
"Natchitoches Parish, LA"	0.581081081	0.047877956	0.017155828	0.021748311	0.030352618	0.033942145	0.034100507	0.018686655	0.215054899
"Orleans Parish, LA"	0.445528693	0.098986083	0.172585098	0.08412956	0.046573398	0.041850829	0.038756373	0.065808081	0.005781885
"Ouachita Parish, LA"	0.665414655	0.017483456	0.03429619	0.067847135	0.048083229	0.015754486	0.008287128	0.01357837	0.129255351
"Plaquemines Parish, LA"	0.525163463	0.063800277	0.045076283	0.032890826	0.017931444	0.014761244	0.004656231	0.005944125	0.289776105
"Pointe Coupee Parish, LA"	0.719179883	0.012441952	0.014457198	0.017523876	0.004118111	0.001226671	0.004906685	0	0.226145623
"Rapides Parish, LA"	0.677510215	0.015891507	0.042719291	0.038702947	0.036477441	0.024932626	0.007198122	0.011979484	0.144588368
"Red River Parish, LA"	0.634772182	0.004316547	0.041007194	0.016786571	0.015827338	0.003117506	0.002158273	0	0.282014388
"Richland Parish, LA"	0.693731075	0.003476506	0.042503084	0.023326231	0.010093081	0.00336436	0.008971627	0.000897163	0.213636873
"Sabine Parish, LA"	0.528272499	0.006230108	0.022685718	0.012121623	0.01225706	0.002505587	0.002437868	0.001015778	0.412473759
"St. Bernard Parish, LA"	0.727267356	0.050457903	0.094121123	0.02971935	0.028655835	0.006853767	0.003722304	0.00254062	0.056661743
"St. Charles Parish, LA"	0.760608135	0.01417677	0.024247165	0.051427454	0.02908682	0.010314822	0.005084083	0.004986312	0.10006844
"St. Helena Parish, LA"	0.551868802	0.002097635	0.002860412	0.015636918	0.001716247	0.003813883	0.002479024	0	0.419527079
"St. James Parish, LA"	0.733696269	0.013610071	0.037314279	0.038448452	0.001361007	0.003856187	0	0	0.171713735
"St. John the Baptist Parish, LA"	0.784544119	0.006157496	0.028697322	0.046830867	0.012484465	0.00497119	0	0.005818552	0.110495989
"St. Landry Parish, LA"	0.704509298	0.003318887	0.03864721	0.019117889	0.013302979	0.0062812	0.004470898	0.003373745	0.206977892
"St. Martin Parish, LA"	0.682881075	0.007721839	0.011779077	0.007503708	0.017319606	0.006892941	0.004231742	0.001701422	0.259968589
"St. Mary Parish, LA"	0.665613121	0.008926665	0.031948063	0.033357536	0.026609149	0.016486567	0.010421561	0.00585145	0.200785888
"St. Tammany Parish, LA"	0.780648626	0.021829718	0.021044047	0.018627363	0.018189774	0.025400046	0.01774224	0.020109198	0.076408986
"Tangipahoa Parish, LA"	0.628795919	0.011618165	0.063415815	0.043046789	0.020257313	0.005641513	0.006069746	0.0022715	0.218883241
"Tensas Parish, LA"	0.807126031	0.012661955	0.007067138	0.007656066	0.008244994	0.00147232	0.002650177	0	0.153121319
"Terrebonne Parish, LA"	0.676657483	0.012753288	0.028728226	0.030883399	0.026461962	0.030172414	0.014219694	0.015419481	0.164704053
"Union Parish, LA"	0.593221801	0.002673336	0.010779579	0.014142808	0.019403242	0.003966885	0.004829251	0.002500862	0.348482235
"Vermilion Parish, LA"	0.697229853	0.005723443	0.019955739	0.014690171	0.008127289	0.011065324	0.008089133	0.001411783	0.233707265
"Vernon Parish, LA"	0.504654648	0.06289451	0.06670905	0.103764588	0.035965669	0.011125744	0.004677353	0.001407747	0.20880069
"Washington Parish, LA"	0.685951183	0.005170486	0.013461897	0.010527296	0.003679896	0.001211105	0.01411403	0.005869201	0.260014906
"Webster Parish, LA"	0.701235703	0.018127042	0.010161356	0.015625	0.023590686	0.004595588	0.011948529	0.014450572	0.200265523
"West Baton Rouge Parish, LA"	0.714079631	0.0090402	0.011636853	0.026639738	0.009809579	0.01519523	0.012694749	0	0.20090402
"West Carroll Parish, LA"	0.738572262	0.004473838	0.004084808	0.009336705	0.001167088	0	0	0.001945147	0.240420152
"West Feliciana Parish, LA"	0.686369569	0.007831438	0.018086892	0.037106097	0.014357636	0.007831438	0.008950214	0.002796942	0.216669774
"Winn Parish, LA"	0.688504326	0.003845626	0.016069221	0.021975003	0.004395001	0.001785469	0.00109875	0.003845626	0.258480978
"Androscoggin County, ME"	0.589467107	0.014571912	0.084690422	0.075983554	0.072678168	0.027813609	0.024084973	0.024508223	0.086202032
