Dependency=Location	Dependency=Geometry Building Type	Option=East	Option=West	Option=Northeast	Option=Southwest	Option=North	Option=South	Option=Northwest	Option=Southeast
AR_Fort.Smith.Rgnl.AP.723440	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AR_Little.Rock-Adams.Field.723403	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Flagstaff-Pulliam.AP.723755	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Phoenix-Sky.Harbor.Intl.AP.722780	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Prescott-Love.Field.723723	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
AZ_Tucson.Intl.AP.722740	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CA_Arcata.AP.725945	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CA_Bakersfield-Meadows.Field.723840	Multi-Family with 5+ Units	0.179236711	0.179236711	0.058155384	0.058155384	0.21399364	0.21399364	0.048614266	0.048614266
CA_Barstow.Daggett.AP.723815	Multi-Family with 5+ Units	0.244139968	0.244139968	0.016654828	0.016654828	0.221727915	0.221727915	0.017477289	0.017477289
CA_Fresno.Air.Terminal.723890	Multi-Family with 5+ Units	0.144983687	0.144983687	0.124252311	0.124252311	0.136691137	0.136691137	0.094072866	0.094072866
CA_Long.Beach-Daugherty.Field.722970	Multi-Family with 5+ Units	0.182501627	0.182501627	0.057381775	0.057381775	0.205566229	0.205566229	0.05455037	0.05455037
CA_Los.Angeles.Intl.AP.722950	Multi-Family with 5+ Units	0.180801125	0.180801125	0.066514922	0.066514922	0.185254949	0.185254949	0.067429006	0.067429006
CA_Sacramento.Exec.AP.724830	Multi-Family with 5+ Units	0.149105368	0.149105368	0.099182682	0.099182682	0.146785951	0.146785951	0.104926	0.104926
CA_San.Diego-Lindbergh.Field.722900	Multi-Family with 5+ Units	0.186346864	0.186346864	0.053505535	0.053505535	0.201107011	0.201107011	0.059040591	0.059040591
CA_San.Francisco.Intl.AP.724940	Multi-Family with 5+ Units	0.136894932	0.136894932	0.058101659	0.058101659	0.253670177	0.253670177	0.051333233	0.051333233
CA_Santa.Maria.Public.AP.723940	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Alamosa.Muni.AP.724620	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Boulder-Broomfield-Jefferson.County.AP.724699	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Colorado.Springs-Peterson.Field.724660	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Eagle.County.Rgnl.AP.724675	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Grand.Junction-Walker.Field.724760	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CO_Pueblo.Mem.AP.724640	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
CT_Bridgeport-Sikorsky.Mem.AP.725040	Multi-Family with 5+ Units	0.171517857	0.171517857	0.086428572	0.086428572	0.15125	0.15125	0.090803572	0.090803572
CT_Hartford-Bradley.Intl.AP.725080	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
DE_Wilmington-New.Castle.County.AP.724089	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Daytona.Beach.Intl.AP.722056	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Jacksonville.Intl.AP.722060	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Key.West.Intl.AP.722010	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_Miami.Intl.AP.722020	Multi-Family with 5+ Units	0.166147007	0.166147007	0.085998292	0.085998292	0.166892522	0.166892522	0.080962181	0.080962181
FL_Orlando.Intl.AP.722050	Multi-Family with 5+ Units	0.224562267	0.224562267	0.02411926	0.02411926	0.22217646	0.22217646	0.029142014	0.029142014
FL_Tallahassee.Rgnl.AP.722140	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
FL_West.Palm.Beach.Intl.AP.722030	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Athens-Ben.Epps.AP.723110	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Augusta-Bush-Field.722180	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Columbus.Metro.AP.722255	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Macon-Middle.Georgia.Rgnl.AP.722170	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
GA_Savannah.Intl.AP.722070	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Des.Moines.Intl.AP.725460	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Mason.City.Muni.AP.725485	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Sioux.City-Sioux.Gateway.AP.725570	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IA_Waterloo.Muni.AP.725480	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ID_Boise.Air.Terminal.726810	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ID_Pocatello.Muni.AP.725780	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Chicago-OHare.Intl.AP.725300	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Moline-Quad.City.Intl.AP.725440	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Peoria-Greater.Peoria.AP.725320	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Rockford-Greater.Rockford.AP.725430	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IL_Springfield-Capital.AP.724390	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_Evansville.Rgnl.AP.724320	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_Fort.Wayne.Intl.AP.725330	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_Indianapolis.Intl.AP.724380	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
IN_South.Bend-Michiana.Rgnl.AP.725350	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KS_Dodge.City.Rgnl.AP.724510	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KS_Goodland-Renner.Field.724650	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KS_Topeka-Phillip.Billard.Muni.AP.724560	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KS_Wichita-Mid.Continent.AP.724500	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KY_Cincinnati-Northern.Kentucky.AP.724210	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KY_Lexington-Bluegrass.AP.724220	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
KY_Louisville-Standiford.Field.724230	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_Baton.Rouge-Ryan.AP.722317	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_Lake.Charles.Rgnl.AP.722400	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_New.Orleans.Intl.AP.722310	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
LA_Shreveport.Rgnl.AP.722480	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MA_Boston-Logan.Intl.AP.725090	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MA_Worcester.Rgnl.AP.725095	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MD_Baltimore-Washington.Intl.AP.724060	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ME_Caribou.Muni.AP.727120	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ME_Portland.Intl.Jetport.726060	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Alpena.County.Rgnl.AP.726390	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Detroit.Metro.AP.725370	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Flint-Bishop.Intl.AP.726370	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Grand.Rapids-Kent.County.Intl.AP.726350	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Houghton-Lake.Roscommon.County.AP.726380	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Lansing-Capital.City.AP.725390	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Muskegon.County.AP.726360	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Sault.Ste.Marie-Sanderson.Field.727340	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MI_Traverse.City-Cherry.Capital.AP.726387	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_Duluth.Intl.AP.727450	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_International.Falls.Intl.AP.727470	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_Minneapolis-St.Paul.Intl.AP.726580	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_Rochester.Intl.AP.726440	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MN_St.Cloud.Muni.AP.726550	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MO_Columbia.Rgnl.AP.724450	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MO_Kansas.City.Intl.AP.724460	Multi-Family with 5+ Units	0.138376384	0.138376384	0.051199262	0.051199262	0.260147602	0.260147602	0.050276753	0.050276753
MO_Springfield.Rgnl.AP.724400	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MO_St.Louis-Lambert.Intl.AP.724340	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MS_Jackson.Intl.AP.722350	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MS_Meridian-Key.Field.722340	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Billings-Logan.Intl.AP.726770	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Cut.Bank.Muni.AP.727796	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Glasgow.Intl.AP.727680	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Great.Falls.Intl.AP.727750	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Helena.Rgnl.AP.727720	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Kalispell-Glacier.Park.Intl.AP.727790	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Lewistown.Muni.AP.726776	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Miles.City.Muni.AP.742300	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
MT_Missoula.Intl.AP.727730	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Asheville.Rgnl.AP.723150	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Cape.Hatteras.723040	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Charlotte-Douglas.Intl.AP.723140	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Raleigh-Durham.Intl.AP.723060	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NC_Wilmington.Intl.AP.723013	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ND_Bismarck.Muni.AP.727640	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ND_Fargo-Hector.Intl.AP.727530	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
ND_Minot.Intl.AP.727676	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Norfolk-Karl.Stefan.Mem.AP.725560	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_North.Platte.Rgnl.AP.725620	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Omaha-Eppley.Airfield.725500	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NE_Scottsbluff-W.B.Heilig.Field.725660	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NH_Concord.Muni.AP.726050	Multi-Family with 5+ Units	0.371527778	0.371527778	0.083333334	0.083333334	0.013888889	0.013888889	0.03125	0.03125
NJ_Atlantic.City.Intl.AP.724070	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NJ_Newark.Intl.AP.725020	Multi-Family with 5+ Units	0.110020822	0.110020822	0.11689636	0.11689636	0.115430882	0.115430882	0.157651937	0.157651937
NM_Albuquerque.Intl.AP.723650	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NM_Tucumcari.AP.723676	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Elko.Muni.AP.725825	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Ely-Yelland.Field.724860	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Las.Vegas-McCarran.Intl.AP.723860	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Reno-Tahoe.Intl.AP.724880	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Tonopah.AP.724855	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NV_Winnemucca.Muni.AP.725830	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Albany.County.AP.725180	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Binghamton-Edwin.A.Link.Field.725150	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Massena.AP.726223	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_New.York-J.F.Kennedy.Intl.AP.744860	Multi-Family with 5+ Units	0.125218317	0.125218317	0.072444012	0.072444012	0.206097105	0.206097105	0.096240567	0.096240567
NY_Rochester-Greater.Rochester.Intl.AP.725290	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
NY_Syracuse-Hancock.Intl.AP.725190	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Akron.Canton.Rgnl.AP.725210	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Cleveland-Hopkins.Intl.AP.725240	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Columbus-Port.Columbus.Intl.AP.724280	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Dayton.Intl.AP.724290	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Mansfield-Lahm.Muni.AP.725246	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Toledo.Express.AP.725360	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OH_Youngstown.Rgnl.AP.725250	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OK_Oklahoma.City-Will.Rogers.World.AP.723530	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OK_Tulsa.Intl.AP.723560	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Astoria.Rgnl.AP.727910	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Burns.Muni.AP.726830	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Eugene-Mahlon.Sweet.AP.726930	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Medford-Rogue.Valley.Intl.AP.725970	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_North.Bend.Muni.AP.726917	Multi-Family with 5+ Units	0.078321679	0.078321679	0.163636364	0.163636364	0.081118881	0.081118881	0.176923077	0.176923077
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Portland.Intl.AP.726980	Multi-Family with 5+ Units	0.205324988	0.205324988	0.032032276	0.032032276	0.230468761	0.230468761	0.032173976	0.032173976
OR_Redmond-Roberts.Field.726835	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
OR_Salem-McNary.Field.726940	Multi-Family with 5+ Units	0.192156863	0.192156863	0.059681373	0.059681373	0.18247549	0.18247549	0.065686275	0.065686275
PA_Allentown-Lehigh.Valley.Intl.AP.725170	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Bradford.Rgnl.AP.725266	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Erie.Intl.AP.725260	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Harrisburg-Capital.City.AP.725118	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Philadelphia.Intl.AP.724080	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Pittsburgh.Intl.AP.725200	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Wilkes-Barre-Scranton.Intl.AP.725130	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
PA_Williamsport.Rgnl.AP.725140	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
RI_Providence-T.F.Green.State.AP.725070	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Charleston.Intl.AP.722080	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Columbia.Metro.AP.723100	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SC_Greer.Greenville-Spartanburg.AP.723120	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Huron.Rgnl.AP.726540	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Pierre.Muni.AP.726686	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Rapid.City.Rgnl.AP.726620	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
SD_Sioux.Falls-Foss.Field.726510	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Bristol-TriCities.Rgnl.AP.723183	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Chattanooga-Lovell.Field.AP.723240	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Knoxville-McGhee.Tyson.AP.723260	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
