Dependency=County	Dependency=Geometry Building Type RECS	Dependency=Vacancy Status	Option=No	Option=Yes	source_count	source_weight	fallback_count	fallback_weight
FL, Gilchrist County	Single-Family Detached	Occupied	0.992233	0.00776654	56.2375	7241	56.2375	7241
FL, Gilchrist County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Glades County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Glades County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Glades County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Glades County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Glades County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Glades County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Glades County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Glades County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Glades County	Single-Family Detached	Occupied	0.993921	0.00607913	41.5812	6840	41.5812	6840
FL, Glades County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Gulf County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Gulf County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Gulf County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Gulf County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Gulf County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Gulf County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Gulf County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Gulf County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Gulf County	Single-Family Detached	Occupied	0.994992	0.00500819	46.1305	9211	46.1305	9211
FL, Gulf County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Hamilton County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Hamilton County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Hamilton County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Hamilton County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Hamilton County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Hamilton County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Hamilton County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Hamilton County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Hamilton County	Single-Family Detached	Occupied	0.992188	0.00781221	44.5374	5701	44.5374	5701
FL, Hamilton County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Hardee County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Hardee County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Hardee County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Hardee County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Hardee County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Hardee County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Hardee County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Hardee County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Hardee County	Single-Family Detached	Occupied	0.991544	0.00845647	81.3766	9623	81.3766	9623
FL, Hardee County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Hendry County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Hendry County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Hendry County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Hendry County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Hendry County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Hendry County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Hendry County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Hendry County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Hendry County	Single-Family Detached	Occupied	0.991159	0.00884075	127.21	14389	127.21	14389
FL, Hendry County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Hernando County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Hernando County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Hernando County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Hernando County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Hernando County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Hernando County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Hernando County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Hernando County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Hernando County	Single-Family Detached	Occupied	0.99305	0.00694996	589.135	84768	589.135	84768
FL, Hernando County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Highlands County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Highlands County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Highlands County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Highlands County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Highlands County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Highlands County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Highlands County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Highlands County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Highlands County	Single-Family Detached	Occupied	0.994168	0.00583176	320.554	54967	320.554	54967
FL, Highlands County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Hillsborough County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Hillsborough County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Hillsborough County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Hillsborough County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Hillsborough County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Hillsborough County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Hillsborough County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Hillsborough County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Hillsborough County	Single-Family Detached	Occupied	0.99204	0.00796038	4416.12	554762	4416.12	554762
FL, Hillsborough County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Holmes County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Holmes County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Holmes County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Holmes County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Holmes County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Holmes County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Holmes County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Holmes County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Holmes County	Single-Family Detached	Occupied	0.992648	0.00735182	0	8571	67289.9	9.15282e+06
FL, Holmes County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Indian River County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Indian River County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Indian River County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Indian River County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Indian River County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Indian River County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Indian River County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Indian River County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Indian River County	Single-Family Detached	Occupied	0.993781	0.00621942	481.992	77498	481.992	77498
FL, Indian River County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Jackson County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Jackson County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Jackson County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Jackson County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Jackson County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Jackson County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Jackson County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Jackson County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Jackson County	Single-Family Detached	Occupied	0.992979	0.00702106	146.179	20820	146.179	20820
FL, Jackson County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Jefferson County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Jefferson County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Jefferson County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Jefferson County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Jefferson County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Jefferson County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Jefferson County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Jefferson County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Jefferson County	Single-Family Detached	Occupied	0.993145	0.00685483	45.2351	6599	45.2351	6599
FL, Jefferson County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Lafayette County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Lafayette County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Lafayette County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Lafayette County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Lafayette County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Lafayette County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Lafayette County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Lafayette County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Lafayette County	Single-Family Detached	Occupied	0.991881	0.00811889	25.7775	3175	25.7775	3175
FL, Lafayette County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Lake County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Lake County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Lake County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Lake County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Lake County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Lake County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Lake County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Lake County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Lake County	Single-Family Detached	Occupied	0.992453	0.00754731	1112.26	147372	1112.26	147372
FL, Lake County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Lee County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Lee County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Lee County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Lee County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Lee County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Lee County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Lee County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Lee County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Lee County	Single-Family Detached	Occupied	0.993754	0.00624635	2355.38	377081	2355.38	377081
FL, Lee County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Leon County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Leon County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Leon County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Leon County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Leon County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Leon County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Leon County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Leon County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Leon County	Single-Family Detached	Occupied	0.992741	0.00725875	919.379	126658	919.379	126658
FL, Leon County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Levy County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Levy County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Levy County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Levy County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Levy County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Levy County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Levy County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Levy County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Levy County	Single-Family Detached	Occupied	0.993541	0.00645889	128.28	19861	128.28	19861
FL, Levy County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Liberty County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Liberty County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Liberty County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Liberty County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Liberty County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Liberty County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Liberty County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Liberty County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Liberty County	Single-Family Detached	Occupied	0.992421	0.00757949	26.1871	3455	26.1871	3455
FL, Liberty County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Madison County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Madison County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Madison County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Madison County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Madison County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Madison County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Madison County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Madison County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Madison County	Single-Family Detached	Occupied	0.99334	0.0066604	56.1872	8436	56.1872	8436
FL, Madison County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Manatee County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Manatee County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Manatee County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Manatee County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Manatee County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Manatee County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Manatee County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Manatee County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Manatee County	Single-Family Detached	Occupied	0.99322	0.00678012	1216.12	179365	1216.12	179365
FL, Manatee County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Marion County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Marion County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Marion County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Marion County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Marion County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Marion County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Marion County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Marion County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Marion County	Single-Family Detached	Occupied	0.993092	0.00690798	1131.43	163786	1131.43	163786
FL, Marion County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Martin County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Martin County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Martin County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Martin County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Martin County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Martin County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Martin County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Martin County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Martin County	Single-Family Detached	Occupied	0.9938	0.00619981	489.518	78957	489.518	78957
FL, Martin County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Miami-Dade County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Miami-Dade County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Miami-Dade County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Miami-Dade County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Miami-Dade County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Miami-Dade County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Miami-Dade County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Miami-Dade County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Miami-Dade County	Single-Family Detached	Occupied	0.991879	0.00812089	8160.15	1.00484e+06	8160.15	1.00484e+06
FL, Miami-Dade County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Monroe County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Monroe County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Monroe County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Monroe County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Monroe County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Monroe County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Monroe County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Monroe County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Monroe County	Single-Family Detached	Occupied	0.995449	0.00455097	241.097	52977	241.097	52977
FL, Monroe County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Nassau County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Nassau County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Nassau County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Nassau County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Nassau County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Nassau County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Nassau County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Nassau County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Nassau County	Single-Family Detached	Occupied	0.992546	0.00745417	269.483	36152	269.483	36152
FL, Nassau County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Okaloosa County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Okaloosa County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Okaloosa County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Okaloosa County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Okaloosa County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Okaloosa County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Okaloosa County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Okaloosa County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Okaloosa County	Single-Family Detached	Occupied	0.993265	0.00673483	638.805	94851	638.805	94851
FL, Okaloosa County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Okeechobee County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Okeechobee County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Okeechobee County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Okeechobee County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Okeechobee County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Okeechobee County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Okeechobee County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Okeechobee County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Okeechobee County	Single-Family Detached	Occupied	0.993057	0.00694255	126.59	18234	126.59	18234
FL, Okeechobee County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Orange County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Orange County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Orange County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Orange County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Orange County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Orange County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Orange County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Orange County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Orange County	Single-Family Detached	Occupied	0.989453	0.0105474	5364	508562	5364	508562
FL, Orange County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Osceola County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Osceola County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Osceola County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Osceola County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Osceola County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Osceola County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Osceola County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Osceola County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Osceola County	Single-Family Detached	Occupied	0.986863	0.0131372	1774.64	135085	1774.64	135085
FL, Osceola County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Palm Beach County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Palm Beach County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Palm Beach County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Palm Beach County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Palm Beach County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Palm Beach County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Palm Beach County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Palm Beach County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Palm Beach County	Single-Family Detached	Occupied	0.993296	0.00670369	4524.82	674975	4524.82	674975
FL, Palm Beach County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Pasco County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Pasco County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Pasco County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Pasco County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Pasco County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
FL, Pasco County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	67
FL, Pasco County	Single-Family Attached	Occupied	1	0	0	1	0	67
FL, Pasco County	Single-Family Attached	Vacant	1	0	0	1	0	67
FL, Pasco County	Single-Family Detached	Occupied	0.992906	0.00709377	1652.69	232977	1652.69	232977
FL, Pasco County	Single-Family Detached	Vacant	1	0	0	1	0	67
FL, Pinellas County	Mobile Home	Occupied	1	0	0	1	0	67
FL, Pinellas County	Mobile Home	Vacant	1	0	0	1	0	67
FL, Pinellas County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	67
FL, Pinellas County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	67
FL, Pinellas County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	67
