Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=Vintage ACS	Option=Central AC	Option=Heat Pump	Option=None	Option=Room AC	sample_count	sample_weight
3B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	<1940	0.100793	0.000000	0.641262	0.257945	22.000000	41100.738281
3B	Multi-Family with 2 - 4 Units	None	<1940	0.100793	0.000000	0.641262	0.257945	22.000000	41100.738281
3B	Multi-Family with 5+ Units	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3B	Multi-Family with 5+ Units	Ducted Heating	<1940	0.768676	0.000000	0.231324	0.000000	4.000000	15924.143555
3B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3B	Multi-Family with 5+ Units	Non-Ducted Heating	<1940	0.100793	0.000000	0.641262	0.257945	22.000000	41100.738281
3B	Multi-Family with 5+ Units	None	<1940	0.100793	0.000000	0.641262	0.257945	22.000000	41100.738281
3B	Single-Family Attached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	1.000000	3161.418701
3B	Single-Family Attached	Ducted Heating	<1940	0.643757	0.000000	0.200774	0.155469	36.000000	131882.140625
3B	Single-Family Attached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3B	Single-Family Attached	Non-Ducted Heating	<1940	0.022289	0.000000	0.697324	0.280387	34.000000	64375.113281
3B	Single-Family Attached	None	<1940	0.022289	0.000000	0.697324	0.280387	34.000000	64375.113281
3B	Single-Family Detached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	1.000000	3161.418701
3B	Single-Family Detached	Ducted Heating	<1940	0.643757	0.000000	0.200774	0.155469	36.000000	131882.140625
3B	Single-Family Detached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3B	Single-Family Detached	Non-Ducted Heating	<1940	0.022289	0.000000	0.697324	0.280387	34.000000	64375.113281
3B	Single-Family Detached	None	<1940	0.022289	0.000000	0.697324	0.280387	34.000000	64375.113281
3C	Mobile Home	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Mobile Home	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Non-Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Mobile Home	None	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heating	1940-59	0.000000	0.000000	1.000000	0.000000	7.000000	29181.425781
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1940-59	0.000000	0.000000	0.615464	0.384536	13.000000	31638.712891
3C	Multi-Family with 2 - 4 Units	None	1940-59	0.000000	0.000000	0.615464	0.384536	13.000000	31638.712891
3C	Multi-Family with 5+ Units	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Ducted Heating	1940-59	0.000000	0.000000	1.000000	0.000000	7.000000	29181.425781
3C	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Non-Ducted Heating	1940-59	0.000000	0.000000	0.615464	0.384536	13.000000	31638.712891
3C	Multi-Family with 5+ Units	None	1940-59	0.000000	0.000000	0.615464	0.384536	13.000000	31638.712891
3C	Single-Family Attached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Ducted Heating	1940-59	0.212086	0.000000	0.684829	0.103085	32.000000	122925.835938
3C	Single-Family Attached	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Non-Ducted Heating	1940-59	0.000000	0.000000	0.813196	0.186804	15.000000	30862.328125
3C	Single-Family Attached	None	1940-59	0.000000	0.000000	0.813196	0.186804	15.000000	30862.328125
3C	Single-Family Detached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Ducted Heating	1940-59	0.212086	0.000000	0.684829	0.103085	32.000000	122925.835938
3C	Single-Family Detached	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Non-Ducted Heating	1940-59	0.000000	0.000000	0.813196	0.186804	15.000000	30862.328125
3C	Single-Family Detached	None	1940-59	0.000000	0.000000	0.813196	0.186804	15.000000	30862.328125
3C	Mobile Home	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Ducted Heating	1960-79	0.000000	0.000000	1.000000	0.000000	2.000000	20268.330078
3C	Mobile Home	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Non-Ducted Heating	1960-79	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Mobile Home	None	1960-79	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heating	1960-79	0.116629	0.000000	0.799004	0.084367	10.000000	42315.226562
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1960-79	0.000000	0.000000	0.840568	0.159432	37.000000	81025.335938
3C	Multi-Family with 2 - 4 Units	None	1960-79	0.000000	0.000000	0.840568	0.159432	37.000000	81025.335938
3C	Multi-Family with 5+ Units	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Ducted Heating	1960-79	0.116629	0.000000	0.799004	0.084367	10.000000	42315.226562
3C	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Non-Ducted Heating	1960-79	0.000000	0.000000	0.840568	0.159432	37.000000	81025.335938
3C	Multi-Family with 5+ Units	None	1960-79	0.000000	0.000000	0.840568	0.159432	37.000000	81025.335938
3C	Single-Family Attached	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Ducted Heating	1960-79	0.317910	0.000000	0.589026	0.093064	63.000000	240246.515625
3C	Single-Family Attached	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Non-Ducted Heating	1960-79	0.043025	0.000000	0.920623	0.036352	22.000000	40648.136719
3C	Single-Family Attached	None	1960-79	0.043025	0.000000	0.920623	0.036352	22.000000	40648.136719
3C	Single-Family Detached	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Ducted Heating	1960-79	0.317910	0.000000	0.589026	0.093064	63.000000	240246.515625
3C	Single-Family Detached	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Non-Ducted Heating	1960-79	0.043025	0.000000	0.920623	0.036352	22.000000	40648.136719
3C	Single-Family Detached	None	1960-79	0.043025	0.000000	0.920623	0.036352	22.000000	40648.136719
3C	Mobile Home	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Ducted Heating	1980-99	0.000000	0.000000	1.000000	0.000000	2.000000	18692.470703
3C	Mobile Home	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Non-Ducted Heating	1980-99	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Mobile Home	None	1980-99	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heating	1980-99	0.487566	0.000000	0.456986	0.055448	15.000000	69138.875000
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1980-99	0.000000	0.000000	0.893746	0.106254	18.000000	37873.996094
3C	Multi-Family with 2 - 4 Units	None	1980-99	0.000000	0.000000	0.893746	0.106254	18.000000	37873.996094
3C	Multi-Family with 5+ Units	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Ducted Heating	1980-99	0.487566	0.000000	0.456986	0.055448	15.000000	69138.875000
3C	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Non-Ducted Heating	1980-99	0.000000	0.000000	0.893746	0.106254	18.000000	37873.996094
3C	Multi-Family with 5+ Units	None	1980-99	0.000000	0.000000	0.893746	0.106254	18.000000	37873.996094
3C	Single-Family Attached	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Ducted Heating	1980-99	0.210663	0.000000	0.699315	0.090022	46.000000	174973.781250
3C	Single-Family Attached	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Non-Ducted Heating	1980-99	0.106181	0.000000	0.893819	0.000000	9.000000	15933.662109
3C	Single-Family Attached	None	1980-99	0.106181	0.000000	0.893819	0.000000	9.000000	15933.662109
3C	Single-Family Detached	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Ducted Heating	1980-99	0.210663	0.000000	0.699315	0.090022	46.000000	174973.781250
3C	Single-Family Detached	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Non-Ducted Heating	1980-99	0.106181	0.000000	0.893819	0.000000	9.000000	15933.662109
3C	Single-Family Detached	None	1980-99	0.106181	0.000000	0.893819	0.000000	9.000000	15933.662109
3C	Mobile Home	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Ducted Heating	2000-09	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Mobile Home	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Non-Ducted Heating	2000-09	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Mobile Home	None	2000-09	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heating	2000-09	0.000000	0.000000	0.559602	0.440398	2.000000	5621.930176
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2000-09	0.000000	0.000000	1.000000	0.000000	2.000000	2163.513672
3C	Multi-Family with 2 - 4 Units	None	2000-09	0.000000	0.000000	1.000000	0.000000	2.000000	2163.513672
3C	Multi-Family with 5+ Units	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Ducted Heating	2000-09	0.000000	0.000000	0.559602	0.440398	2.000000	5621.930176
3C	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Non-Ducted Heating	2000-09	0.000000	0.000000	1.000000	0.000000	2.000000	2163.513672
3C	Multi-Family with 5+ Units	None	2000-09	0.000000	0.000000	1.000000	0.000000	2.000000	2163.513672
3C	Single-Family Attached	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Ducted Heating	2000-09	0.522237	0.000000	0.477763	0.000000	23.000000	42509.925781
3C	Single-Family Attached	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Non-Ducted Heating	2000-09	0.000000	0.000000	1.000000	0.000000	2.000000	2037.863770
3C	Single-Family Attached	None	2000-09	0.000000	0.000000	1.000000	0.000000	2.000000	2037.863770
3C	Single-Family Detached	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Ducted Heating	2000-09	0.522237	0.000000	0.477763	0.000000	23.000000	42509.925781
3C	Single-Family Detached	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Non-Ducted Heating	2000-09	0.000000	0.000000	1.000000	0.000000	2.000000	2037.863770
3C	Single-Family Detached	None	2000-09	0.000000	0.000000	1.000000	0.000000	2.000000	2037.863770
3C	Mobile Home	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Ducted Heating	2010s	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Mobile Home	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Non-Ducted Heating	2010s	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Mobile Home	None	2010s	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heating	2010s	0.000000	0.000000	0.559602	0.440398	2.000000	5621.930176
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2010s	0.000000	0.000000	1.000000	0.000000	2.000000	2163.513672
3C	Multi-Family with 2 - 4 Units	None	2010s	0.000000	0.000000	1.000000	0.000000	2.000000	2163.513672
3C	Multi-Family with 5+ Units	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Ducted Heating	2010s	0.000000	0.000000	0.559602	0.440398	2.000000	5621.930176
3C	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Non-Ducted Heating	2010s	0.000000	0.000000	1.000000	0.000000	2.000000	2163.513672
3C	Multi-Family with 5+ Units	None	2010s	0.000000	0.000000	1.000000	0.000000	2.000000	2163.513672
3C	Single-Family Attached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Ducted Heating	2010s	0.522237	0.000000	0.477763	0.000000	23.000000	42509.925781
3C	Single-Family Attached	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Non-Ducted Heating	2010s	0.000000	0.000000	1.000000	0.000000	2.000000	2037.863770
3C	Single-Family Attached	None	2010s	0.000000	0.000000	1.000000	0.000000	2.000000	2037.863770
3C	Single-Family Detached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Ducted Heating	2010s	0.522237	0.000000	0.477763	0.000000	23.000000	42509.925781
3C	Single-Family Detached	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Non-Ducted Heating	2010s	0.000000	0.000000	1.000000	0.000000	2.000000	2037.863770
3C	Single-Family Detached	None	2010s	0.000000	0.000000	1.000000	0.000000	2.000000	2037.863770
3C	Mobile Home	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Mobile Home	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Mobile Home	Non-Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Mobile Home	None	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Ducted Heating	<1940	0.000000	0.000000	1.000000	0.000000	3.000000	11724.405273
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 2 - 4 Units	Non-Ducted Heating	<1940	0.000000	0.000000	1.000000	0.000000	10.000000	23854.609375
3C	Multi-Family with 2 - 4 Units	None	<1940	0.000000	0.000000	1.000000	0.000000	10.000000	23854.609375
3C	Multi-Family with 5+ Units	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Ducted Heating	<1940	0.000000	0.000000	1.000000	0.000000	3.000000	11724.405273
3C	Multi-Family with 5+ Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Multi-Family with 5+ Units	Non-Ducted Heating	<1940	0.000000	0.000000	1.000000	0.000000	10.000000	23854.609375
3C	Multi-Family with 5+ Units	None	<1940	0.000000	0.000000	1.000000	0.000000	10.000000	23854.609375
3C	Single-Family Attached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Ducted Heating	<1940	0.100426	0.000000	0.825527	0.074047	27.000000	101400.351562
3C	Single-Family Attached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Attached	Non-Ducted Heating	<1940	0.000000	0.000000	0.888608	0.111392	8.000000	18503.292969
3C	Single-Family Attached	None	<1940	0.000000	0.000000	0.888608	0.111392	8.000000	18503.292969
3C	Single-Family Detached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Ducted Heating	<1940	0.100426	0.000000	0.825527	0.074047	27.000000	101400.351562
3C	Single-Family Detached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3C	Single-Family Detached	Non-Ducted Heating	<1940	0.000000	0.000000	0.888608	0.111392	8.000000	18503.292969
3C	Single-Family Detached	None	<1940	0.000000	0.000000	0.888608	0.111392	8.000000	18503.292969
4A	Mobile Home	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
4A	Mobile Home	Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
4A	Mobile Home	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
4A	Mobile Home	Non-Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
4A	Mobile Home	None	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
4A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	3.000000	14577.870117
4A	Multi-Family with 2 - 4 Units	Ducted Heating	1940-59	0.469225	0.000000	0.133423	0.397352	34.000000	137535.796875
4A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
4A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1940-59	0.041793	0.000000	0.211082	0.747125	95.000000	241426.625000
4A	Multi-Family with 2 - 4 Units	None	1940-59	0.041793	0.000000	0.211082	0.747125	95.000000	241426.625000
4A	Multi-Family with 5+ Units	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	3.000000	14577.870117
4A	Multi-Family with 5+ Units	Ducted Heating	1940-59	0.469225	0.000000	0.133423	0.397352	34.000000	137535.796875
4A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
4A	Multi-Family with 5+ Units	Non-Ducted Heating	1940-59	0.041793	0.000000	0.211082	0.747125	95.000000	241426.625000
4A	Multi-Family with 5+ Units	None	1940-59	0.041793	0.000000	0.211082	0.747125	95.000000	241426.625000
4A	Single-Family Attached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	23.000000	110508.171875
4A	Single-Family Attached	Ducted Heating	1940-59	0.716264	0.000000	0.057992	0.225744	231.000000	937771.625000
4A	Single-Family Attached	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
4A	Single-Family Attached	Non-Ducted Heating	1940-59	0.281414	0.000000	0.197097	0.521490	110.000000	272566.875000
4A	Single-Family Attached	None	1940-59	0.281414	0.000000	0.197097	0.521490	110.000000	272566.875000
4A	Single-Family Detached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	23.000000	110508.171875
4A	Single-Family Detached	Ducted Heating	1940-59	0.716264	0.000000	0.057992	0.225744	231.000000	937771.625000
