utility,eiaid,name,label
Cass County Electric Coop Inc,24949,"Rate 520 (Apartment, General house-Single Phase)",539f71f9ec4f024411ecebdf
"City of Bandon, Oregon (Utility Company)",1176,Residential- Inside City,539f71f9ec4f024411ecebe3
"Broad River Electric Coop, Inc (North Carolina)",2212,Rate Code 80 Three-Phase,539f71f9ec4f024411ecec13
"Town of Belhaven, North Carolina (Utility Company)",1494,RESIDENTIAL - Single Phase,539f71f9ec4f024411ecec15
"City of Elizabeth City, North Carolina (Utility Company)",5760,RESIDENTIAL SERVICE - RS1,539f71faec4f024411ecec25
"City of Peabody, Massachusetts (Utility Company)",14605,Residential Service,539f71faec4f024411ecec35
Meade County Rural E C C,12243,Schedule 1 - Residential,539f71faec4f024411ecec5d
"City of College Park, Georgia (Utility Company)",3939,RESIDENTIAL,539f71faec4f024411ecec61
"Town of Enfield, North Carolina (Utility Company)",5896,Schedule 101 - Residential,56171adb5457a3170a35c494
"San Isabel Electric Assn, Inc",16616,Residential - TOU,539f71faec4f024411ecec7d
"Coleman County Elec Coop, Inc",3938,Residential,539f720aec4f024411ececbb
West Point Utility System,20396,Rural Resident and Farm Rate,539f720aec4f024411ececbf
Fairview City Corporation (Utility Company),6154,Residential- Rural,539f720aec4f024411ececd3
"City of Wathena, Kansas (Utility Company)",20192,Residential,5617ddab5457a3344935c494
"City of Kandiyohi, Minnesota (Utility Company)",9998,Residential,539f720aec4f024411ecece1
"Okanogan County Elec Coop, Inc",14074,G1/G2 No Demand - Residential,539f721aec4f024411eced63
"City of Morganton, North Carolina (Utility Company)",12944,Residential Service,539f721aec4f024411eced65
Middle Georgia El Member Corp,12472,Residential Service,539f721aec4f024411eced89
"City of Granite Falls, Minnesota (Utility Company)",7494,Residential,539f721bec4f024411ecedc3
"City of Fountain, Colorado (Utility Company)",6638,Residential Service,539f721bec4f024411eceddf
"City of Chaska, Minnesota (Utility Company)",3400,Senior Citizen Residential Electric,539f721bec4f024411ecedef
Minnesota Valley Coop L&P Assn,40304,Single-Phase Service,539f722cec4f024411ecee25
"City of Hickman, Nebraska (Utility Company)",10229,Residential,539f722dec4f024411ecee57
Rolling Hills Electric Coop,16267,Single Phase Service,539f722dec4f024411ecee7f
"Village of Solvay, New York (Utility Company)",17512,Residential,539f722dec4f024411ecee9f
"Town of Middleton, Massachusetts (Utility Company)",12477,Residential Rate A,539f722eec4f024411eceed1
Southeastern Indiana R E M C,17599,SCHEDULE A-5 Single Phase NON-COMMERCIAL ELECTRIC SERVICE,539f722eec4f024411eceed7
USBIA-Mission Valley Power,19603,RESIDENTIAL,539f723eec4f024411eceef1
"City of Hondo, Texas (Utility Company)",8801,Residential with demand (A-DM),539f723eec4f024411eceeff
Decatur Utilities,4958,Residential - Bill Code 22,539f723eec4f024411ecef0d
"City of Enterprise, Kansas (Utility Company)",5919,Residential Service,539f723fec4f024411ecef2f
Havana Power & Light Company,8276,Residential,539f723fec4f024411ecef43
"City of Manassas, Virginia (Utility Company)",11560,Residential Service,55e9c2d15457a3493e8e8004
Consolidated Water Power Co,4247,Residential Service,539f723fec4f024411ecef8f
"City of Madison, Nebraska (Utility Company)",11481,Heat Pump Domestic,539f724eec4f024411ecefc3
"City of Lake Park, Minnesota (Utility Company)",10609,RESIDENTIAL SERVICE RATE,539f724eec4f024411ecefc9
"City of State Center, Iowa (Utility Company)",18014,Residential City,539f724eec4f024411ecefcd
"City of Osage, Iowa (Utility Company)",14201,Residential,539f724fec4f024411ecefdd
Eau Claire Electric Coop,5632,"FARM, NON-FARM AND SMALL COMMERCIAL- RESIDENTIAL",539f724fec4f024411eceffb
Southwestern Electric Power Co (Louisiana),17698,RS - Residential Service,579a82145457a3ca36102fd2
"City of Lafayette, Louisiana (Utility Company)",9096,Residential Service: Schedule R-1,539f724fec4f024411ecf02d
"City of Park River, North Dakota (Utility Company)",14474,Heat Pump,539f7250ec4f024411ecf049
"Farmers Electric Company, Ltd",6155,General Service- Residential-Three Phase,539f7250ec4f024411ecf05b
"Town of Concord, Massachusetts (Utility Company)",4147,RATE R-1 RESIDENTIAL TIME OF USE RATE (THREE PHASE),539f7250ec4f024411ecf061
Federated Rural Electric Assn,6258,General Service (Multiphase)- Residential,539f7250ec4f024411ecf06f
Guernsey-Muskingum El Coop Inc,7891,Farm and Home Service,55a3e0dc5457a3a5237fe132
"Town of Holly, Colorado (Utility Company)",8751,Residential,539f725fec4f024411ecf0a1
"City of Staples, Minnesota (Utility Company)",17983,Residential,539f725fec4f024411ecf0ab
"City of Brownton, Minnesota (Utility Company)",2412,Residential,539f725fec4f024411ecf0bf
"City of Paris, Arkansas (Utility Company)",14460,Residential Rate,539f7260ec4f024411ecf0ef
"City of Glasco, Kansas (Utility Company)",7269,Residential - Outside City Limits,539f7260ec4f024411ecf0f3
Greer Commission of Public Wks,7654,Residential service rate,539f7260ec4f024411ecf0f9
Public Serv Comm of Yazoo City,21095,11 Residential Rate Schedules - Electric,539f7260ec4f024411ecf0ff
Trinity Public Utilities Dist,19131,Residential- Other,539f7260ec4f024411ecf10b
Claverack Rural Elec Coop Inc,40289,Residential Service TOU,539f726fec4f024411ecf15d
Taylor County Rural E C C,18498,Schedule R-1 - Residential Marketing Rate,539f7270ec4f024411ecf17b
"Village of Minster, Ohio (Utility Company)",12660,Residential Rate,539f7270ec4f024411ecf17d
"City of Moreno Valley,, California (Utility Company)",55787,Residential Multi-Family Medical,539f7270ec4f024411ecf1a7
"City of Forest Grove, Oregon (Utility Company)",6582,Swimming Pool Service,539f7271ec4f024411ecf1cb
"Village of Morrisville, Vermont (Utility Company)",12989,Residential T.O.D. Schedule 7,55e47e725457a36e738e8007
"City of Bangor, Wisconsin (Utility Company)",1181,Rg-1 Residential Service Three Phase,539f7271ec4f024411ecf1e7
"City of Thief River Falls, Minnesota (Utility Company)",18820,Residential service rate,5617f6035457a3374935c494
"City of Newark, Delaware (Utility Company)",13519,Residential Service,539f728eec4f024411ecf26b
"Shelby Energy Co-op, Inc",17044,Residential Service - Rate 12,539f728eec4f024411ecf26d
Atlantic Municipal Utilities,965,Rural Residential (Single Phase),55c275a15457a39068e28f88
Dakota Electric Association,25177,Schedule 53 - RESIDENTIAL AND FARM SERVICE TIME-OF-DAY RATE,539f728eec4f024411ecf285
"City of West Plains, Missouri (Utility Company)",20392,Residential,539f728eec4f024411ecf287
Clark County Rural E M C,22822,Residential schedule,539f728fec4f024411ecf293
"City of Harbor Springs, Michigan (Utility Company)",8083,Residential Inside City,539f729eec4f024411ecf2c9
"City of Woolstock, Iowa (Utility Company)",20846,Residential,539f729eec4f024411ecf2d1
"Town of Rowley, Massachusetts (Utility Company)",16377,Schedule A - Residential Rate,539f729eec4f024411ecf2d3
"Village of Mt Horeb, Wisconsin (Utility Company)",13036,Rg-2 Residential Service Optional Time-of-Day Single Phase 8am-8pm,539f729fec4f024411ecf317
"Broad River Electric Coop, Inc (North Carolina)",2212,Rate Code 14 Three-Phase,539f729fec4f024411ecf33d
"City of Glasgow, Kentucky (Utility Company)",7270,Residential (Schedule RS),5617fe9a5457a3576a35c494
Brigham City Corporation (Utility Company),2220,Electric 1 Single Phase,539f72a0ec4f024411ecf385
"City of Lexington, Nebraska (Utility Company)",10967,Residential- Basic,539f72afec4f024411ecf3ab
"Village of Lyndonville, Vermont (Utility Company)",11359,Residential Service  (A),539f72afec4f024411ecf3b9
Prince George Electric Coop,15410,SCHEDULE A-7 RESIDENTIAL SERVICE Multi Phase,539f72afec4f024411ecf3c5
"Village of Deshler, Ohio (Utility Company)",5096,Residential Service,539f72afec4f024411ecf3d7
"City of Woodsfield, Ohio (Utility Company)",20977,Residential Electric Rate,539f72afec4f024411ecf3e3
"City of Sauk Centre, Minnesota (Utility Company)",16679,Residential service rate,539f72afec4f024411ecf3ed
Lockhart Power Co,11118,Schedule R: Residential,539f72b0ec4f024411ecf40f
"City of New Braunfels, Texas (Utility Company)",13418,Residential - Net Metering - Solar,539f72b0ec4f024411ecf41b
Upper Peninsula Power Co,19578,Residential Service A-2 Power Supply Service (Optional),559ab0185457a35227271884
"City of Willow Springs, Missouri (Utility Company)",20739,Residential Electric Rates,539f72c0ec4f024411ecf457
"City of Broken Bow, Nebraska (Utility Company)",2277,Residential service rate - rural,55f88d415457a35e01b0a96c
"City of Durant, Iowa (Utility Company)",5529,Residential,539f72c1ec4f024411ecf4a7
"City of South Haven, Michigan (Utility Company)",17562,Residential Rate,539f72c2ec4f024411ecf4f5
"City of Heyburn, Idaho (Utility Company)",8532,Residential Electricial Rate,539f72c2ec4f024411ecf501
"Town of Smithfield, North Carolina (Utility Company)",17451,Residential service rate - time of use,539f72c2ec4f024411ecf503
"Village of Black Earth, Wisconsin (Utility Company)",1765,Rg-1 Residential Service,539f72c2ec4f024411ecf517
PUD No 1 of Chelan County,3413,RESIDENTIAL SINGLE PHASE,539f72d2ec4f024411ecf54d
"Village of Beach City, Ohio (Utility Company)",1386,RESIDENTlAL-OUT,539f72d2ec4f024411ecf561
Elmhurst Mutual Power & Light Co,5832,Class 1 -Residential Service Single Phase,539f72d2ec4f024411ecf591
"Village of Gresham, Wisconsin (Utility Company)",7665,Rg-1 Residential Service Three Phase,55aeb97a5457a3ab4591234d
"Charles Mix Electric Assn, Inc",3315,Rate Schedule A,539f72d3ec4f024411ecf5df
"City of Stromsburg, Nebraska (Utility Company)",18217,Residential Service- (October 2013),539f72e2ec4f024411ecf5e9
"City of Lucas, Kansas (Utility Company)",11299,General Service,539f72e2ec4f024411ecf5f7
"City of Medford, Wisconsin (Utility Company)",12265,Rg-1 Residential Service,539f72e2ec4f024411ecf5fd
"City of Lincolnton, North Carolina (Utility Company)",11035,Residential,539f72e2ec4f024411ecf60f
Kenyon Municipal Utilities,10179,Residential Service Rate,539f72e2ec4f024411ecf611
Raton Public Service Company,15698,Residential- Rural,539f72e3ec4f024411ecf613
"Beauregard Electric Coop, Inc",1458,Sesonal Three Phase,539f72e3ec4f024411ecf623
"North Arkansas Elec Coop, Inc",13676,Residential and Small Commercial: Daily Service Availability - Three Phase,539f72e3ec4f024411ecf661
"City of Oxford, Georgia (Utility Company)",40369,Residential,539f72e4ec4f024411ecf689
"Village of Pioneer, Ohio (Utility Company)",15072,Residential- Out,539f72e4ec4f024411ecf69f
Kaysville City Corporation (Utility Company),10063,Residential- Single Phase,56462c185457a3b05c85a256
"Alaska Village Elec Coop, Inc",221,Residential Rate: Teller Village,539f72f3ec4f024411ecf6c9
"City of Girard, Kansas (Utility Company)",7257,Residential Service - Outside City Limits,539f72f3ec4f024411ecf6d3
Jefferson Utilities,9690,Rg-2 Residential Service Optional Time-of-Day Three Phase 8am-8pm,55b10fb35457a3ac7791234d
Carroll Electric Member Corp,3081,Residential Service Prepay Rate R-2-PP,539f72f3ec4f024411ecf6e7
"Town of Winamac, Indiana (Utility Company)",20792,Rate R: Rural,539f72f3ec4f024411ecf6f9
Dixie Electric Membership Corp,5202,Residential Time-of-Use Schedules (RTU),539f72f4ec4f024411ecf73f
Waupun Utilities,20213,Rg-1 Residential Single Phase Service,539f72f4ec4f024411ecf75d
"City of Madison, Nebraska (Utility Company)",11481,Rural Electric,539f72f4ec4f024411ecf75f
Tri-County Elec Member Corp,18956,Residential - Single Phase,539f7304ec4f024411ecf797
"Village of Gresham, Wisconsin (Utility Company)",7665,Rg-2 Residential Time-of-Day Service Single Phase,55afb9125457a33d3f912350
Norwalk Third Taxing District,13825,RESIDENCE,55e9abdf5457a3f80b8e8004
Indiana Michigan Power Co (Michigan),9324,Residential - TOD,539f7305ec4f024411ecf7df
"City of New Richmond, Wisconsin (Utility Company)",13481,Rg-2 Residential Service Single Phase Optional Time-of-Day,539f7306ec4f024411ecf823
"Empire Electric Assn, Inc",5862,Residential Time of Use: 1 Phase,539f7306ec4f024411ecf825
"City of Gladstone, Michigan (Utility Company)",7265,Residential Service,539f7314ec4f024411ecf839
"Borough of Lehighton, Pennsylvania (Utility Company)",10882,Schedule RS,539f7314ec4f024411ecf843
"City of Cuba, Missouri (Utility Company)",4608,Residential Service,539f7315ec4f024411ecf859
"City of Cornell, Wisconsin (Utility Company)",4369,Rg-2 Residential Service Optional Time-of-Day Single Phase,55b7d69f5457a3d172995e8c
"Bartlett Electric Coop, Inc",1273,Permanent Residential Service,539f7315ec4f024411ecf8a7
Columbus Southern Power Co,4062,Residential Time-of-Day Service: SCHEDULE RS-TOD,539f7316ec4f024411ecf8cd
"City of Bentonville, Arkansas (Utility Company)",1586,Residential,539f7316ec4f024411ecf8e1
"City of Dickson, Tennessee (Utility Company)",5148,residential rates (RS),539f7316ec4f024411ecf8e5
"City of Moreno Valley,, California (Utility Company)",55787,General Service Polyphase,539f7326ec4f024411ecf90b
"Town of Georgetown, Massachusetts (Utility Company)",7130,Residential Rate A,539f7326ec4f024411ecf90f
Hartford Electric,8212,Rg-2 Residential Service Optional Time-of-Day Single Phase 8am-8pm,539f7326ec4f024411ecf91b
Modesto Irrigation District,12745,Schedule D Residential Service,539f7327ec4f024411ecf95b
"Big Bend Electric Coop, Inc",1723,Residential Service Rate - Single Phase.,539f7327ec4f024411ecf993
"Town of Scotland Neck, North Carolina (Utility Company)",16788,Residential,539f7337ec4f024411ecf9c9
"Swisher Electric Coop, Inc",18199,General Service Three-Phase,539f7337ec4f024411ecf9e9
Alpena Power Co,392,Residential Service (Distribution Only),539f7338ec4f024411ecfa09
"Village of Winnetka, Illinois (Utility Company)",20824,Rate 7- Large Residential: Three Phase,539f7338ec4f024411ecfa1b
Rice Lake Utilities,15938,Rg-1 Residential Service,539f7338ec4f024411ecfa29
Upper Peninsula Power Co,19578,Residential Heating Service - AH-1,559ab1bb5457a3cf31271884
"City of Chicopee, Massachusetts (Utility Company)",3477,Residential Service,539f7338ec4f024411ecfa47
"City of Forsyth, Georgia (Utility Company)",6598,Residential Power,539f7339ec4f024411ecfa71
"City of Nelson, Nebraska (Utility Company)",13375,Residential and Small Commercial Service,539f7348ec4f024411ecfab7
PUD No 1 of Chelan County,3413,RESIDENTIAL THREE PHASE,539f7349ec4f024411ecfadf
"City of Bellville, Texas (Utility Company)",1519,Residential,539f7349ec4f024411ecfb0d
"Garkane Energy Coop, Inc",6957,Utah: Residential Service,539f734aec4f024411ecfb27
East Central Energy (Wisconsin),5574,Residential,539f734aec4f024411ecfb33
South Central Indiana REMC,12929,Residential & Farm Rate - RS,55773a515457a319618ba376
"City of Arapahoe, Nebraska (Utility Company)",752,Residential,539f7358ec4f024411ecfb59
"City of Hickman, Kentucky (Utility Company)",8548,Residential Service - RS,539f7359ec4f024411ecfb83
"Broad River Electric Coop, Inc",2212,"Rate Code 80 Residential Time-Of-Use, Single-Phase",539f7359ec4f024411ecfbaf
Intermountain Rural Elec Assn,9336,Residential Incorporated City or Town Service Time of Use (CS-TOU),539f7359ec4f024411ecfbbd
Meeker Coop Light & Power Assn,12227,Heat Pump and Cooling,539f735aec4f024411ecfc05
"Borough of St Clair, Pennsylvania (Utility Company)",16853,RESIDENTIAL SERVICE TOWNSHIP RATES,539f7369ec4f024411ecfc2b
Green Mountain Power Corp,7601,Rate 01: Residential Electric Assistance Program (EAP),57310b755457a33635a31af8
"Town of Groton, Massachusetts (Utility Company)",7715,RESIDENTIAL RATE SCHEDULE - R1,539f7369ec4f024411ecfc47
Access Energy Coop,16611,Residential Single Phase Rate,539f736aec4f024411ecfc9b
"Cotton Electric Coop, Inc",4401,General Service Single Phase,539f736aec4f024411ecfca1
"City of Prescott, Arkansas (Utility Company)",15337,E-2 BE Residential Electric Rate,539f736bec4f024411ecfccb
"City of Primghar, Iowa (Utility Company)",15377,Residential Rates,539f737cec4f024411ecfce9
"Kingsbury Electric Coop, Inc",10329,Farm & Residential,539f737cec4f024411ecfd01
"City of Hondo, Texas (Utility Company)",8801,Residential senior citizen with demand (A-SC-DM),539f737cec4f024411ecfd05
"City of Larchwood, Iowa (Utility Company)",10706,Residential Electric Rate,539f737dec4f024411ecfd35
"Broad River Electric Coop, Inc (North Carolina)",2212,Rate Code 24 Single-Phase,539f737dec4f024411ecfd39
"Village of Mazomanie, Wisconsin (Utility Company)",11895,Rg-2 Residential Time-of-Day Service Single Phase,55b25ac05457a30d67912353
"City of Owensville, Missouri (Utility Company)",14272,RESIDENTIAL SERVICE,539f737dec4f024411ecfd4d
"City of Hart Hydro, Michigan (Utility Company)",8205,Residential Service,539f737dec4f024411ecfd65
"City of Kaukauna, Wisconsin (Utility Company)",10056,Residential Service- Optional Time-of-Day (Three Phase),539f737dec4f024411ecfd67
"Town of Bainbridge, Indiana (Utility Company)",1119,Residential Electric Rate,539f737eec4f024411ecfd73
Satilla Rural Elec Member Corporation,16674,Schedule 1: Residential Service,539f737eec4f024411ecfd89
"City of Washington, North Carolina (Utility Company)",20142,Residential- Outside Corporate Limits- Three-Phase,539f737eec4f024411ecfd91
PUD No 1 of Ferry County,6297,Low Income Senior Citizen,539f737eec4f024411ecfd9f
Eau Claire Electric Coop,5632,SINGLE-PHASE AND SMALL COMMERCIAL TIME-OF-USE- RESIDENTIAL,539f737eec4f024411ecfda7
"City of Corwith, Iowa (Utility Company)",4304,Residential,539f7390ec4f024411ecfdc1
"City of Sweetwater, Tennessee (Utility Company)",18384,Residential,560d9f8a5457a328708b4567
"Southeast Electric Coop, Inc (Wyoming)",17593,Residential (Most Residences),539f7390ec4f024411ecfdf5
Levan Town Corporation (Utility Company),10978,Residential Rate,539f7390ec4f024411ecfe01
Willwood Light & Power Company,21664,Residential,539f7391ec4f024411ecfe2d
