name,_id,run_start_time,run_end_time,status,status_message,build_existing_models.building_id,build_existing_models_energyplus.always_run,building_characteristics_report.Airflow,building_characteristics_report.Clothes Dryer,building_characteristics_report.Clothes Washer,building_characteristics_report.Cooking Range,building_characteristics_report.Cooling Setpoint,building_characteristics_report.Dishwasher,building_characteristics_report.Door Area,building_characteristics_report.Doors,building_characteristics_report.Ducts,building_characteristics_report.Eaves,building_characteristics_report.Exterior Finish,building_characteristics_report.Floor Covering,building_characteristics_report.Floor Sheathing,building_characteristics_report.Geometry,building_characteristics_report.Geometry Foundation Type,building_characteristics_report.Geometry Garage,building_characteristics_report.Geometry House Size,building_characteristics_report.Geometry Stories,building_characteristics_report.HVAC System Combined,building_characteristics_report.HVAC System Cooling,building_characteristics_report.HVAC System Heating,building_characteristics_report.HVAC System Is Combined,building_characteristics_report.Heating Fuel,building_characteristics_report.Heating Setpoint,building_characteristics_report.Hot Water Distribution,building_characteristics_report.Hot Water Fixtures,building_characteristics_report.Infiltration,building_characteristics_report.Insulation Crawlspace,building_characteristics_report.Insulation Finished Basement,building_characteristics_report.Insulation Interzonal Floor,building_characteristics_report.Insulation Interzonal Wall,building_characteristics_report.Insulation Slab,building_characteristics_report.Insulation Unfinished Attic,building_characteristics_report.Insulation Unfinished Basement,building_characteristics_report.Insulation Wall,building_characteristics_report.Lighting,building_characteristics_report.Location EPW,building_characteristics_report.Location Region,building_characteristics_report.Mechanical Ventilation,building_characteristics_report.Misc Extra Refrigerator,building_characteristics_report.Misc Freezer,building_characteristics_report.Misc Gas Fireplace,building_characteristics_report.Misc Gas Grill,building_characteristics_report.Misc Gas Lighting,building_characteristics_report.Misc Hot Tub Spa,building_characteristics_report.Misc Pool,building_characteristics_report.Misc Well Pump,building_characteristics_report.Natural Ventilation,building_characteristics_report.Neighbors,building_characteristics_report.Occupants,building_characteristics_report.Orientation,building_characteristics_report.Overhangs,building_characteristics_report.Plug Loads,building_characteristics_report.Refrigerator,building_characteristics_report.Roof Material,building_characteristics_report.Roof Sheathing,building_characteristics_report.Thermal Mass Ceiling,building_characteristics_report.Thermal Mass Exterior Wall,building_characteristics_report.Thermal Mass Floor,building_characteristics_report.Thermal Mass Furniture,building_characteristics_report.Thermal Mass Partition Wall,building_characteristics_report.Uninsulated Surfaces,building_characteristics_report.Usage Level,building_characteristics_report.Vintage,building_characteristics_report.Wall Sheathing,building_characteristics_report.Water Heater,building_characteristics_report.Window Areas,building_characteristics_report.Windows,simulation_output_report.Electricity Cooling kWh,simulation_output_report.Electricity Exterior Lighting kWh,simulation_output_report.Electricity Fans kWh,simulation_output_report.Electricity Heating kWh,simulation_output_report.Electricity Interior Equipment kWh,simulation_output_report.Electricity Interior Lighting kWh,simulation_output_report.Electricity Pumps kWh,simulation_output_report.Electricity Water Systems kWh,simulation_output_report.Hours Cooling Setpoint Not Met,simulation_output_report.Hours Heating Setpoint Not Met,simulation_output_report.Natural Gas Heating therm,simulation_output_report.Natural Gas Interior Equipment therm,simulation_output_report.Natural Gas Water Systems therm,simulation_output_report.Other Fuel Heating MBtu,simulation_output_report.Other Fuel Interior Equipment MBtu,simulation_output_report.Other Fuel Water Systems MBtu,simulation_output_report.Total Site Electricity kWh,simulation_output_report.Total Site Energy MBtu,simulation_output_report.Total Site Natural Gas therm,simulation_output_report.Total Site Other Fuel MBtu
diag Autogenerated 198,87c3188d-f1c0-4cdb-a7d3-577afe9bded2,2016-08-25T21:02:08Z,2016-08-25T21:05:28Z,completed,completed normal,198.0,1.0,"In Finished Space Ducts; 5 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",FIXME Location Average,"318 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,4500+ sqft; 1 Story; Heated Basement Foundation; Garage,Heated Basement,Yes,4500+,1,None,"AC, SEER 10","Gas Furnace, 92.5% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",100%,5 ACH50,"Ceiling R-19, Vented",Wall R-15,R-19,R-19,2ft R10 Exterior,"Ceiling R-38, Vented",Ceiling R-19,R-19,100% Incandescent,USA_MO_Springfield.Rgnl.AP.724400_TMY3.epw,CR08,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,South,None,100%,EF 15.9,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,Medium,1990s,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",1783.3333333333333,1022.2222222222223,538.8888888888889,0.0,6819.444444444444,4316.666666666667,0.0,0.0,4416.0,0.0,197.52508787329532,11.184242019697143,196.008580480794,0.0,0.0,0.0,14483.333333333334,89.890975690515,404.8126920858178,0.0
diag Autogenerated 809,8886a94e-038d-461f-9680-e6f29e8af416,2016-08-25T21:24:59Z,2016-08-25T21:28:29Z,completed,completed normal,809.0,1.0,"20% Leakage, Uninsulated Ducts; 7 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",FIXME Location Average,"318 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,2500-3499 sqft; 2 Stories; Crawl Foundation; Garage,Crawl,Yes,2500-3499,2,None,"AC, SEER 10","Gas Furnace, 80% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",100%,7 ACH50,"Ceiling R-13, Vented",Wall R-10,Uninsulated,R-11,2ft R5 Exterior,"Ceiling R-30, Vented",Ceiling R-19,R-11,100% Incandescent,USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3.epw,CR08,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,East,None,100%,EF 10.5,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,Medium,1990s,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",2141.6666666666665,522.2222222222223,1358.3333333333333,0.0,6188.888888888889,2425.0,0.0,0.0,0.17,20.17,1008.0982891652442,8.625135794851186,201.6954832026739,0.0,0.0,0.0,12636.111111111111,164.9580916193297,1218.4189081627694,0.0
diag Autogenerated 95,8896650f-4724-47c3-a77b-a211717b712e,2016-08-25T20:58:46Z,2016-08-25T21:01:50Z,completed,completed normal,95.0,1.0,"10% Leakage, R-4 Ducts; 15 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Gas, 120% Usage","Standard, 120% Usage","Gas, 120% Usage",FIXME Location Average,"318 Rated kWh, 120% Usage",20 ft^2,Fiberglass,"10% Leakage, R-4",2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,0-1499 sqft; 1 Story; Slab Foundation; Garage,Slab,Yes,0-1499,1,None,None,"Gas Furnace, 80% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",200%,15 ACH50,"Wall R-10, Unvented",Uninsulated,Uninsulated,R-11,Uninsulated,"Ceiling R-13, Vented",Ceiling R-13,R-11,60% CFL,USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw,CR11,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,West,None,200%,EF 10.2,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,High,1980s,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Clear, Single, Metal",0.0,125.0,269.44444444444446,0.0,5880.555555555556,775.0,0.0,0.0,0.0,369.67,168.99579255186447,84.45050541991657,334.295098334507,0.0,0.0,0.0,7050.0,82.82973814418078,587.8361780183193,0.0
diag Autogenerated 867,88b24882-b328-46fb-b4d6-68d2af35a90e,2016-08-25T21:27:54Z,2016-08-25T21:31:31Z,completed,completed normal,867.0,1.0,"30% Leakage, R-4 Ducts; 7 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 100% Usage","EnergyStar, 100% Usage","Gas, 100% Usage",FIXME Location Average,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"30% Leakage, R-4",2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,2500-3499 sqft; 2 Stories; Slab Foundation; Garage,Slab,Yes,2500-3499,2,None,"AC, SEER 10","Gas Furnace, 80% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",100%,7 ACH50,"Ceiling R-19, Vented",Wall R-10,R-13,R-15,2ft R5 Exterior,"Ceiling R-30, Vented",Ceiling R-19,R-15,100% Incandescent,USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.epw,CR08,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,South,None,100%,EF 15.9,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,Medium,1990s,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",1966.6666666666667,522.2222222222223,1388.888888888889,0.0,5408.333333333333,2425.0,0.0,0.0,0.0,43.83,1165.5307128492861,41.89351671784862,181.9808871001569,0.0,0.0,0.0,11711.111111111111,178.90048145913863,1389.3103349552603,0.0
diag Autogenerated 67,88cb9bc7-fcb8-4af7-ada3-0bc25c028b09,2016-08-25T20:54:58Z,2016-08-25T20:59:02Z,completed,completed normal,67.0,1.0,"10% Leakage, Uninsulated Ducts; 15 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",FIXME Location Average,"318 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"10% Leakage, Uninsulated",2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,2500-3499 sqft; 2 Stories; Unheated Basement Foundation; No Garage,Unheated Basement,No,2500-3499,2,None,"AC, SEER 13","Gas Furnace, 92.5% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",100%,15 ACH50,"Uninsulated, Vented",Uninsulated,Uninsulated,Uninsulated,Uninsulated,"Ceiling R-38, Vented",Uninsulated,Uninsulated,100% Incandescent,USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3.epw,CR07,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,South,None,100%,EF 10.2,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,Medium,<1950,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",330.55555555555554,522.2222222222223,2588.888888888889,0.0,6352.777777777778,2358.3333333333335,0.0,0.0,0.0,0.0,2575.882587875502,8.625135794851186,224.0639672420682,0.0,0.0,0.0,12155.555555555557,322.3336462761529,2808.5716909124217,0.0
diag Autogenerated 395,8904b918-2dcb-4605-b645-0f3d5f09d632,2016-08-25T21:08:53Z,2016-08-25T21:11:43Z,completed,completed normal,395.0,1.0,"20% Leakage, Uninsulated Ducts; 15 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Gas, 100% Usage","Standard, 100% Usage","Gas, 100% Usage",FIXME Location Average,"318 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,1500-2499 sqft; 1 Story; Unheated Basement Foundation; No Garage,Unheated Basement,No,1500-2499,1,None,None,"Gas Boiler, 80% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",100%,15 ACH50,"Uninsulated, Vented",Uninsulated,Uninsulated,Uninsulated,Uninsulated,"Ceiling R-19, Vented",Uninsulated,Uninsulated,100% Incandescent,USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3.epw,CR07,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,South,None,100%,EF 10.5,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,Medium,<1950,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",0.0,350.0,0.0,125.0,4036.1111111111113,1705.5555555555554,316.6666666666667,0.0,0.0,9.0,818.060956542424,72.3184462799061,181.41219682796893,0.0,0.0,0.0,6533.333333333333,129.47181863479912,1071.791599650299,0.0
diag Autogenerated 368,8938217b-bc26-4360-9db0-e60376a20241,2016-08-25T21:08:15Z,2016-08-25T21:11:56Z,completed,completed normal,368.0,1.0,"20% Leakage, Uninsulated Ducts; 20 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 120% Usage","EnergyStar, 120% Usage","Gas, 120% Usage",FIXME Location Average,"290 Rated kWh, 120% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,0-1499 sqft; 1 Story; Crawl Foundation; No Garage,Crawl,No,0-1499,1,None,None,"Gas Furnace, 92.5% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",200%,20 ACH50,"Uninsulated, Vented",Uninsulated,Uninsulated,Uninsulated,Uninsulated,"Ceiling R-7, Vented",Uninsulated,Uninsulated,60% CFL,USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw,CR11,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,West,None,200%,EF 15.9,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,High,<1950,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Clear, Single, Non-metal",0.0,125.0,338.88888888888886,0.0,6561.111111111111,750.0,0.0,0.0,0.0,114.0,183.68695791672087,40.377009325347316,300.74237227541556,0.0,0.0,0.0,7772.222222222223,78.99107880691186,524.8063395174837,0.0
diag Autogenerated 957,893f92ed-3ad2-4553-b599-a1e3b1168010,2016-08-25T21:31:12Z,2016-08-25T21:34:01Z,completed,completed normal,957.0,1.0,"In Finished Space Ducts; 10 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 100% Usage","EnergyStar, 100% Usage","Electric, 100% Usage",FIXME Location Average,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,2500-3499 sqft; 1 Story; Heated Basement Foundation; Garage,Heated Basement,Yes,2500-3499,1,None,"Room AC, EER 10.7","Gas Furnace, 76% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",100%,10 ACH50,"Uninsulated, Vented",Uninsulated,Uninsulated,R-7,Uninsulated,"Ceiling R-38, Vented",Uninsulated,R-7,100% Incandescent,USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3.epw,CR07,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,South,None,100%,EF 15.9,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,Medium,1970s,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",1586.111111111111,522.2222222222223,1008.3333333333334,0.0,5900.0,2425.0,0.0,0.0,4416.0,0.0,290.22160223993774,8.625135794851186,185.2982470212535,0.0,0.0,0.0,11441.666666666666,87.44560752010663,484.14498505604246,0.0
diag Autogenerated 124,89648379-75ed-48d6-b3d5-13b18be19c36,2016-08-25T20:59:02Z,2016-08-25T21:02:02Z,completed,completed normal,124.0,1.0,"10% Leakage, R-4 Ducts; 25 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 100% Usage","EnergyStar, 100% Usage","Electric, 100% Usage",FIXME Location Average,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"10% Leakage, R-4",2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,0-1499 sqft; 1 Story; Slab Foundation; No Garage,Slab,No,0-1499,1,None,None,Electric Furnace,No,Electricity,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",100%,25 ACH50,"Uninsulated, Vented",Uninsulated,Uninsulated,Uninsulated,Uninsulated,"Ceiling R-19, Vented",Uninsulated,Uninsulated,100% Incandescent,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw,CR09,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,East,None,100%,EF 15.9,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,Medium,1950s,1/2 in. OSB,Electric Standard,F15 B15 L15 R15,"Clear, Single, Metal",0.0,175.0,288.88888888888886,7519.444444444444,4811.111111111111,1055.5555555555554,0.0,2561.111111111111,0.0,17.0,0.0,6.160811282036562,0.0,0.0,0.0,0.0,16411.111111111113,56.613116596314434,6.160811282036562,0.0
diag Autogenerated 525,8978ff10-e300-48fe-b53a-81957c1f8f47,2016-08-25T21:13:56Z,2016-08-25T21:18:01Z,completed,completed normal,525.0,1.0,"20% Leakage, Uninsulated Ducts; 10 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 120% Usage","EnergyStar, 120% Usage","Electric, 120% Usage",FIXME Location Average,"290 Rated kWh, 120% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,4500+ sqft; 2 Stories; Crawl Foundation; Garage,Crawl,Yes,4500+,2,None,"AC, SEER 10","Gas Furnace, 80% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",200%,10 ACH50,"Uninsulated, Vented",Uninsulated,Uninsulated,Uninsulated,Uninsulated,"Ceiling R-38, Vented",Uninsulated,Uninsulated,100% Incandescent,USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3.epw,CR09,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,West,None,200%,EF 15.9,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,High,1960s,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Low-E, Double, Non-metal, Air, L-Gain",4383.333333333333,1022.2222222222223,2752.777777777778,0.0,10619.444444444443,4316.666666666667,0.0,0.0,0.0,0.0,1907.7662997666448,11.184242019697143,291.169419360251,0.0,0.0,0.0,23094.444444444445,299.8040333263054,2210.025179434562,0.0
diag Autogenerated 238,89ac2bf0-68c4-4f17-b476-544411d53790,2016-08-25T21:02:38Z,2016-08-25T21:06:23Z,completed,completed normal,238.0,1.0,"20% Leakage, Uninsulated Ducts; 15 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 80% Usage","EnergyStar, 80% Usage","Gas, 80% Usage",FIXME Location Average,"290 Rated kWh, 80% Usage",20 ft^2,Fiberglass,"20% Leakage, Uninsulated",2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,1500-2499 sqft; 2 Stories; Unheated Basement Foundation; Garage,Unheated Basement,Yes,1500-2499,2,None,"AC, SEER 10","Gas Furnace, 92.5% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",50%,15 ACH50,"Uninsulated, Vented",Uninsulated,Uninsulated,Uninsulated,Uninsulated,"Ceiling R-19, Vented",Uninsulated,Uninsulated,100% Incandescent,USA_MI_Detroit.Metro.AP.725370_TMY3.epw,CR04,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,North,None,50%,EF 15.9,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,Low,<1950,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Clear, Single, Non-metal",1200.0,350.0,2380.5555555555557,0.0,3352.777777777778,1772.2222222222222,0.0,0.0,0.0,0.0,2195.9027043418932,29.951021001900823,110.89460307665811,0.0,0.0,0.0,9052.777777777777,264.5547146218531,2336.653546708421,0.0
diag Autogenerated 245,89f9a1b8-e425-4742-95ca-057c98c2cbbb,2016-08-25T21:02:45Z,2016-08-25T21:06:07Z,completed,completed normal,245.0,1.0,"30% Leakage, R-4 Ducts; 25 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 120% Usage","Standard, 120% Usage","Gas, 120% Usage",FIXME Location Average,"318 Rated kWh, 120% Usage",20 ft^2,Fiberglass,"30% Leakage, R-4",2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,0-1499 sqft; 1 Story; Slab Foundation; No Garage,Slab,No,0-1499,1,None,"AC, SEER 8","Gas Furnace, 92.5% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",200%,25 ACH50,"Uninsulated, Vented",Uninsulated,Uninsulated,Uninsulated,Uninsulated,"Ceiling R-7, Vented",Uninsulated,Uninsulated,100% Incandescent,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.epw,CR09,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,West,None,200%,EF 10.5,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,High,<1950,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Clear, Single, Non-metal",5572.222222222222,175.0,1111.111111111111,0.0,6850.0,1055.5555555555554,0.0,0.0,18.5,20.5,448.5070613322617,40.377009325347316,265.76792053585416,0.0,0.0,0.0,14763.888888888889,125.84167906399914,754.6519911934631,0.0
diag Autogenerated 359,89fadd20-aebf-4a21-b59f-505699f3d738,2016-08-25T21:08:07Z,2016-08-25T21:12:37Z,completed,completed normal,359.0,1.0,"10% Leakage, Uninsulated Ducts; 15 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",FIXME Location Average,"318 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"10% Leakage, Uninsulated",2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,1500-2499 sqft; 2 Stories; Crawl Foundation; Garage,Crawl,Yes,1500-2499,2,"ASHP, SEER 13, 7.7 HSPF",None,None,Yes,Electricity,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",100%,15 ACH50,"Uninsulated, Vented",Uninsulated,Uninsulated,Uninsulated,Uninsulated,"Ceiling R-30, Vented",Uninsulated,Uninsulated,100% Incandescent,USA_TN_Memphis.Intl.AP.723340_TMY3.epw,CR08,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,South,None,100%,EF 10.5,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,Medium,1970s,1/2 in. OSB,Electric Standard,F15 B15 L15 R15,"Clear, Double, Metal, Air",3055.5555555555557,350.0,1913.8888888888891,9677.777777777777,5402.777777777778,1772.2222222222222,0.0,2991.6666666666665,0.0,4.33,0.0,7.108628402349879,0.0,0.0,0.0,0.0,25161.111111111113,86.56413759821527,7.108628402349879,0.0
diag Autogenerated 30,89ff29d6-7633-4671-bf31-b71dc154d4ae,2016-08-25T20:54:54Z,2016-08-25T20:58:41Z,completed,completed normal,30.0,1.0,"In Finished Space Ducts; 10 ACH50; Year-Round, 3 days/wk NatVent; No MechVent","Electric, 80% Usage","Standard, 80% Usage","Electric, 80% Usage",FIXME Location Average,"318 Rated kWh, 80% Usage",20 ft^2,Fiberglass,In Finished Space,2 ft,"Vinyl, Light",80% Carpet,3/4 in. OSB,0-1499 sqft; 1 Story; Heated Basement Foundation; No Garage,Heated Basement,No,0-1499,1,None,"AC, SEER 10","Gas Furnace, 80% AFUE",No,Natural Gas,FIXME Location Average,"Uninsulated, TrunkBranch, Copper",50%,10 ACH50,"Uninsulated, Vented",Wall R-5,Uninsulated,R-11,Uninsulated,"Ceiling R-30, Vented",Uninsulated,R-11,100% Incandescent,USA_MN_Minneapolis-St.Paul.Intl.AP.726580_TMY3.epw,CR02,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,National Average,National Average,"Year-Round, 3 days/wk",Left/Right at 15ft,Auto,North,None,50%,EF 10.2,"Asphalt Shingles, Medium",3/4 in. OSB,1/2 in. Drywall,1/2 in. Drywall,Wood Surface,Standard,1/2 in. Drywall,Uninsulated,Low,1980s,1/2 in. OSB,Gas Standard,F15 B15 L15 R15,"Clear, Double, Non-metal, Air",688.8888888888889,175.0,330.55555555555554,0.0,3958.3333333333335,1055.5555555555554,0.0,0.0,3672.0,0.0,201.6954832026739,6.160811282036562,127.10227583401584,0.0,0.0,0.0,6208.333333333333,54.679569670875274,334.9585703187263,0.0
